 time            v(vout)         v(vinf)         v(en)           i(L1)          
 0.00000000e+00  1.19999998e+01 -7.00313214e-07  5.18776596e-05 -4.10731170e-07 
 3.77100000e-03 -1.56204045e-01  9.70871182e+00  1.37485198e+00  1.15972281e-01 
 3.77200000e-03 -1.56345618e-01  9.71078473e+00  1.37512838e+00  1.01502330e-01 
 3.77300000e-03 -1.56497950e-01  9.71284297e+00  1.37540278e+00  8.74932832e-02 
 3.77400000e-03 -1.56659987e-01  9.71489704e+00  1.37567662e+00  7.39904552e-02 
 3.77500000e-03 -1.56829727e-01  9.71694937e+00  1.37595022e+00  6.10513302e-02 
 3.77600000e-03 -1.57004729e-01  9.71900050e+00  1.37622366e+00  4.87511964e-02 
 3.77700000e-03 -1.57181876e-01  9.72105058e+00  1.37649696e+00  3.71927822e-02 
 3.77800000e-03 -1.57356983e-01  9.72309962e+00  1.37677012e+00  2.65240037e-02 
 3.77900000e-03 -1.57524030e-01  9.72514763e+00  1.37704314e+00  1.69740599e-02 
 3.78000000e-03 -1.57673459e-01  9.72719461e+00  1.37731603e+00  8.93652990e-03 
 3.78100000e-03 -1.57788034e-01  9.72924056e+00  1.37758877e+00  3.17555978e-03 
 3.78200000e-03 -1.57839211e-01  9.73128549e+00  1.37786139e+00  8.32584703e-04 
 3.78300000e-03 -1.57833758e-01  9.73332939e+00  1.37813386e+00  6.59657658e-04 
 3.78400000e-03 -1.57817892e-01  9.73537226e+00  1.37840620e+00  6.65657789e-04 
 3.78500000e-03 -1.57802171e-01  9.73741409e+00  1.37867840e+00  6.65348746e-04 
 3.78600000e-03 -1.57786482e-01  9.73945490e+00  1.37895046e+00  6.64952850e-04 
 3.78700000e-03 -1.57770794e-01  9.74149468e+00  1.37922239e+00  6.64568725e-04 
 3.78800000e-03 -1.57115560e-01  9.74310975e+00  1.37944890e+00  1.23478651e-01 
 3.78900000e-03 -1.54215394e-01  9.74539642e+00  1.37974196e+00  1.48839470e-01 
 3.79000000e-03 -1.54305322e-01  9.74756505e+00  1.38003150e+00  1.33312912e-01 
 3.79100000e-03 -1.54435862e-01  9.74963306e+00  1.38030729e+00  1.18180682e-01 
 3.79200000e-03 -1.54579077e-01  9.75167534e+00  1.38057958e+00  1.03472795e-01 
 3.79300000e-03 -1.54734015e-01  9.75371069e+00  1.38085092e+00  8.92260781e-02 
 3.79400000e-03 -1.54898989e-01  9.75574365e+00  1.38112194e+00  7.54858401e-02 
 3.79500000e-03 -1.55072012e-01  9.75777526e+00  1.38139278e+00  6.23095752e-02 
 3.79600000e-03 -1.55250644e-01  9.75980577e+00  1.38166346e+00  4.97726627e-02 
 3.79700000e-03 -1.55431759e-01  9.76183522e+00  1.38193401e+00  3.79781233e-02 
 3.79800000e-03 -1.55611159e-01  9.76386364e+00  1.38220443e+00  2.70746948e-02 
 3.79900000e-03 -1.55782776e-01  9.76589102e+00  1.38247470e+00  1.72939644e-02 
 3.80000000e-03 -1.55936906e-01  9.76791736e+00  1.38274483e+00  9.03755172e-03 
 3.80100000e-03 -1.56055690e-01  9.76994266e+00  1.38301483e+00  3.10513067e-03 
 3.80200000e-03 -1.56108185e-01  9.77196693e+00  1.38328469e+00  7.58398168e-04 
 3.80300000e-03 -1.56102080e-01  9.77399016e+00  1.38355441e+00  6.18651670e-04 
 3.80400000e-03 -1.56086358e-01  9.77601235e+00  1.38382399e+00  6.24579118e-04 
 3.80500000e-03 -1.56070867e-01  9.77803351e+00  1.38409343e+00  6.24195464e-04 
 3.80600000e-03 -1.56055400e-01  9.78005362e+00  1.38436273e+00  6.23832831e-04 
 3.80700000e-03 -1.56039864e-01  9.78200178e+00  1.38463129e+00  1.77643786e-03 
 3.80800000e-03 -1.48823688e-01  9.78315893e+00  1.38477366e+00  3.15514207e-01 
 3.80900000e-03 -1.48601223e-01  9.78588476e+00  1.38513937e+00  2.96583462e-01 
 3.81000000e-03 -1.48575380e-01  9.78807048e+00  1.38543131e+00  2.77899645e-01 
 3.81100000e-03 -1.48564202e-01  9.79012413e+00  1.38570521e+00  2.59481527e-01 
 3.81200000e-03 -1.48574145e-01  9.79214773e+00  1.38597501e+00  2.41335271e-01 
 3.81300000e-03 -1.48604748e-01  9.79416281e+00  1.38624365e+00  2.23474844e-01 
 3.81400000e-03 -1.48655290e-01  9.79617511e+00  1.38651191e+00  2.05913631e-01 
 3.81500000e-03 -1.48724994e-01  9.79818598e+00  1.38677998e+00  1.88666564e-01 
 3.81600000e-03 -1.48813019e-01  9.80019570e+00  1.38704790e+00  1.71750466e-01 
 3.81700000e-03 -1.48918451e-01  9.80220436e+00  1.38731568e+00  1.55184506e-01 
 3.81800000e-03 -1.49040185e-01  9.80421198e+00  1.38758332e+00  1.38987890e-01 
 3.81900000e-03 -1.49177357e-01  9.80621855e+00  1.38785082e+00  1.23193184e-01 
 3.82000000e-03 -1.49328494e-01  9.80822407e+00  1.38811818e+00  1.07826356e-01 
 3.82100000e-03 -1.49492203e-01  9.81022854e+00  1.38838540e+00  9.29257102e-02 
 3.82200000e-03 -1.49666793e-01  9.81223197e+00  1.38865248e+00  7.85375087e-02 
 3.82300000e-03 -1.49850238e-01  9.81423435e+00  1.38891942e+00  6.47207385e-02 
 3.82400000e-03 -1.50040034e-01  9.81623569e+00  1.38918622e+00  5.15532397e-02 
 3.82500000e-03 -1.50232956e-01  9.81823597e+00  1.38945288e+00  3.91423939e-02 
 3.82600000e-03 -1.50424646e-01  9.82023522e+00  1.38971940e+00  2.76417145e-02 
 3.82700000e-03 -1.40229012e-01  9.81965015e+00  1.38963296e+00  4.89360652e-01 
 3.82800000e-03 -1.39476154e-01  9.82361079e+00  1.39016739e+00  4.67545631e-01 
 3.82900000e-03 -1.39272899e-01  9.82608084e+00  1.39049823e+00  4.45918996e-01 
 3.83000000e-03 -1.39079388e-01  9.82818505e+00  1.39077910e+00  4.24500004e-01 
 3.83100000e-03 -1.38912978e-01  9.83020359e+00  1.39104827e+00  4.03295790e-01 
 3.83200000e-03 -1.38773176e-01  9.83220264e+00  1.39131479e+00  3.82312845e-01 
 3.83300000e-03 -1.38659524e-01  9.83419595e+00  1.39158053e+00  3.61559458e-01 
 3.83400000e-03 -1.38571492e-01  9.83618712e+00  1.39184597e+00  3.41043924e-01 
 3.83500000e-03 -1.38508527e-01  9.83817698e+00  1.39211124e+00  3.20775092e-01 
 3.83600000e-03 -1.38470048e-01  9.84016574e+00  1.39237637e+00  3.00762458e-01 
 3.83700000e-03 -1.38455444e-01  9.84215342e+00  1.39264135e+00  2.81016267e-01 
 3.83800000e-03 -1.38464069e-01  9.84414005e+00  1.39290619e+00  2.61547659e-01 
 3.83900000e-03 -1.38495237e-01  9.84612563e+00  1.39317089e+00  2.42368833e-01 
 3.84000000e-03 -1.38548218e-01  9.84811015e+00  1.39343545e+00  2.23493264e-01 
 3.84100000e-03 -1.38622225e-01  9.85009362e+00  1.39369987e+00  2.04935973e-01 
 3.84200000e-03 -1.38716413e-01  9.85207603e+00  1.39396415e+00  1.86713875e-01 
 3.84300000e-03 -1.38829856e-01  9.85405738e+00  1.39422828e+00  1.68846238e-01 
 3.84400000e-03 -1.38961540e-01  9.85603768e+00  1.39449228e+00  1.51355297e-01 
 3.84500000e-03 -1.39110333e-01  9.85801692e+00  1.39475614e+00  1.34267089e-01 
 3.84600000e-03 -1.29298486e-01  9.85318559e+00  1.39408980e+00  6.66358636e-01 
 3.84700000e-03 -1.26462942e-01  9.86028588e+00  1.39505311e+00  6.41655722e-01 
 3.84800000e-03 -1.26068670e-01  9.86355305e+00  1.39549289e+00  6.17070670e-01 
 3.84900000e-03 -1.25690370e-01  9.86582712e+00  1.39579703e+00  5.92664402e-01 
 3.85000000e-03 -1.25342315e-01  9.86786972e+00  1.39606956e+00  5.68442634e-01 
 3.85100000e-03 -1.25025986e-01  9.86985833e+00  1.39633471e+00  5.44410049e-01 
 3.85200000e-03 -1.24741495e-01  9.87183374e+00  1.39659807e+00  5.20577063e-01 
 3.85300000e-03 -1.24487817e-01  9.87380540e+00  1.39686092e+00  4.96946777e-01 
 3.85400000e-03 -1.24264667e-01  9.87577532e+00  1.39712353e+00  4.73527129e-01 
 3.85500000e-03 -1.24071568e-01  9.87774402e+00  1.39738598e+00  4.50325319e-01 
 3.85600000e-03 -1.23908022e-01  9.87971163e+00  1.39764829e+00  4.27348889e-01 
 3.85700000e-03 -1.23773516e-01  9.88167816e+00  1.39791045e+00  4.04605773e-01 
 3.85800000e-03 -1.23667511e-01  9.88364363e+00  1.39817247e+00  3.82104362e-01 
 3.85900000e-03 -1.23589446e-01  9.88560804e+00  1.39843435e+00  3.59853573e-01 
 3.86000000e-03 -1.23538734e-01  9.88757139e+00  1.39869609e+00  3.37862943e-01 
 3.86100000e-03 -1.23514756e-01  9.88953367e+00  1.39895768e+00  3.16142734e-01 
 3.86200000e-03 -1.23516860e-01  9.89149488e+00  1.39921913e+00  2.94704064e-01 
 3.86300000e-03 -1.23544357e-01  9.89345504e+00  1.39948044e+00  2.73559075e-01 
 3.86400000e-03 -1.23596510e-01  9.89541412e+00  1.39974161e+00  2.52721136e-01 
 3.86500000e-03 -1.18637408e-01  9.89012211e+00  1.39908688e+00  6.46561306e-01 
 3.86600000e-03 -1.09515487e-01  9.89540161e+00  1.39972712e+00  8.21025590e-01 
 3.86700000e-03 -1.08832200e-01  9.90036143e+00  1.40039816e+00  7.93253477e-01 
 3.86800000e-03 -1.08271061e-01  9.90301940e+00  1.40075480e+00  7.65640164e-01 
 3.86900000e-03 -1.07739375e-01  9.90513474e+00  1.40103732e+00  7.38193564e-01 
 3.87000000e-03 -1.07244941e-01  9.90712449e+00  1.40130270e+00  7.10919470e-01 
 3.87100000e-03 -1.06787212e-01  9.90908462e+00  1.40156404e+00  6.83823979e-01 
 3.87200000e-03 -1.06365821e-01  9.91103709e+00  1.40182433e+00  6.56913488e-01 
 3.87300000e-03 -1.05980249e-01  9.91298705e+00  1.40208428e+00  6.30194041e-01 
 3.87400000e-03 -1.05630109e-01  9.91493558e+00  1.40234405e+00  6.03672366e-01 
 3.87500000e-03 -1.05314953e-01  9.91688295e+00  1.40260365e+00  5.77355212e-01 
 3.87600000e-03 -1.05034315e-01  9.91882923e+00  1.40286312e+00  5.51249561e-01 
 3.87700000e-03 -1.04787716e-01  9.92077444e+00  1.40312243e+00  5.25362658e-01 
 3.87800000e-03 -1.04574658e-01  9.92271858e+00  1.40338161e+00  4.99702046e-01 
 3.87900000e-03 -1.04394624e-01  9.92466164e+00  1.40364064e+00  4.74275615e-01 
 3.88000000e-03 -1.04247078e-01  9.92660364e+00  1.40389953e+00  4.49091655e-01 
 3.88100000e-03 -1.04131459e-01  9.92854456e+00  1.40415828e+00  4.24158919e-01 
 3.88200000e-03 -1.04047184e-01  9.93048441e+00  1.40441688e+00  3.99486698e-01 
 3.88300000e-03 -1.03993641e-01  9.93242318e+00  1.40467535e+00  3.75084921e-01 
 3.88400000e-03 -1.01721574e-01  9.92918995e+00  1.40429687e+00  6.04285458e-01 
 3.88500000e-03 -8.90666772e-02  9.92952356e+00  1.40426665e+00  9.81373988e-01 
 3.88600000e-03 -8.79856042e-02  9.93662071e+00  1.40522969e+00  9.50329580e-01 
 3.88700000e-03 -8.72727655e-02  9.93978567e+00  1.40565565e+00  9.19430872e-01 
 3.88800000e-03 -8.65881330e-02  9.94200229e+00  1.40595207e+00  8.88691636e-01 
 3.88900000e-03 -8.59457214e-02  9.94399959e+00  1.40621855e+00  8.58117714e-01 
 3.89000000e-03 -8.53451180e-02  9.94594574e+00  1.40647804e+00  8.27715355e-01 
 3.89100000e-03 -8.47859024e-02  9.94787934e+00  1.40673583e+00  7.97490903e-01 
 3.89200000e-03 -8.42678130e-02  9.94980921e+00  1.40699310e+00  7.67451435e-01 
 3.89300000e-03 -8.37901365e-02  9.95173742e+00  1.40725016e+00  7.37602394e-01 
 3.89400000e-03 -8.33525501e-02  9.95366441e+00  1.40750705e+00  7.07950976e-01 
 3.89500000e-03 -8.29546190e-02  9.95559029e+00  1.40776379e+00  6.78504149e-01 
 3.89600000e-03 -8.25958756e-02  9.95751508e+00  1.40802038e+00  6.49269007e-01 
 3.89700000e-03 -8.22758368e-02  9.95943879e+00  1.40827684e+00  6.20252869e-01 
 3.89800000e-03 -8.19940031e-02  9.96136142e+00  1.40853315e+00  5.91463306e-01 
 3.89900000e-03 -8.17498576e-02  9.96328297e+00  1.40878931e+00  5.62908184e-01 
 3.90000000e-03 -8.15428639e-02  9.96520344e+00  1.40904533e+00  5.34595705e-01 
 3.90100000e-03 -8.13724653e-02  9.96712282e+00  1.40930121e+00  5.06534466e-01 
 3.90200000e-03 -8.12380820e-02  9.96904113e+00  1.40955694e+00  4.78733516e-01 
 3.90300000e-03 -8.11388834e-02  9.97095836e+00  1.40981253e+00  4.51200575e-01 
 3.90400000e-03 -6.62016035e-02  9.95905673e+00  1.40818071e+00  1.14646042e+00 
 3.90500000e-03 -6.36791443e-02  9.97138493e+00  1.40985831e+00  1.11186437e+00 
 3.90600000e-03 -6.28166205e-02  9.97590324e+00  1.41046918e+00  1.07738057e+00 
 3.90700000e-03 -6.19809656e-02  9.97841844e+00  1.41080646e+00  1.04305274e+00 
 3.90800000e-03 -6.11917070e-02  9.98046849e+00  1.41108021e+00  1.00888693e+00 
 3.90900000e-03 -6.04497432e-02  9.98241093e+00  1.41133926e+00  9.74889701e-01 
 3.91000000e-03 -5.97546003e-02  9.98432785e+00  1.41159483e+00  9.41067699e-01 
 3.91100000e-03 -5.91058617e-02  9.98623808e+00  1.41184949e+00  9.07427663e-01 
 3.91200000e-03 -5.85027614e-02  9.98814594e+00  1.41210383e+00  8.73974935e-01 
 3.91300000e-03 -5.79458748e-02  9.99005241e+00  1.41235799e+00  8.40720877e-01 
 3.91400000e-03 -5.74337228e-02  9.99195773e+00  1.41261199e+00  8.07668273e-01 
 3.91500000e-03 -5.69661795e-02  9.99386195e+00  1.41286584e+00  7.74825774e-01 
 3.91600000e-03 -5.65427612e-02  9.99576508e+00  1.41311955e+00  7.42200804e-01 
 3.91700000e-03 -5.61629686e-02  9.99766712e+00  1.41337312e+00  7.09800993e-01 
 3.91800000e-03 -5.58262860e-02  9.99956807e+00  1.41362653e+00  6.77634205e-01 
 3.91900000e-03 -5.55321798e-02  1.00014679e+01  1.41387981e+00  6.45708577e-01 
 3.92000000e-03 -5.52800978e-02  1.00033667e+01  1.41413294e+00  6.14032558e-01 
 3.92100000e-03 -5.50694672e-02  1.00052644e+01  1.41438592e+00  5.82614965e-01 
 3.92200000e-03 -5.48996928e-02  1.00071610e+01  1.41463876e+00  5.51465036e-01 
 3.92300000e-03 -4.67244459e-02  9.99266687e+00  1.41277952e+00  1.08707339e+00 
 3.92400000e-03 -3.64796862e-02  1.00031202e+01  1.41407450e+00  1.26559282e+00 
 3.92500000e-03 -3.53369221e-02  1.00109962e+01  1.41514406e+00  1.22733581e+00 
 3.92600000e-03 -3.43730223e-02  1.00142942e+01  1.41558832e+00  1.18923241e+00 
 3.92700000e-03 -3.34535036e-02  1.00165085e+01  1.41588458e+00  1.15129256e+00 
 3.92800000e-03 -3.25869387e-02  1.00184727e+01  1.41614667e+00  1.11352307e+00 
 3.92900000e-03 -3.17727885e-02  1.00203787e+01  1.41640081e+00  1.07593103e+00 
 3.93000000e-03 -3.10106148e-02  1.00222704e+01  1.41665302e+00  1.03852361e+00 
 3.93100000e-03 -3.02999750e-02  1.00241581e+01  1.41690467e+00  1.00130805e+00 
 3.93200000e-03 -2.96404131e-02  1.00260440e+01  1.41715608e+00  9.64291700e-01 
 3.93300000e-03 -2.90314406e-02  1.00279286e+01  1.41740732e+00  9.27481824e-01 
 3.93400000e-03 -2.84726133e-02  1.00298121e+01  1.41765842e+00  8.90886420e-01 
 3.93500000e-03 -2.79634124e-02  1.00316945e+01  1.41790936e+00  8.54513060e-01 
 3.93600000e-03 -2.75033247e-02  1.00335758e+01  1.41816016e+00  8.18369678e-01 
 3.93700000e-03 -2.70918203e-02  1.00354560e+01  1.41841081e+00  7.82464422e-01 
 3.93800000e-03 -2.67283517e-02  1.00373351e+01  1.41866132e+00  7.46805683e-01 
 3.93900000e-03 -2.64123529e-02  1.00392131e+01  1.41891168e+00  7.11402130e-01 
 3.94000000e-03 -2.61432382e-02  1.00410900e+01  1.41916189e+00  6.76262758e-01 
 3.94100000e-03 -2.59203999e-02  1.00429658e+01  1.41941196e+00  6.41396942e-01 
 3.94200000e-03 -2.29450132e-02  1.00358856e+01  1.41854283e+00  8.96467747e-01 
 3.94300000e-03 -6.77540683e-03  1.00323430e+01  1.41794883e+00  1.41300102e+00 
 3.94400000e-03 -4.97811781e-03  1.00451077e+01  1.41968619e+00  1.37077407e+00 
 3.94500000e-03 -3.90502777e-03  1.00496359e+01  1.42029855e+00  1.32869248e+00 
 3.94600000e-03 -2.87044318e-03  1.00521186e+01  1.42063153e+00  1.28677976e+00 
 3.94700000e-03 -1.89425007e-03  1.00541283e+01  1.42089991e+00  1.24504301e+00 
 3.94800000e-03 -9.76287171e-04  1.00560287e+01  1.42115335e+00  1.20348982e+00 
 3.94900000e-03 -1.16067160e-04  1.00579031e+01  1.42140326e+00  1.16212786e+00 
 3.95000000e-03  6.86873854e-04  1.00597707e+01  1.42165224e+00  1.12096488e+00 
 3.95100000e-03  1.43301411e-03  1.00616359e+01  1.42190089e+00  1.08000872e+00 
 3.95200000e-03  2.12284589e-03  1.00634997e+01  1.42214936e+00  1.03926733e+00 
 3.95300000e-03  2.75700401e-03  1.00653623e+01  1.42239767e+00  9.98748158e-01 
 3.95400000e-03  3.33575211e-03  1.00672238e+01  1.42264583e+00  9.58460662e-01 
 3.95500000e-03  3.85975978e-03  1.00690842e+01  1.42289384e+00  9.18412658e-01 
 3.95600000e-03  4.32958073e-03  1.00709435e+01  1.42314171e+00  8.78612725e-01 
 3.95700000e-03  4.74578758e-03  1.00728017e+01  1.42338943e+00  8.39069688e-01 
 3.95800000e-03  5.10897189e-03  1.00746588e+01  1.42363700e+00  7.99792641e-01 
 3.95900000e-03  5.41974550e-03  1.00765148e+01  1.42388442e+00  7.60790991e-01 
 3.96000000e-03  5.67874218e-03  1.00783697e+01  1.42413170e+00  7.22074504e-01 
 3.96100000e-03  5.88684687e-03  1.00802234e+01  1.42437883e+00  6.83651976e-01 
 3.96200000e-03  2.31419215e-02  1.00538439e+01  1.42077286e+00  1.56122236e+00 
 3.96300000e-03  2.80498283e-02  1.00769869e+01  1.42392475e+00  1.51483512e+00 
 3.96400000e-03  2.92431259e-02  1.00841470e+01  1.42489665e+00  1.46853445e+00 
 3.96500000e-03  3.03855062e-02  1.00872279e+01  1.42531140e+00  1.42240976e+00 
 3.96600000e-03  3.14659917e-02  1.00893589e+01  1.42559641e+00  1.37646893e+00 
 3.96700000e-03  3.24820799e-02  1.00912709e+01  1.42585152e+00  1.33072004e+00 
 3.96800000e-03  3.34343611e-02  1.00931318e+01  1.42609964e+00  1.28517135e+00 
 3.96900000e-03  3.43233267e-02  1.00949801e+01  1.42634606e+00  1.23983115e+00 
 3.97000000e-03  3.51494821e-02  1.00968247e+01  1.42659197e+00  1.19470785e+00 
 3.97100000e-03  3.59133476e-02  1.00986675e+01  1.42683764e+00  1.14980994e+00 
 3.97200000e-03  3.66154586e-02  1.01005092e+01  1.42708315e+00  1.10514606e+00 
 3.97300000e-03  3.72563846e-02  1.01023496e+01  1.42732851e+00  1.06072479e+00 
 3.97400000e-03  3.78365800e-02  1.01041890e+01  1.42757372e+00  1.01655569e+00 
 3.97500000e-03  3.83568047e-02  1.01060273e+01  1.42781878e+00  9.72647166e-01 
 3.97600000e-03  3.88175846e-02  1.01078644e+01  1.42806369e+00  9.29008850e-01 
 3.97700000e-03  3.92195434e-02  1.01097004e+01  1.42830845e+00  8.85650357e-01 
 3.97800000e-03  3.95633257e-02  1.01115353e+01  1.42855307e+00  8.42581613e-01 
 3.97900000e-03  3.98495992e-02  1.01133691e+01  1.42879753e+00  7.99812905e-01 
 3.98000000e-03  4.00791528e-02  1.01152018e+01  1.42904185e+00  7.57354380e-01 
 3.98100000e-03  5.38118208e-02  1.00877362e+01  1.42546439e+00  1.53687781e+00 
 3.98200000e-03  6.33587767e-02  1.01082206e+01  1.42807645e+00  1.64020199e+00 
 3.98300000e-03  6.47132828e-02  1.01181863e+01  1.42943164e+00  1.58959069e+00 
 3.98400000e-03  6.59313879e-02  1.01219166e+01  1.42993516e+00  1.53916552e+00 
 3.98500000e-03  6.70858771e-02  1.01241808e+01  1.43023844e+00  1.48893684e+00 
 3.98600000e-03  6.81698231e-02  1.01261071e+01  1.43049556e+00  1.43891326e+00 
 3.98700000e-03  6.91838877e-02  1.01279550e+01  1.43074198e+00  1.38910364e+00 
 3.98800000e-03  7.01286020e-02  1.01297840e+01  1.43098583e+00  1.33951692e+00 
 3.98900000e-03  7.10045075e-02  1.01316079e+01  1.43122897e+00  1.29016212e+00 
 3.99000000e-03  7.18121615e-02  1.01334297e+01  1.43147184e+00  1.24104837e+00 
 3.99100000e-03  7.25521377e-02  1.01352501e+01  1.43171453e+00  1.19218493e+00 
 3.99200000e-03  7.32250269e-02  1.01370694e+01  1.43195706e+00  1.14358119e+00 
 3.99300000e-03  7.38316733e-02  1.01388876e+01  1.43219945e+00  1.09524569e+00 
 3.99400000e-03  7.43717381e-02  1.01407046e+01  1.43244168e+00  1.04719241e+00 
 3.99500000e-03  7.48470953e-02  1.01425206e+01  1.43268376e+00  9.99426204e-01 
 3.99600000e-03  7.52579161e-02  1.01443354e+01  1.43292570e+00  9.51959419e-01 
 3.99700000e-03  7.56048910e-02  1.01461491e+01  1.43316748e+00  9.04802690e-01 
 3.99800000e-03  7.58887347e-02  1.01479616e+01  1.43340912e+00  8.57967043e-01 
 3.99900000e-03  7.61101881e-02  1.01497731e+01  1.43365060e+00  8.11463960e-01 
 4.00000000e-03  8.51543185e-02  1.01290257e+01  1.43097152e+00  1.37392607e+00 
 4.00100000e-03  1.00672425e-01  1.01356798e+01  1.43171395e+00  1.77120901e+00 
 4.00200000e-03  1.02442816e-01  1.01509889e+01  1.43379903e+00  1.71604979e+00 
 4.00300000e-03  1.03733202e-01  1.01560055e+01  1.43447832e+00  1.66108200e+00 
 4.00400000e-03  1.04963597e-01  1.01585502e+01  1.43481997e+00  1.60632430e+00 
 4.00500000e-03  1.06117113e-01  1.01605244e+01  1.43508371e+00  1.55178575e+00 
 4.00600000e-03  1.07194322e-01  1.01623668e+01  1.43532946e+00  1.49747584e+00 
 4.00700000e-03  1.08195811e-01  1.01641782e+01  1.43557097e+00  1.44340417e+00 
 4.00800000e-03  1.09122159e-01  1.01659816e+01  1.43581139e+00  1.38958040e+00 
 4.00900000e-03  1.09973961e-01  1.01677823e+01  1.43605144e+00  1.33601433e+00 
 4.01000000e-03  1.10751833e-01  1.01695815e+01  1.43629130e+00  1.28271588e+00 
 4.01100000e-03  1.11456407e-01  1.01713794e+01  1.43653099e+00  1.22969512e+00 
 4.01200000e-03  1.12088333e-01  1.01731763e+01  1.43677053e+00  1.17696230e+00 
 4.01300000e-03  1.12648327e-01  1.01749720e+01  1.43700991e+00  1.12452763e+00 
 4.01400000e-03  1.13136511e-01  1.01767665e+01  1.43724915e+00  1.07240446e+00 
 4.01500000e-03  1.13554610e-01  1.01785600e+01  1.43748824e+00  1.02059944e+00 
 4.01600000e-03  1.13902877e-01  1.01803523e+01  1.43772717e+00  9.69125958e-01 
 4.01700000e-03  1.14182077e-01  1.01821435e+01  1.43796596e+00  9.17995814e-01 
 4.01800000e-03  1.14393002e-01  1.01839335e+01  1.43820459e+00  8.67221281e-01 
 4.01900000e-03  1.22060141e-01  1.01646319e+01  1.43572149e+00  1.36087368e+00 
 4.02000000e-03  1.40054913e-01  1.01642805e+01  1.43550871e+00  1.88828762e+00 
 4.02100000e-03  1.42232916e-01  1.01836597e+01  1.43814979e+00  1.82847252e+00 
 4.02200000e-03  1.43576990e-01  1.01897466e+01  1.43897533e+00  1.76885622e+00 
 4.02300000e-03  1.44859451e-01  1.01925226e+01  1.43934866e+00  1.70946709e+00 
 4.02400000e-03  1.46058873e-01  1.01945335e+01  1.43961747e+00  1.65031477e+00 
 4.02500000e-03  1.47175501e-01  1.01963678e+01  1.43986218e+00  1.59140945e+00 
 4.02600000e-03  1.48209981e-01  1.01981608e+01  1.44010125e+00  1.53276140e+00 
 4.02700000e-03  1.49162938e-01  1.01999434e+01  1.44033890e+00  1.47438101e+00 
 4.02800000e-03  1.50035015e-01  1.02017228e+01  1.44057611e+00  1.41627878e+00 
 4.02900000e-03  1.50826872e-01  1.02035006e+01  1.44081311e+00  1.35846534e+00 
 4.03000000e-03  1.51539190e-01  1.02052771e+01  1.44104994e+00  1.30095151e+00 
 4.03100000e-03  1.52172670e-01  1.02070524e+01  1.44128661e+00  1.24374829e+00 
 4.03200000e-03  1.52728036e-01  1.02088266e+01  1.44152314e+00  1.18686693e+00 
 4.03300000e-03  1.53206550e-01  1.02105997e+01  1.44175951e+00  1.13031651e+00 
 4.03400000e-03  1.53607885e-01  1.02123717e+01  1.44199573e+00  1.07411390e+00 
 4.03500000e-03  1.53933473e-01  1.02141425e+01  1.44223180e+00  1.01826859e+00 
 4.03600000e-03  1.54184081e-01  1.02159121e+01  1.44246771e+00  9.62793473e-01 
 4.03700000e-03  1.54360563e-01  1.02176806e+01  1.44270348e+00  9.07701821e-01 
 4.03800000e-03  1.57012693e-01  1.02083083e+01  1.44154913e+00  1.12870222e+00 
 4.03900000e-03  1.79001465e-01  1.01805828e+01  1.43762589e+00  2.01487547e+00 
 4.04000000e-03  1.83842353e-01  1.02128940e+01  1.44203252e+00  1.95022577e+00 
 4.04100000e-03  1.85259985e-01  1.02223674e+01  1.44332067e+00  1.88573353e+00 
 4.04200000e-03  1.86600663e-01  1.02259182e+01  1.44379989e+00  1.82148512e+00 
 4.04300000e-03  1.87853965e-01  1.02280904e+01  1.44409083e+00  1.75749112e+00 
 4.04400000e-03  1.89017586e-01  1.02299452e+01  1.44433839e+00  1.69376237e+00 
 4.04500000e-03  1.90092290e-01  1.02317262e+01  1.44457590e+00  1.63030986e+00 
 4.04600000e-03  1.91078747e-01  1.02334894e+01  1.44481097e+00  1.56714468e+00 
 4.04700000e-03  1.91977644e-01  1.02352477e+01  1.44504538e+00  1.50427805e+00 
 4.04800000e-03  1.92789691e-01  1.02370040e+01  1.44527951e+00  1.44172134e+00 
 4.04900000e-03  1.93515618e-01  1.02387589e+01  1.44551346e+00  1.37948610e+00 
 4.05000000e-03  1.94156175e-01  1.02405126e+01  1.44574725e+00  1.31758410e+00 
 4.05100000e-03  1.94712137e-01  1.02422652e+01  1.44598089e+00  1.25602734e+00 
 4.05200000e-03  1.95184302e-01  1.02440166e+01  1.44621437e+00  1.19482817e+00 
 4.05300000e-03  1.95573948e-01  1.02457669e+01  1.44644771e+00  1.13399697e+00 
 4.05400000e-03  1.95880910e-01  1.02475161e+01  1.44668089e+00  1.07355179e+00 
 4.05500000e-03  1.96106746e-01  1.02492640e+01  1.44691392e+00  1.01350314e+00 
 4.05600000e-03  1.96252263e-01  1.02510109e+01  1.44714679e+00  9.53865694e-01 
 4.05700000e-03  1.96363931e-01  1.02513487e+01  1.44727794e+00  9.26136980e-01 
 4.05800000e-03  2.15622956e-01  1.02126760e+01  1.44212381e+00  1.91219874e+00 
 4.05900000e-03  2.27051313e-01  1.02394077e+01  1.44554502e+00  2.06871214e+00 
 4.06000000e-03  2.28649637e-01  1.02540101e+01  1.44753380e+00  1.99920580e+00 
 4.06100000e-03  2.30036158e-01  1.02587668e+01  1.44817780e+00  1.92995897e+00 
 4.06200000e-03  2.31334773e-01  1.02612000e+01  1.44850445e+00  1.86098592e+00 
