 time            v(vout)         v(vinf)         v(en)           i(L1)          
 3.08750000e-02  9.32655735e+00  9.48390362e+00  1.34488830e+00  1.34863716e+00 
 3.08760000e-02  9.32624990e+00  9.48359097e+00  1.34484662e+00  1.34859271e+00 
 3.08770000e-02  9.32594245e+00  9.48327834e+00  1.34480494e+00  1.34854825e+00 
 3.08780000e-02  9.32563501e+00  9.48296571e+00  1.34476326e+00  1.34850379e+00 
 3.08790000e-02  9.32532758e+00  9.48265310e+00  1.34472159e+00  1.34845934e+00 
 3.08800000e-02  9.32502016e+00  9.48234049e+00  1.34467991e+00  1.34841488e+00 
 3.08810000e-02  9.32471276e+00  9.48202790e+00  1.34463824e+00  1.34837043e+00 
 3.08820000e-02  9.32440536e+00  9.48171532e+00  1.34459657e+00  1.34832598e+00 
 3.08830000e-02  9.32409797e+00  9.48140274e+00  1.34455490e+00  1.34828153e+00 
 3.08840000e-02  9.32379059e+00  9.48109018e+00  1.34451324e+00  1.34823709e+00 
 3.08850000e-02  9.32348323e+00  9.48077763e+00  1.34447157e+00  1.34819264e+00 
 3.08860000e-02  9.32317587e+00  9.48046508e+00  1.34442990e+00  1.34814820e+00 
 3.08870000e-02  9.32286852e+00  9.48015255e+00  1.34438824e+00  1.34810375e+00 
 3.08880000e-02  9.32256118e+00  9.47984003e+00  1.34434658e+00  1.34805931e+00 
 3.08890000e-02  9.32225386e+00  9.47952752e+00  1.34430492e+00  1.34801487e+00 
 3.08900000e-02  9.32194659e+00  9.47921502e+00  1.34426325e+00  1.34797043e+00 
 3.08910000e-02  9.32163923e+00  9.47890253e+00  1.34422160e+00  1.34792599e+00 
 3.08920000e-02  9.32133194e+00  9.47859005e+00  1.34417994e+00  1.34788156e+00 
 3.08930000e-02  9.32102465e+00  9.47827758e+00  1.34413829e+00  1.34783713e+00 
 3.08940000e-02  9.32071738e+00  9.47796512e+00  1.34409663e+00  1.34779269e+00 
 3.08950000e-02  9.32041011e+00  9.47765266e+00  1.34405498e+00  1.34774826e+00 
 3.08960000e-02  9.32010285e+00  9.47734023e+00  1.34401333e+00  1.34770383e+00 
 3.08970000e-02  9.31979561e+00  9.47702780e+00  1.34397168e+00  1.34765940e+00 
 3.08980000e-02  9.31948837e+00  9.47671538e+00  1.34393003e+00  1.34761498e+00 
 3.08990000e-02  9.31918115e+00  9.47640297e+00  1.34388838e+00  1.34757055e+00 
 3.09000000e-02  9.31887393e+00  9.47609057e+00  1.34384674e+00  1.34752613e+00 
 3.09010000e-02  9.31856673e+00  9.47577818e+00  1.34380509e+00  1.34748170e+00 
 3.09020000e-02  9.31825953e+00  9.47546581e+00  1.34376345e+00  1.34743728e+00 
 3.09030000e-02  9.31795235e+00  9.47515344e+00  1.34372181e+00  1.34739286e+00 
 3.09040000e-02  9.31764517e+00  9.47484108e+00  1.34368017e+00  1.34734845e+00 
 3.09050000e-02  9.31733801e+00  9.47452874e+00  1.34363853e+00  1.34730403e+00 
 3.09060000e-02  9.31703085e+00  9.47421640e+00  1.34359689e+00  1.34725961e+00 
 3.09070000e-02  9.31672371e+00  9.47390407e+00  1.34355525e+00  1.34721520e+00 
 3.09080000e-02  9.31641657e+00  9.47359176e+00  1.34351362e+00  1.34717079e+00 
 3.09090000e-02  9.31610945e+00  9.47327945e+00  1.34347198e+00  1.34712638e+00 
 3.09100000e-02  9.31580234e+00  9.47296716e+00  1.34343035e+00  1.34708197e+00 
 3.09110000e-02  9.31549523e+00  9.47265487e+00  1.34338872e+00  1.34703756e+00 
 3.09120000e-02  9.31518814e+00  9.47234260e+00  1.34334709e+00  1.34699315e+00 
 3.09130000e-02  9.31488106e+00  9.47203033e+00  1.34330546e+00  1.34694875e+00 
 3.09140000e-02  9.31457398e+00  9.47171808e+00  1.34326384e+00  1.34690435e+00 
 3.09150000e-02  9.31426692e+00  9.47140583e+00  1.34322221e+00  1.34685994e+00 
 3.09160000e-02  9.31395987e+00  9.47109360e+00  1.34318059e+00  1.34681554e+00 
 3.09170000e-02  9.31365282e+00  9.47078138e+00  1.34313897e+00  1.34677115e+00 
 3.09180000e-02  9.31334579e+00  9.47046916e+00  1.34309734e+00  1.34672675e+00 
 3.09190000e-02  9.31303877e+00  9.47015696e+00  1.34305572e+00  1.34668235e+00 
 3.09200000e-02  9.31273175e+00  9.46984477e+00  1.34301411e+00  1.34663796e+00 
 3.09210000e-02  9.31242475e+00  9.46953259e+00  1.34297249e+00  1.34659356e+00 
 3.09220000e-02  9.31211776e+00  9.46922041e+00  1.34293087e+00  1.34654917e+00 
 3.09230000e-02  9.31181078e+00  9.46890825e+00  1.34288926e+00  1.34650478e+00 
 3.09240000e-02  9.31150380e+00  9.46859610e+00  1.34284765e+00  1.34646039e+00 
 3.09250000e-02  9.31119684e+00  9.46828396e+00  1.34280603e+00  1.34641601e+00 
 3.09260000e-02  9.31088989e+00  9.46797183e+00  1.34276442e+00  1.34637162e+00 
 3.09270000e-02  9.31058295e+00  9.46765971e+00  1.34272282e+00  1.34632724e+00 
 3.09280000e-02  9.31027602e+00  9.46734760e+00  1.34268121e+00  1.34628285e+00 
 3.09290000e-02  9.30996909e+00  9.46703550e+00  1.34263960e+00  1.34623847e+00 
 3.09300000e-02  9.30966218e+00  9.46672341e+00  1.34259800e+00  1.34619409e+00 
 3.09310000e-02  9.30935528e+00  9.46641133e+00  1.34255639e+00  1.34614971e+00 
 3.09320000e-02  9.30904839e+00  9.46609926e+00  1.34251479e+00  1.34610534e+00 
 3.09330000e-02  9.30874151e+00  9.46578721e+00  1.34247319e+00  1.34606096e+00 
 3.09340000e-02  9.30843464e+00  9.46547516e+00  1.34243159e+00  1.34601659e+00 
 3.09350000e-02  9.30812778e+00  9.46516312e+00  1.34238999e+00  1.34597221e+00 
 3.09360000e-02  9.30782093e+00  9.46485109e+00  1.34234840e+00  1.34592784e+00 
 3.09370000e-02  9.30751408e+00  9.46453907e+00  1.34230680e+00  1.34588347e+00 
 3.09380000e-02  9.30720725e+00  9.46422707e+00  1.34226521e+00  1.34583910e+00 
 3.09390000e-02  9.30690035e+00  9.46391513e+00  1.34222363e+00  1.34579475e+00 
 3.09400000e-02  9.30659362e+00  9.46360308e+00  1.34218202e+00  1.34575037e+00 
 3.09410000e-02  9.30628682e+00  9.46329111e+00  1.34214044e+00  1.34570601e+00 
 3.09420000e-02  9.30598003e+00  9.46297914e+00  1.34209885e+00  1.34566165e+00 
 3.09430000e-02  9.30567325e+00  9.46266719e+00  1.34205726e+00  1.34561728e+00 
 3.09440000e-02  9.30536648e+00  9.46235524e+00  1.34201567e+00  1.34557293e+00 
 3.09450000e-02  9.30505972e+00  9.46204331e+00  1.34197409e+00  1.34552857e+00 
 3.09460000e-02  9.30475297e+00  9.46173138e+00  1.34193251e+00  1.34548421e+00 
 3.09470000e-02  9.30444623e+00  9.46141947e+00  1.34189093e+00  1.34543986e+00 
 3.09480000e-02  9.30413950e+00  9.46110756e+00  1.34184935e+00  1.34539550e+00 
 3.09490000e-02  9.30383278e+00  9.46079567e+00  1.34180777e+00  1.34535115e+00 
 3.09500000e-02  9.30352607e+00  9.46048379e+00  1.34176619e+00  1.34530680e+00 
 3.09510000e-02  9.30321937e+00  9.46017191e+00  1.34172461e+00  1.34526245e+00 
 3.09520000e-02  9.30291269e+00  9.45986005e+00  1.34168304e+00  1.34521810e+00 
 3.09530000e-02  9.30260601e+00  9.45954819e+00  1.34164147e+00  1.34517376e+00 
 3.09540000e-02  9.30229934e+00  9.45923635e+00  1.34159989e+00  1.34512941e+00 
 3.09550000e-02  9.30199268e+00  9.45892452e+00  1.34155832e+00  1.34508507e+00 
 3.09560000e-02  9.30168603e+00  9.45861270e+00  1.34151675e+00  1.34504072e+00 
 3.09570000e-02  9.30137939e+00  9.45830089e+00  1.34147519e+00  1.34499638e+00 
 3.09580000e-02  9.30107276e+00  9.45798908e+00  1.34143362e+00  1.34495205e+00 
 3.09590000e-02  9.30076615e+00  9.45767729e+00  1.34139206e+00  1.34490771e+00 
 3.09600000e-02  9.30045954e+00  9.45736551e+00  1.34135049e+00  1.34486337e+00 
 3.09610000e-02  9.30015292e+00  9.45705375e+00  1.34130893e+00  1.34481904e+00 
 3.09620000e-02  9.29984635e+00  9.45674198e+00  1.34126737e+00  1.34477470e+00 
 3.09630000e-02  9.29953977e+00  9.45643023e+00  1.34122581e+00  1.34473037e+00 
 3.09640000e-02  9.29923321e+00  9.45611849e+00  1.34118425e+00  1.34468604e+00 
 3.09650000e-02  9.29892665e+00  9.45580676e+00  1.34114269e+00  1.34464171e+00 
 3.09660000e-02  9.29862010e+00  9.45549504e+00  1.34110114e+00  1.34459739e+00 
 3.09670000e-02  9.29831356e+00  9.45518333e+00  1.34105959e+00  1.34455306e+00 
 3.09680000e-02  9.29800704e+00  9.45487163e+00  1.34101803e+00  1.34450874e+00 
 3.09690000e-02  9.29770052e+00  9.45455995e+00  1.34097648e+00  1.34446441e+00 
 3.09700000e-02  9.29739401e+00  9.45424827e+00  1.34093493e+00  1.34442009e+00 
 3.09710000e-02  9.29708751e+00  9.45393660e+00  1.34089338e+00  1.34437577e+00 
 3.09720000e-02  9.29678103e+00  9.45362494e+00  1.34085184e+00  1.34433145e+00 
 3.09730000e-02  9.29647455e+00  9.45331330e+00  1.34081029e+00  1.34428714e+00 
 3.09740000e-02  9.29616808e+00  9.45300166e+00  1.34076875e+00  1.34424282e+00 
 3.09750000e-02  9.29586163e+00  9.45269003e+00  1.34072720e+00  1.34419851e+00 
 3.09760000e-02  9.29555518e+00  9.45237841e+00  1.34068566e+00  1.34415419e+00 
 3.09770000e-02  9.29524874e+00  9.45206681e+00  1.34064412e+00  1.34410988e+00 
 3.09780000e-02  9.29494232e+00  9.45175521e+00  1.34060258e+00  1.34406557e+00 
 3.09790000e-02  9.29463590e+00  9.45144363e+00  1.34056104e+00  1.34402126e+00 
 3.09800000e-02  9.29432950e+00  9.45113205e+00  1.34051951e+00  1.34397696e+00 
 3.09810000e-02  9.29402310e+00  9.45082048e+00  1.34047797e+00  1.34393265e+00 
 3.09820000e-02  9.29371671e+00  9.45050893e+00  1.34043644e+00  1.34388835e+00 
 3.09830000e-02  9.29341034e+00  9.45019739e+00  1.34039491e+00  1.34384404e+00 
 3.09840000e-02  9.29310397e+00  9.44988585e+00  1.34035338e+00  1.34379974e+00 
 3.09850000e-02  9.29279762e+00  9.44957433e+00  1.34031185e+00  1.34375544e+00 
 3.09860000e-02  9.29249127e+00  9.44926281e+00  1.34027032e+00  1.34371115e+00 
 3.09870000e-02  9.29218494e+00  9.44895131e+00  1.34022879e+00  1.34366685e+00 
 3.09880000e-02  9.29187861e+00  9.44863982e+00  1.34018727e+00  1.34362255e+00 
 3.09890000e-02  9.29157229e+00  9.44832833e+00  1.34014574e+00  1.34357826e+00 
 3.09900000e-02  9.29126599e+00  9.44801686e+00  1.34010422e+00  1.34353397e+00 
 3.09910000e-02  9.29095969e+00  9.44770540e+00  1.34006270e+00  1.34348968e+00 
 3.09920000e-02  9.29065341e+00  9.44739395e+00  1.34002118e+00  1.34344539e+00 
 3.09930000e-02  9.29034713e+00  9.44708251e+00  1.33997966e+00  1.34340110e+00 
 3.09940000e-02  9.29004087e+00  9.44677107e+00  1.33993814e+00  1.34335681e+00 
 3.09950000e-02  9.28973462e+00  9.44645965e+00  1.33989663e+00  1.34331253e+00 
 3.09960000e-02  9.28942837e+00  9.44614824e+00  1.33985511e+00  1.34326824e+00 
 3.09970000e-02  9.28912214e+00  9.44583684e+00  1.33981360e+00  1.34322396e+00 
 3.09980000e-02  9.28881591e+00  9.44552545e+00  1.33977209e+00  1.34317968e+00 
 3.09990000e-02  9.28850970e+00  9.44521407e+00  1.33973058e+00  1.34313540e+00 
 3.10000000e-02  9.28820349e+00  9.44490270e+00  1.33968907e+00  1.34309113e+00 
 3.10010000e-02  9.28789730e+00  9.44459134e+00  1.33964756e+00  1.34304685e+00 
 3.10020000e-02  9.28759112e+00  9.44427999e+00  1.33960606e+00  1.34300257e+00 
 3.10030000e-02  9.28728494e+00  9.44396865e+00  1.33956455e+00  1.34295830e+00 
 3.10040000e-02  9.28697878e+00  9.44365732e+00  1.33952305e+00  1.34291403e+00 
 3.10050000e-02  9.28667262e+00  9.44334600e+00  1.33948155e+00  1.34286976e+00 
 3.10060000e-02  9.28636648e+00  9.44303469e+00  1.33944005e+00  1.34282549e+00 
 3.10070000e-02  9.28606035e+00  9.44272340e+00  1.33939855e+00  1.34278122e+00 
 3.10080000e-02  9.28575422e+00  9.44241211e+00  1.33935705e+00  1.34273696e+00 
 3.10090000e-02  9.28544811e+00  9.44210083e+00  1.33931555e+00  1.34269269e+00 
 3.10100000e-02  9.28514197e+00  9.44178956e+00  1.33927406e+00  1.34264843e+00 
 3.10110000e-02  9.28483591e+00  9.44147831e+00  1.33923256e+00  1.34260417e+00 
 3.10120000e-02  9.28452983e+00  9.44116706e+00  1.33919107e+00  1.34255991e+00 
 3.10130000e-02  9.28422376e+00  9.44085582e+00  1.33914958e+00  1.34251565e+00 
 3.10140000e-02  9.28391769e+00  9.44054460e+00  1.33910809e+00  1.34247139e+00 
 3.10150000e-02  9.28361165e+00  9.44023337e+00  1.33906660e+00  1.34242714e+00 
 3.10160000e-02  9.28330560e+00  9.43992217e+00  1.33902512e+00  1.34238288e+00 
 3.10170000e-02  9.28299957e+00  9.43961098e+00  1.33898363e+00  1.34233863e+00 
 3.10180000e-02  9.28269354e+00  9.43929979e+00  1.33894215e+00  1.34229438e+00 
 3.10190000e-02  9.28238753e+00  9.43898862e+00  1.33890066e+00  1.34225013e+00 
 3.10200000e-02  9.28208153e+00  9.43867745e+00  1.33885918e+00  1.34220588e+00 
 3.10210000e-02  9.28177554e+00  9.43836630e+00  1.33881770e+00  1.34216163e+00 
 3.10220000e-02  9.28146955e+00  9.43805515e+00  1.33877622e+00  1.34211739e+00 
 3.10230000e-02  9.28116358e+00  9.43774402e+00  1.33873474e+00  1.34207314e+00 
 3.10240000e-02  9.28085762e+00  9.43743290e+00  1.33869327e+00  1.34202890e+00 
 3.10250000e-02  9.28055167e+00  9.43712178e+00  1.33865179e+00  1.34198466e+00 
 3.10260000e-02  9.28024573e+00  9.43681068e+00  1.33861032e+00  1.34194042e+00 
 3.10270000e-02  9.27993980e+00  9.43649959e+00  1.33856885e+00  1.34189618e+00 
 3.10280000e-02  9.27963387e+00  9.43618850e+00  1.33852738e+00  1.34185194e+00 
 3.10290000e-02  9.27932796e+00  9.43587743e+00  1.33848591e+00  1.34180771e+00 
 3.10300000e-02  9.27902206e+00  9.43556637e+00  1.33844444e+00  1.34176347e+00 
 3.10310000e-02  9.27871617e+00  9.43525532e+00  1.33840298e+00  1.34171924e+00 
 3.10320000e-02  9.27841029e+00  9.43494427e+00  1.33836151e+00  1.34167501e+00 
 3.10330000e-02  9.27810442e+00  9.43463324e+00  1.33832005e+00  1.34163078e+00 
 3.10340000e-02  9.27779856e+00  9.43432222e+00  1.33827858e+00  1.34158655e+00 
 3.10350000e-02  9.27749270e+00  9.43401121e+00  1.33823712e+00  1.34154233e+00 
 3.10360000e-02  9.27718686e+00  9.43370021e+00  1.33819566e+00  1.34149810e+00 
 3.10370000e-02  9.27688102e+00  9.43338921e+00  1.33815421e+00  1.34145387e+00 
 3.10380000e-02  9.27657521e+00  9.43307824e+00  1.33811275e+00  1.34140965e+00 
 3.10390000e-02  9.27626940e+00  9.43276727e+00  1.33807129e+00  1.34136543e+00 
 3.10400000e-02  9.27596360e+00  9.43245631e+00  1.33802984e+00  1.34132121e+00 
 3.10410000e-02  9.27565781e+00  9.43214536e+00  1.33798839e+00  1.34127700e+00 
 3.10420000e-02  9.27535203e+00  9.43183442e+00  1.33794693e+00  1.34123278e+00 
 3.10430000e-02  9.27504626e+00  9.43152349e+00  1.33790548e+00  1.34118856e+00 
 3.10440000e-02  9.27474050e+00  9.43121257e+00  1.33786404e+00  1.34114435e+00 
 3.10450000e-02  9.27443475e+00  9.43090167e+00  1.33782259e+00  1.34110014e+00 
 3.10460000e-02  9.27412901e+00  9.43059077e+00  1.33778114e+00  1.34105593e+00 
 3.10470000e-02  9.27382327e+00  9.43027988e+00  1.33773970e+00  1.34101172e+00 
 3.10480000e-02  9.27351756e+00  9.42996900e+00  1.33769825e+00  1.34096751e+00 
 3.10490000e-02  9.27321185e+00  9.42965813e+00  1.33765681e+00  1.34092331e+00 
 3.10500000e-02  9.27290615e+00  9.42934728e+00  1.33761537e+00  1.34087910e+00 
 3.10510000e-02  9.27260046e+00  9.42903643e+00  1.33757393e+00  1.34083490e+00 
 3.10520000e-02  9.27229478e+00  9.42872559e+00  1.33753250e+00  1.34079070e+00 
 3.10530000e-02  9.27198911e+00  9.42841477e+00  1.33749106e+00  1.34074650e+00 
 3.10540000e-02  9.27168345e+00  9.42810395e+00  1.33744962e+00  1.34070230e+00 
 3.10550000e-02  9.27137780e+00  9.42779314e+00  1.33740819e+00  1.34065810e+00 
 3.10560000e-02  9.27107216e+00  9.42748235e+00  1.33736676e+00  1.34061390e+00 
 3.10570000e-02  9.27076653e+00  9.42717156e+00  1.33732533e+00  1.34056971e+00 
 3.10580000e-02  9.27046091e+00  9.42686079e+00  1.33728390e+00  1.34052551e+00 
 3.10590000e-02  9.27015530e+00  9.42655002e+00  1.33724247e+00  1.34048132e+00 
 3.10600000e-02  9.26984970e+00  9.42623927e+00  1.33720104e+00  1.34043713e+00 
 3.10610000e-02  9.26954411e+00  9.42592852e+00  1.33715962e+00  1.34039294e+00 
 3.10620000e-02  9.26923854e+00  9.42561779e+00  1.33711819e+00  1.34034876e+00 
 3.10630000e-02  9.26893297e+00  9.42530706e+00  1.33707677e+00  1.34030457e+00 
 3.10640000e-02  9.26862741e+00  9.42499635e+00  1.33703535e+00  1.34026039e+00 
 3.10650000e-02  9.26832186e+00  9.42468565e+00  1.33699393e+00  1.34021620e+00 
 3.10660000e-02  9.26801632e+00  9.42437495e+00  1.33695251e+00  1.34017202e+00 
 3.10670000e-02  9.26771079e+00  9.42406427e+00  1.33691109e+00  1.34012784e+00 
 3.10680000e-02  9.26740527e+00  9.42375360e+00  1.33686968e+00  1.34008366e+00 
 3.10690000e-02  9.26709977e+00  9.42344294e+00  1.33682826e+00  1.34003949e+00 
 3.10700000e-02  9.26679427e+00  9.42313228e+00  1.33678685e+00  1.33999531e+00 
 3.10710000e-02  9.26648878e+00  9.42282164e+00  1.33674544e+00  1.33995114e+00 
 3.10720000e-02  9.26618330e+00  9.42251101e+00  1.33670403e+00  1.33990696e+00 
 3.10730000e-02  9.26587783e+00  9.42220039e+00  1.33666262e+00  1.33986279e+00 
 3.10740000e-02  9.26557237e+00  9.42188978e+00  1.33662121e+00  1.33981862e+00 
 3.10750000e-02  9.26526693e+00  9.42157917e+00  1.33657980e+00  1.33977446e+00 
 3.10760000e-02  9.26496149e+00  9.42126858e+00  1.33653840e+00  1.33973029e+00 
 3.10770000e-02  9.26465606e+00  9.42095800e+00  1.33649700e+00  1.33968612e+00 
 3.10780000e-02  9.26435064e+00  9.42064743e+00  1.33645559e+00  1.33964196e+00 
 3.10790000e-02  9.26404523e+00  9.42033687e+00  1.33641419e+00  1.33959780e+00 
 3.10800000e-02  9.26373984e+00  9.42002632e+00  1.33637279e+00  1.33955364e+00 
 3.10810000e-02  9.26343446e+00  9.41971579e+00  1.33633139e+00  1.33950948e+00 
 3.10820000e-02  9.26312907e+00  9.41940525e+00  1.33629000e+00  1.33946532e+00 
 3.10830000e-02  9.26282370e+00  9.41909473e+00  1.33624860e+00  1.33942116e+00 
 3.10840000e-02  9.26251835e+00  9.41878422e+00  1.33620721e+00  1.33937701e+00 
 3.10850000e-02  9.26221300e+00  9.41847373e+00  1.33616582e+00  1.33933285e+00 
 3.10860000e-02  9.26190766e+00  9.41816324e+00  1.33612443e+00  1.33928870e+00 
 3.10870000e-02  9.26160234e+00  9.41785276e+00  1.33608303e+00  1.33924455e+00 
 3.10880000e-02  9.26129702e+00  9.41754229e+00  1.33604165e+00  1.33920040e+00 
 3.10890000e-02  9.26099171e+00  9.41723183e+00  1.33600026e+00  1.33915625e+00 
 3.10900000e-02  9.26068641e+00  9.41692139e+00  1.33595887e+00  1.33911210e+00 
 3.10910000e-02  9.26038113e+00  9.41661095e+00  1.33591749e+00  1.33906796e+00 
 3.10920000e-02  9.26007585e+00  9.41630052e+00  1.33587611e+00  1.33902382e+00 
 3.10930000e-02  9.25977058e+00  9.41599010e+00  1.33583472e+00  1.33897967e+00 
 3.10940000e-02  9.25946533e+00  9.41567970e+00  1.33579334e+00  1.33893553e+00 
 3.10950000e-02  9.25916008e+00  9.41536930e+00  1.33575196e+00  1.33889139e+00 
 3.10960000e-02  9.25885484e+00  9.41505892e+00  1.33571059e+00  1.33884726e+00 
 3.10970000e-02  9.25854962e+00  9.41474854e+00  1.33566921e+00  1.33880312e+00 
 3.10980000e-02  9.25824440e+00  9.41443817e+00  1.33562784e+00  1.33875898e+00 
 3.10990000e-02  9.25793919e+00  9.41412782e+00  1.33558646e+00  1.33871485e+00 
 3.11000000e-02  9.25763400e+00  9.41381747e+00  1.33554509e+00  1.33867072e+00 
 3.11010000e-02  9.25732881e+00  9.41350714e+00  1.33550372e+00  1.33862659e+00 
 3.11020000e-02  9.25702363e+00  9.41319681e+00  1.33546235e+00  1.33858246e+00 
 3.11030000e-02  9.25671847e+00  9.41288650e+00  1.33542098e+00  1.33853833e+00 
 3.11040000e-02  9.25641331e+00  9.41257619e+00  1.33537961e+00  1.33849421e+00 
 3.11050000e-02  9.25610817e+00  9.41226590e+00  1.33533825e+00  1.33845008e+00 
 3.11060000e-02  9.25580303e+00  9.41195562e+00  1.33529688e+00  1.33840596e+00 
 3.11070000e-02  9.25549790e+00  9.41164534e+00  1.33525552e+00  1.33836184e+00 
 3.11080000e-02  9.25519278e+00  9.41133508e+00  1.33521416e+00  1.33831772e+00 
 3.11090000e-02  9.25488768e+00  9.41102483e+00  1.33517280e+00  1.33827360e+00 
 3.11100000e-02  9.25458259e+00  9.41071458e+00  1.33513144e+00  1.33822948e+00 
 3.11110000e-02  9.25427750e+00  9.41040435e+00  1.33509008e+00  1.33818536e+00 
 3.11120000e-02  9.25397243e+00  9.41009413e+00  1.33504873e+00  1.33814125e+00 
 3.11130000e-02  9.25366736e+00  9.40978392e+00  1.33500737e+00  1.33809714e+00 
 3.11140000e-02  9.25336230e+00  9.40947371e+00  1.33496602e+00  1.33805302e+00 
 3.11150000e-02  9.25305726e+00  9.40916352e+00  1.33492467e+00  1.33800891e+00 
 3.11160000e-02  9.25275222e+00  9.40885334e+00  1.33488332e+00  1.33796481e+00 
 3.11170000e-02  9.25244720e+00  9.40854317e+00  1.33484197e+00  1.33792070e+00 
 3.11180000e-02  9.25214218e+00  9.40823301e+00  1.33480062e+00  1.33787659e+00 
 3.11190000e-02  9.25183718e+00  9.40792286e+00  1.33475928e+00  1.33783249e+00 
 3.11200000e-02  9.25153218e+00  9.40761271e+00  1.33471793e+00  1.33778839e+00 
 3.11210000e-02  9.25122720e+00  9.40730258e+00  1.33467659e+00  1.33774428e+00 
 3.11220000e-02  9.25092222e+00  9.40699246e+00  1.33463525e+00  1.33770018e+00 
 3.11230000e-02  9.25061726e+00  9.40668236e+00  1.33459390e+00  1.33765609e+00 
 3.11240000e-02  9.25031230e+00  9.40637225e+00  1.33455256e+00  1.33761199e+00 
 3.11250000e-02  9.25000736e+00  9.40606216e+00  1.33451123e+00  1.33756789e+00 
 3.11260000e-02  9.24970242e+00  9.40575209e+00  1.33446989e+00  1.33752380e+00 
 3.11270000e-02  9.24939750e+00  9.40544202e+00  1.33442855e+00  1.33747971e+00 
 3.11280000e-02  9.24909258e+00  9.40513196e+00  1.33438722e+00  1.33743562e+00 
 3.11290000e-02  9.24878768e+00  9.40482191e+00  1.33434589e+00  1.33739153e+00 
 3.11300000e-02  9.24848278e+00  9.40451188e+00  1.33430456e+00  1.33734744e+00 
 3.11310000e-02  9.24817790e+00  9.40420184e+00  1.33426323e+00  1.33730335e+00 
 3.11320000e-02  9.24787302e+00  9.40389182e+00  1.33422190e+00  1.33725926e+00 
 3.11330000e-02  9.24756816e+00  9.40358182e+00  1.33418057e+00  1.33721518e+00 
 3.11340000e-02  9.24726330e+00  9.40327182e+00  1.33413924e+00  1.33717110e+00 
 3.11350000e-02  9.24695845e+00  9.40296183e+00  1.33409792e+00  1.33712702e+00 
 3.11360000e-02  9.24665363e+00  9.40265185e+00  1.33405660e+00  1.33708294e+00 
 3.11370000e-02  9.24634880e+00  9.40234189e+00  1.33401528e+00  1.33703886e+00 
 3.11380000e-02  9.24604399e+00  9.40203193e+00  1.33397395e+00  1.33699478e+00 
 3.11390000e-02  9.24573918e+00  9.40172198e+00  1.33393264e+00  1.33695071e+00 
 3.11400000e-02  9.24543439e+00  9.40141205e+00  1.33389132e+00  1.33690663e+00 
 3.11410000e-02  9.24512960e+00  9.40110212e+00  1.33385000e+00  1.33686256e+00 
 3.11420000e-02  9.24482483e+00  9.40079221e+00  1.33380869e+00  1.33681849e+00 
 3.11430000e-02  9.24452007e+00  9.40048230e+00  1.33376737e+00  1.33677442e+00 
 3.11440000e-02  9.24421531e+00  9.40017240e+00  1.33372606e+00  1.33673035e+00 
 3.11450000e-02  9.24391057e+00  9.39986252e+00  1.33368475e+00  1.33668629e+00 
 3.11460000e-02  9.24360583e+00  9.39955264e+00  1.33364344e+00  1.33664222e+00 
 3.11470000e-02  9.24330111e+00  9.39924278e+00  1.33360213e+00  1.33659816e+00 
 3.11480000e-02  9.24299640e+00  9.39893292e+00  1.33356083e+00  1.33655410e+00 
 3.11490000e-02  9.24269169e+00  9.39862308e+00  1.33351952e+00  1.33651003e+00 
 3.11500000e-02  9.24238700e+00  9.39831325e+00  1.33347822e+00  1.33646598e+00 
 3.11510000e-02  9.24208232e+00  9.39800342e+00  1.33343691e+00  1.33642192e+00 
 3.11520000e-02  9.24177764e+00  9.39769361e+00  1.33339561e+00  1.33637786e+00 
 3.11530000e-02  9.24147298e+00  9.39738380e+00  1.33335431e+00  1.33633381e+00 
 3.11540000e-02  9.24116832e+00  9.39707401e+00  1.33331301e+00  1.33628975e+00 
 3.11550000e-02  9.24086368e+00  9.39676423e+00  1.33327172e+00  1.33624570e+00 
 3.11560000e-02  9.24055905e+00  9.39645446e+00  1.33323042e+00  1.33620165e+00 
 3.11570000e-02  9.24025443e+00  9.39614469e+00  1.33318913e+00  1.33615760e+00 
 3.11580000e-02  9.23994981e+00  9.39583494e+00  1.33314783e+00  1.33611355e+00 
 3.11590000e-02  9.23964521e+00  9.39552520e+00  1.33310654e+00  1.33606951e+00 
 3.11600000e-02  9.23934061e+00  9.39521547e+00  1.33306525e+00  1.33602546e+00 
 3.11610000e-02  9.23903603e+00  9.39490574e+00  1.33302396e+00  1.33598142e+00 
 3.11620000e-02  9.23873146e+00  9.39459604e+00  1.33298267e+00  1.33593738e+00 
 3.11630000e-02  9.23842689e+00  9.39428633e+00  1.33294139e+00  1.33589334e+00 
 3.11640000e-02  9.23812234e+00  9.39397664e+00  1.33290010e+00  1.33584930e+00 
 3.11650000e-02  9.23781780e+00  9.39366696e+00  1.33285882e+00  1.33580526e+00 
 3.11660000e-02  9.23751326e+00  9.39335729e+00  1.33281754e+00  1.33576122e+00 
 3.11670000e-02  9.23720874e+00  9.39304763e+00  1.33277625e+00  1.33571719e+00 
 3.11680000e-02  9.23690423e+00  9.39273798e+00  1.33273498e+00  1.33567316e+00 
 3.11690000e-02  9.23659973e+00  9.39242834e+00  1.33269370e+00  1.33562912e+00 
 3.11700000e-02  9.23629523e+00  9.39211871e+00  1.33265242e+00  1.33558509e+00 
 3.11710000e-02  9.23599075e+00  9.39180909e+00  1.33261114e+00  1.33554107e+00 
