 4.05600000e-04  1.35558076e+00  4.05600000e-04  1.35557886e+00  4.05600000e-04  1.35557886e-06  4.05600000e-04  2.74444677e-14  4.05600000e-04  1.83759406e-06 
 4.25600000e-04  1.42186307e+00  4.25600000e-04  1.42186108e+00  4.25600000e-04  1.42186108e-06  4.25600000e-04  2.74444216e-14  4.25600000e-04  2.02168894e-06 
 4.45600000e-04  1.48806455e+00  4.45600000e-04  1.48806247e+00  4.45600000e-04  1.48806247e-06  4.45600000e-04  2.74444677e-14  4.45600000e-04  2.21432992e-06 
 4.65600000e-04  1.55418144e+00  4.65600000e-04  1.55417926e+00  4.65600000e-04  1.55417926e-06  4.65600000e-04  2.74444216e-14  4.65600000e-04  2.41547318e-06 
 4.85600000e-04  1.62020997e+00  4.85600000e-04  1.62020770e+00  4.85600000e-04  1.62020770e-06  4.85600000e-04  2.74444677e-14  4.85600000e-04  2.62507300e-06 
 5.05600000e-04  1.68614640e+00  5.05600000e-04  1.68614404e+00  5.05600000e-04  1.68614404e-06  5.05600000e-04  2.74444216e-14  5.05600000e-04  2.84308171e-06 
 5.25600000e-04  1.75198697e+00  5.25600000e-04  1.75198452e+00  5.25600000e-04  1.75198452e-06  5.25600000e-04  2.74444677e-14  5.25600000e-04  3.06944974e-06 
 5.45600000e-04  1.81772794e+00  5.45600000e-04  1.81772540e+00  5.45600000e-04  1.81772540e-06  5.45600000e-04  2.74444216e-14  5.45600000e-04  3.30412562e-06 
 5.65600000e-04  1.88336558e+00  5.65600000e-04  1.88336294e+00  5.65600000e-04  1.88336294e-06  5.65600000e-04  2.74444677e-14  5.65600000e-04  3.54705597e-06 
 5.85600000e-04  1.94889615e+00  5.85600000e-04  1.94889342e+00  5.85600000e-04  1.94889342e-06  5.85600000e-04  2.74444216e-14  5.85600000e-04  3.79818557e-06 
 6.05600000e-04  2.01431593e+00  6.05600000e-04  2.01431311e+00  6.05600000e-04  2.01431311e-06  6.05600000e-04  2.74444677e-14  6.05600000e-04  4.05745729e-06 
 6.25600000e-04  2.07962119e+00  6.25600000e-04  2.07961828e+00  6.25600000e-04  2.07961828e-06  6.25600000e-04  2.74444216e-14  6.25600000e-04  4.32481220e-06 
 6.45600000e-04  2.14480824e+00  6.45600000e-04  2.14480524e+00  6.45600000e-04  2.14480524e-06  6.45600000e-04  2.74444677e-14  6.45600000e-04  4.60018950e-06 
 6.65600000e-04  2.20987335e+00  6.65600000e-04  2.20987026e+00  6.65600000e-04  2.20987026e-06  6.65600000e-04  2.74444216e-14  6.65600000e-04  4.88352656e-06 
 6.85600000e-04  2.27481284e+00  6.85600000e-04  2.27480965e+00  6.85600000e-04  2.27480965e-06  6.85600000e-04  2.74444677e-14  6.85600000e-04  5.17475896e-06 
 7.05600000e-04  2.33962300e+00  7.05600000e-04  2.33961973e+00  7.05600000e-04  2.33961973e-06  7.05600000e-04  2.74444216e-14  7.05600000e-04  5.47382047e-06 
 7.25600000e-04  2.40430017e+00  7.25600000e-04  2.40429680e+00  7.25600000e-04  2.40429680e-06  7.25600000e-04  2.74444677e-14  7.25600000e-04  5.78064310e-06 
 7.45600000e-04  2.46884065e+00  7.45600000e-04  2.46883719e+00  7.45600000e-04  2.46883719e-06  7.45600000e-04  2.74444216e-14  7.45600000e-04  6.09515707e-06 
 7.65600000e-04  2.53324078e+00  7.65600000e-04  2.53323723e+00  7.65600000e-04  2.53323723e-06  7.65600000e-04  2.74444677e-14  7.65600000e-04  6.41729086e-06 
 7.85600000e-04  2.59749689e+00  7.85600000e-04  2.59749326e+00  7.85600000e-04  2.59749326e-06  7.85600000e-04  2.74444216e-14  7.85600000e-04  6.74697122e-06 
 8.05600000e-04  2.66160535e+00  8.05600000e-04  2.66160162e+00  8.05600000e-04  2.66160162e-06  8.05600000e-04  2.74444677e-14  8.05600000e-04  7.08412319e-06 
 8.25600000e-04  2.72556249e+00  8.25600000e-04  2.72555868e+00  8.25600000e-04  2.72555868e-06  8.25600000e-04  2.74444216e-14  8.25600000e-04  7.42867011e-06 
 8.45600000e-04  2.78936469e+00  8.45600000e-04  2.78936079e+00  8.45600000e-04  2.78936079e-06  8.45600000e-04  2.74444677e-14  8.45600000e-04  7.78053361e-06 
 8.65600000e-04  2.85300832e+00  8.65600000e-04  2.85300433e+00  8.65600000e-04  2.85300433e-06  8.65600000e-04  2.74444216e-14  8.65600000e-04  8.13963371e-06 
 8.85600000e-04  2.91648976e+00  8.85600000e-04  2.91648568e+00  8.85600000e-04  2.91648568e-06  8.85600000e-04  2.74444677e-14  8.85600000e-04  8.50588873e-06 
 9.05600000e-04  2.97980541e+00  9.05600000e-04  2.97980123e+00  9.05600000e-04  2.97980123e-06  9.05600000e-04  2.74444216e-14  9.05600000e-04  8.87921539e-06 
 9.25600000e-04  3.04295165e+00  9.25600000e-04  3.04294739e+00  9.25600000e-04  3.04294739e-06  9.25600000e-04  2.74444677e-14  9.25600000e-04  9.25952881e-06 
 9.45600000e-04  3.10592490e+00  9.45600000e-04  3.10592056e+00  9.45600000e-04  3.10592056e-06  9.45600000e-04  2.74444216e-14  9.45600000e-04  9.64674250e-06 
 9.65600000e-04  3.16872159e+00  9.65600000e-04  3.16871716e+00  9.65600000e-04  3.16871716e-06  9.65600000e-04  2.74444677e-14  9.65600000e-04  1.00407684e-05 
 9.85600000e-04  3.23133814e+00  9.85600000e-04  3.23133362e+00  9.85600000e-04  3.23133362e-06  9.85600000e-04  2.74444216e-14  9.85600000e-04  1.04415170e-05 
 1.00560000e-03  3.29377100e+00  1.00560000e-03  3.29376638e+00  1.00560000e-03  3.29376638e-06  1.00560000e-03  2.74444677e-14  1.00560000e-03  1.08488970e-05 
 1.02560000e-03  3.35601660e+00  1.02560000e-03  3.35601190e+00  1.02560000e-03  3.35601190e-06  1.02560000e-03  2.74444216e-14  1.02560000e-03  1.12628159e-05 
 1.04560000e-03  3.41807142e+00  1.04560000e-03  3.41806664e+00  1.04560000e-03  3.41806664e-06  1.04560000e-03  2.74444677e-14  1.04560000e-03  1.16831795e-05 
 1.06560000e-03  3.47993193e+00  1.06560000e-03  3.47992706e+00  1.06560000e-03  3.47992706e-06  1.06560000e-03  2.74444216e-14  1.06560000e-03  1.21098924e-05 
 1.08560000e-03  3.54159461e+00  1.08560000e-03  3.54158965e+00  1.08560000e-03  3.54158965e-06  1.08560000e-03  2.74444677e-14  1.08560000e-03  1.25428573e-05 
 1.10560000e-03  3.60305596e+00  1.10560000e-03  3.60305091e+00  1.10560000e-03  3.60305091e-06  1.10560000e-03  2.74444216e-14  1.10560000e-03  1.29819759e-05 
 1.12560000e-03  3.66431247e+00  1.12560000e-03  3.66430734e+00  1.12560000e-03  3.66430734e-06  1.12560000e-03  2.74444677e-14  1.12560000e-03  1.34271483e-05 
 1.14560000e-03  3.72536068e+00  1.14560000e-03  3.72535546e+00  1.14560000e-03  3.72535546e-06  1.14560000e-03  2.74444216e-14  1.14560000e-03  1.38782733e-05 
 1.16560000e-03  3.78619710e+00  1.16560000e-03  3.78619180e+00  1.16560000e-03  3.78619180e-06  1.16560000e-03  2.74444677e-14  1.16560000e-03  1.43352483e-05 
 1.18560000e-03  3.84681828e+00  1.18560000e-03  3.84681290e+00  1.18560000e-03  3.84681290e-06  1.18560000e-03  2.74444216e-14  1.18560000e-03  1.47979695e-05 
 1.20560000e-03  3.90722078e+00  1.20560000e-03  3.90721531e+00  1.20560000e-03  3.90721531e-06  1.20560000e-03  2.74444677e-14  1.20560000e-03  1.52663315e-05 
 1.22560000e-03  3.96740116e+00  1.22560000e-03  3.96739560e+00  1.22560000e-03  3.96739560e-06  1.22560000e-03  2.74444216e-14  1.22560000e-03  1.57402279e-05 
 1.24560000e-03  4.02735599e+00  1.24560000e-03  4.02735035e+00  1.24560000e-03  4.02735035e-06  1.24560000e-03  2.74444677e-14  1.24560000e-03  1.62195509e-05 
 1.26560000e-03  4.08708188e+00  1.26560000e-03  4.08707615e+00  1.26560000e-03  4.08707615e-06  1.26560000e-03  2.74444216e-14  1.26560000e-03  1.67041915e-05 
 1.28560000e-03  4.14657542e+00  1.28560000e-03  4.14656961e+00  1.28560000e-03  4.14656961e-06  1.28560000e-03  2.74444677e-14  1.28560000e-03  1.71940395e-05 
 1.30560000e-03  4.20583323e+00  1.30560000e-03  4.20582734e+00  1.30560000e-03  4.20582734e-06  1.30560000e-03  2.74444216e-14  1.30560000e-03  1.76889836e-05 
 1.32560000e-03  4.26485194e+00  1.32560000e-03  4.26484597e+00  1.32560000e-03  4.26484597e-06  1.32560000e-03  2.74444677e-14  1.32560000e-03  1.81889112e-05 
 1.34560000e-03  4.32362821e+00  1.34560000e-03  4.32362216e+00  1.34560000e-03  4.32362216e-06  1.34560000e-03  2.74444216e-14  1.34560000e-03  1.86937086e-05 
 1.36560000e-03  4.38215868e+00  1.36560000e-03  4.38215255e+00  1.36560000e-03  4.38215255e-06  1.36560000e-03  2.74444677e-14  1.36560000e-03  1.92032610e-05 
 1.38560000e-03  4.44044004e+00  1.38560000e-03  4.44043382e+00  1.38560000e-03  4.44043382e-06  1.38560000e-03  2.74444216e-14  1.38560000e-03  1.97174525e-05 
 1.40560000e-03  4.49846896e+00  1.40560000e-03  4.49846266e+00  1.40560000e-03  4.49846266e-06  1.40560000e-03  2.74444677e-14  1.40560000e-03  2.02361663e-05 
 1.42560000e-03  4.55624214e+00  1.42560000e-03  4.55623577e+00  1.42560000e-03  4.55623577e-06  1.42560000e-03  2.74444216e-14  1.42560000e-03  2.07592844e-05 
 1.44560000e-03  4.61375632e+00  1.44560000e-03  4.61374986e+00  1.44560000e-03  4.61374986e-06  1.44560000e-03  2.74444677e-14  1.44560000e-03  2.12866877e-05 
 1.46560000e-03  4.67100820e+00  1.46560000e-03  4.67100166e+00  1.46560000e-03  4.67100166e-06  1.46560000e-03  2.74444216e-14  1.46560000e-03  2.18182565e-05 
 1.48560000e-03  4.72799455e+00  1.48560000e-03  4.72798793e+00  1.48560000e-03  4.72798793e-06  1.48560000e-03  2.74444677e-14  1.48560000e-03  2.23538699e-05 
 1.50560000e-03  4.78471211e+00  1.50560000e-03  4.78470542e+00  1.50560000e-03  4.78470542e-06  1.50560000e-03  2.74444216e-14  1.50560000e-03  2.28934059e-05 
 1.52560000e-03  4.84115768e+00  1.52560000e-03  4.84115090e+00  1.52560000e-03  4.84115090e-06  1.52560000e-03  2.74444677e-14  1.52560000e-03  2.34367420e-05 
 1.54560000e-03  4.89732802e+00  1.54560000e-03  4.89732117e+00  1.54560000e-03  4.89732117e-06  1.54560000e-03  2.74444216e-14  1.54560000e-03  2.39837546e-05 
 1.56560000e-03  4.95321996e+00  1.56560000e-03  4.95321303e+00  1.56560000e-03  4.95321303e-06  1.56560000e-03  2.74444677e-14  1.56560000e-03  2.45343193e-05 
 1.58560000e-03  5.00883032e+00  1.58560000e-03  5.00882331e+00  1.58560000e-03  5.00882331e-06  1.58560000e-03  2.74444216e-14  1.58560000e-03  2.50883109e-05 
 1.60560000e-03  5.06415593e+00  1.60560000e-03  5.06414884e+00  1.60560000e-03  5.06414884e-06  1.60560000e-03  2.74444677e-14  1.60560000e-03  2.56456035e-05 
 1.62560000e-03  5.11919366e+00  1.62560000e-03  5.11918649e+00  1.62560000e-03  5.11918649e-06  1.62560000e-03  2.74444216e-14  1.62560000e-03  2.62060703e-05 
 1.64560000e-03  5.17394036e+00  1.64560000e-03  5.17393312e+00  1.64560000e-03  5.17393311e-06  1.64560000e-03  2.74444677e-14  1.64560000e-03  2.67695839e-05 
 1.66560000e-03  5.22839293e+00  1.66560000e-03  5.22838561e+00  1.66560000e-03  5.22838561e-06  1.66560000e-03  2.74444216e-14  1.66560000e-03  2.73360161e-05 
 1.68560000e-03  5.28254827e+00  1.68560000e-03  5.28254088e+00  1.68560000e-03  5.28254088e-06  1.68560000e-03  2.74444677e-14  1.68560000e-03  2.79052381e-05 
 1.70560000e-03  5.33640331e+00  1.70560000e-03  5.33639584e+00  1.70560000e-03  5.33639584e-06  1.70560000e-03  2.74444216e-14  1.70560000e-03  2.84771206e-05 
 1.72560000e-03  5.38995498e+00  1.72560000e-03  5.38994744e+00  1.72560000e-03  5.38994744e-06  1.72560000e-03  2.74444677e-14  1.72560000e-03  2.90515334e-05 
 1.74560000e-03  5.44320024e+00  1.74560000e-03  5.44319262e+00  1.74560000e-03  5.44319262e-06  1.74560000e-03  2.74444216e-14  1.74560000e-03  2.96283459e-05 
 1.76560000e-03  5.49613606e+00  1.76560000e-03  5.49612837e+00  1.76560000e-03  5.49612837e-06  1.76560000e-03  2.74444677e-14  1.76560000e-03  3.02074270e-05 
 1.78560000e-03  5.54875944e+00  1.78560000e-03  5.54875167e+00  1.78560000e-03  5.54875167e-06  1.78560000e-03  2.74444216e-14  1.78560000e-03  3.07886451e-05 
 1.80560000e-03  5.60106737e+00  1.80560000e-03  5.60105953e+00  1.80560000e-03  5.60105953e-06  1.80560000e-03  2.74444677e-14  1.80560000e-03  3.13718678e-05 
 1.82560000e-03  5.65305689e+00  1.82560000e-03  5.65304897e+00  1.82560000e-03  5.65304897e-06  1.82560000e-03  2.74444216e-14  1.82560000e-03  3.19569627e-05 
 1.84560000e-03  5.70472504e+00  1.84560000e-03  5.70471705e+00  1.84560000e-03  5.70471705e-06  1.84560000e-03  2.74444677e-14  1.84560000e-03  3.25437967e-05 
 1.86560000e-03  5.75606889e+00  1.86560000e-03  5.75606083e+00  1.86560000e-03  5.75606083e-06  1.86560000e-03  2.74444216e-14  1.86560000e-03  3.31322362e-05 
 1.88560000e-03  5.80708551e+00  1.88560000e-03  5.80707738e+00  1.88560000e-03  5.80707738e-06  1.88560000e-03  2.74444677e-14  1.88560000e-03  3.37221476e-05 
 1.90560000e-03  5.85777200e+00  1.90560000e-03  5.85776380e+00  1.90560000e-03  5.85776380e-06  1.90560000e-03  2.74444216e-14  1.90560000e-03  3.43133967e-05 
 1.92560000e-03  5.90812549e+00  1.92560000e-03  5.90811722e+00  1.92560000e-03  5.90811722e-06  1.92560000e-03  2.74444677e-14  1.92560000e-03  3.49058491e-05 
 1.94560000e-03  5.95814311e+00  1.94560000e-03  5.95813477e+00  1.94560000e-03  5.95813477e-06  1.94560000e-03  2.74444216e-14  1.94560000e-03  3.54993699e-05 
 1.96560000e-03  6.00782202e+00  1.96560000e-03  6.00781361e+00  1.96560000e-03  6.00781361e-06  1.96560000e-03  2.74444677e-14  1.96560000e-03  3.60938243e-05 
 1.98280000e-03  6.05027282e+00  1.98280000e-03  6.05026435e+00  1.98280000e-03  6.05026435e-06  1.98280000e-03  2.74444216e-14  1.98280000e-03  3.66056987e-05 
 2.00000000e-03  6.09246924e+00  2.00000000e-03  6.09246071e+00  2.00000000e-03  6.09246071e-06  2.00000000e-03  2.74444677e-14  2.00000000e-03  3.71180775e-05 
 2.00000200e-03  6.09247413e+00  2.00000200e-03  6.09246561e+00  2.00000200e-03  6.09246561e-06  2.00000200e-03  4.22899144e-04  2.00000200e-03  3.71181371e-05 
 2.00000600e-03  6.09248392e+00  2.00000600e-03  6.09247539e+00  2.00000600e-03  6.09247539e-06  2.00000600e-03  1.35103147e-03  2.00000600e-03  3.71182564e-05 
 2.00001300e-03  6.09250104e+00  2.00001300e-03  6.09249251e+00  2.00001300e-03  6.09249251e-06  2.00001300e-03  3.13235952e-03  2.00001300e-03  3.71184650e-05 
 2.00002000e-03  6.09251816e+00  2.00002000e-03  6.09250963e+00  2.00002000e-03  6.09250963e-06  2.00002000e-03  3.46903899e-02  2.00002000e-03  3.71186736e-05 
 2.00002106e-03  6.09252074e+00  2.00002106e-03  6.09251221e+00  2.00002106e-03  6.09251221e-06  2.00002106e-03  3.99610089e-02  2.00002106e-03  3.71187051e-05 
 2.00002317e-03  6.09252590e+00  2.00002317e-03  6.09251738e+00  2.00002317e-03  6.09251738e-06  2.00002317e-03  4.91461622e-02  2.00002317e-03  3.71187680e-05 
 2.00002515e-03  6.09253075e+00  2.00002515e-03  9.41974224e-01  2.00002515e-03  3.67896895e+00  2.00002515e-03  5.57948623e-02  2.00002515e-03  3.46549392e+00 
 2.00002703e-03  6.09253535e+00  2.00002703e-03  9.41974304e-01  2.00002703e-03  3.67897217e+00  2.00002703e-03  6.07574542e-02  2.00002703e-03  3.46549725e+00 
 2.00002997e-03  6.09254254e+00  2.00002997e-03  9.41974430e-01  2.00002997e-03  3.67897722e+00  2.00002997e-03  6.63218975e-02  2.00002997e-03  3.46550247e+00 
 2.00003291e-03  6.09254973e+00  2.00003291e-03  9.41974557e-01  2.00003291e-03  3.67898227e+00  2.00003291e-03  7.01382524e-02  2.00003291e-03  3.46550769e+00 
 2.00003879e-03  6.09256412e+00  2.00003879e-03  9.41974809e-01  2.00003879e-03  3.67899236e+00  2.00003879e-03  7.46225374e-02  2.00003879e-03  3.46551813e+00 
 2.00005055e-03  6.09259289e+00  2.00005055e-03  9.41975314e-01  2.00005055e-03  3.67901255e+00  2.00005055e-03  7.78936567e-02  2.00005055e-03  3.46553900e+00 
 2.00006307e-03  6.09262350e+00  2.00006307e-03  9.41975851e-01  2.00006307e-03  3.67903403e+00  2.00006307e-03  7.83148217e-02  2.00006307e-03  3.46556121e+00 
 2.00008168e-03  6.09266901e+00  2.00008168e-03  9.41976649e-01  2.00008168e-03  3.67906597e+00  2.00008168e-03  7.84137540e-02  2.00008168e-03  3.46559424e+00 
 2.00010595e-03  6.09272837e+00  2.00010595e-03  9.41977691e-01  2.00010595e-03  3.67910763e+00  2.00010595e-03  7.83598726e-02  2.00010595e-03  3.46563731e+00 
 2.00015449e-03  6.09284710e+00  2.00015449e-03  9.41979774e-01  2.00015449e-03  3.67919095e+00  2.00015449e-03  7.83610463e-02  2.00015449e-03  3.46572346e+00 
 2.00025158e-03  6.09308454e+00  2.00025158e-03  9.41983939e-01  2.00025158e-03  3.67935757e+00  2.00025158e-03  7.83661330e-02  2.00025158e-03  3.46589574e+00 
 2.00044575e-03  6.09355940e+00  2.00044575e-03  9.41992270e-01  2.00044575e-03  3.67969081e+00  2.00044575e-03  7.83590473e-02  2.00044575e-03  3.46624030e+00 
 2.00083410e-03  6.09450902e+00  2.00083410e-03  9.42008930e-01  2.00083410e-03  3.68035721e+00  2.00083410e-03  7.83668955e-02  2.00083410e-03  3.46692936e+00 
 2.00137268e-03  6.09582579e+00  2.00137268e-03  9.42032031e-01  2.00137268e-03  3.68128125e+00  2.00137268e-03  7.83586575e-02  2.00137268e-03  3.46788486e+00 
 2.00204561e-03  6.09747068e+00  2.00204561e-03  9.42060889e-01  2.00204561e-03  3.68243557e+00  2.00204561e-03  7.83671694e-02  2.00204561e-03  3.46907852e+00 
 2.00292713e-03  6.09962485e+00  2.00292713e-03  9.42098682e-01  2.00292713e-03  3.68394726e+00  2.00292713e-03  7.83584531e-02  2.00292713e-03  3.47064186e+00 
 2.00426980e-03  6.10290464e+00  2.00426980e-03  9.42156222e-01  2.00426980e-03  3.68624887e+00  2.00426980e-03  7.83673106e-02  2.00426980e-03  3.47302231e+00 
 2.00669157e-03  6.10881641e+00  2.00669157e-03  9.42259937e-01  2.00669157e-03  3.69039748e+00  2.00669157e-03  7.83583683e-02  2.00669157e-03  3.47731370e+00 
 2.01153510e-03  6.12062469e+00  2.01153510e-03  9.42467100e-01  2.01153510e-03  3.69868399e+00  2.01153510e-03  7.83673551e-02  2.01153510e-03  3.48588797e+00 
 2.02122217e-03  6.14417997e+00  2.02122217e-03  9.42880350e-01  2.02122217e-03  3.71521402e+00  2.02122217e-03  7.83583462e-02  2.02122217e-03  3.50300229e+00 
 2.04059632e-03  6.19104441e+00  2.04059632e-03  9.43702533e-01  2.04059632e-03  3.74810134e+00  2.04059632e-03  7.83673661e-02  2.04059632e-03  3.53709273e+00 
 2.06059632e-03  6.23907626e+00  2.06059632e-03  9.44545198e-01  2.06059632e-03  3.78180790e+00  2.06059632e-03  7.83583390e-02  2.06059632e-03  3.57208849e+00 
 2.08059632e-03  6.28675343e+00  2.08059632e-03  9.45381639e-01  2.08059632e-03  3.81526557e+00  2.08059632e-03  7.83673732e-02  2.08059632e-03  3.60688201e+00 
 2.10059632e-03  6.33407321e+00  2.10059632e-03  9.46211811e-01  2.10059632e-03  3.84847243e+00  2.10059632e-03  7.83583320e-02  2.10059632e-03  3.64147006e+00 
 2.12059632e-03  6.38103290e+00  2.12059632e-03  9.47035665e-01  2.12059632e-03  3.88142660e+00  2.12059632e-03  7.83673803e-02  2.12059632e-03  3.67584942e+00 
 2.14059632e-03  6.42762985e+00  2.14059632e-03  9.47853155e-01  2.14059632e-03  3.91412621e+00  2.14059632e-03  7.83583249e-02  2.14059632e-03  3.71001688e+00 
 2.16059632e-03  6.47386139e+00  2.16059632e-03  9.48664235e-01  2.16059632e-03  3.94656939e+00  2.16059632e-03  7.83673873e-02  2.16059632e-03  3.74396923e+00 
 2.18059632e-03  6.51972489e+00  2.18059632e-03  9.49468858e-01  2.18059632e-03  3.97875431e+00  2.18059632e-03  7.83583179e-02  2.18059632e-03  3.77770331e+00 
 2.20059632e-03  6.56521777e+00  2.20059632e-03  9.50266978e-01  2.20059632e-03  4.01067913e+00  2.20059632e-03  7.83673943e-02  2.20059632e-03  3.81121594e+00 
 2.22059632e-03  6.61033741e+00  2.22059632e-03  9.51058551e-01  2.22059632e-03  4.04234204e+00  2.22059632e-03  7.83583109e-02  2.22059632e-03  3.84450397e+00 
 2.24059632e-03  6.65508127e+00  2.24059632e-03  9.51843531e-01  2.24059632e-03  4.07374124e+00  2.24059632e-03  7.83674013e-02  2.24059632e-03  3.87756425e+00 
 2.26059632e-03  6.69944680e+00  2.26059632e-03  9.52621874e-01  2.26059632e-03  4.10487495e+00  2.26059632e-03  7.83583039e-02  2.26059632e-03  3.91039366e+00 
 2.28059632e-03  6.74343147e+00  2.28059632e-03  9.53393535e-01  2.28059632e-03  4.13574138e+00  2.28059632e-03  7.83674082e-02  2.28059632e-03  3.94298910e+00 
 2.30059632e-03  6.78703279e+00  2.30059632e-03  9.54158470e-01  2.30059632e-03  4.16633880e+00  2.30059632e-03  7.83582970e-02  2.30059632e-03  3.97534745e+00 
 2.32059632e-03  6.83024827e+00  2.32059632e-03  9.54916636e-01  2.32059632e-03  4.19666545e+00  2.32059632e-03  7.83674152e-02  2.32059632e-03  4.00746566e+00 
 2.34059632e-03  6.87307546e+00  2.34059632e-03  9.55667991e-01  2.34059632e-03  4.22671962e+00  2.34059632e-03  7.83582901e-02  2.34059632e-03  4.03934065e+00 
 2.36059632e-03  6.91551193e+00  2.36059632e-03  9.56412490e-01  2.36059632e-03  4.25649960e+00  2.36059632e-03  7.83674221e-02  2.36059632e-03  4.07096938e+00 
 2.38059632e-03  6.95755526e+00  2.38059632e-03  9.57150092e-01  2.38059632e-03  4.28600369e+00  2.38059632e-03  7.83582832e-02  2.38059632e-03  4.10234883e+00 
