 2.00000000e-07  6.52374085e-24  2.00000000e-07  4.26294847e-06  2.00000000e-07 -1.13789033e-22  2.00000000e-07  8.21417833e-06  2.00000000e-07  2.42079576e-23  2.00000000e-07  2.87975774e-06  2.00000000e-07  5.14790684e-23  2.00000000e-07  3.99284472e-06  2.00000000e-07 -1.91768248e-23  2.00000000e-07  5.12460827e-06 
 2.08471456e-05  1.00105519e-09  2.08471456e-05  7.73764751e-06  2.08471456e-05  5.42274968e-09  2.08471456e-05  1.13091926e-05  2.08471456e-05  7.47491591e-10  2.08471456e-05  4.28323264e-06  2.08471456e-05  1.68380362e-09  2.08471456e-05  6.92467364e-06  2.08471456e-05  3.41361548e-09  2.08471456e-05  1.11691455e-05 
 2.25414367e-05  1.30952923e-09  2.25414367e-05  8.60675679e-06  2.25414367e-05  7.44041672e-09  2.25414367e-05  1.36189367e-05  2.25414367e-05  9.52472011e-10  2.25414367e-05  4.52164683e-06  2.25414367e-05  2.19008232e-09  2.25414367e-05  7.60887904e-06  2.25414367e-05  4.55863059e-09  2.25414367e-05  1.30168787e-05 
 2.59300189e-05  2.20749115e-09  2.59300189e-05  1.10355232e-05  2.59300189e-05  1.53798415e-08  2.59300189e-05  2.12577317e-05  2.59300189e-05  1.50151714e-09  2.59300189e-05  5.11440666e-06  2.59300189e-05  3.63781482e-09  2.59300189e-05  9.47939073e-06  2.59300189e-05  8.10777724e-09  2.59300189e-05  1.85609481e-05 
 3.20940328e-05  5.51394431e-09  3.20940328e-05  1.94179264e-05  3.20940328e-05  7.77031345e-08  3.20940328e-05  8.16346438e-05  3.20940328e-05  3.18781953e-09  3.20940328e-05  6.75840305e-06  3.20940328e-05  8.76769631e-09  3.20940328e-05  1.56716116e-05  3.20940328e-05  2.30468342e-08  3.20940328e-05  4.04613856e-05 
 3.94946211e-05  1.56075336e-08  3.94946211e-05  4.40641858e-05  3.94946211e-05  6.60988110e-07  3.94946211e-05  6.25386360e-04  3.94946211e-05  7.15292586e-09  3.94946211e-05  1.03488700e-05  3.94946211e-05  2.36062000e-08  3.94946211e-05  3.28715042e-05  3.94946211e-05  7.77770087e-08  3.94946211e-05  1.17880677e-04 
 4.92004435e-05  5.94335118e-08  4.92004435e-05  1.45400555e-04  4.92004435e-05  1.11068314e-05  4.92004435e-05  8.85808342e-03  4.92004435e-05  1.90204144e-08  4.92004435e-05  2.04651549e-05  4.92004435e-05  8.33520869e-08  4.92004435e-05  9.85949180e-05  4.92004435e-05  3.82918124e-07  4.92004435e-05  5.21186067e-04 
 6.13546647e-05  3.11275458e-07  6.13546647e-05  6.92256571e-04  6.13546647e-05  1.48202542e-04  6.13546647e-05  9.04119796e-02  6.13546647e-05  6.05649638e-08  6.13546647e-05  5.42035503e-05  6.13546647e-05  3.94133699e-07  6.13546647e-05  4.21032770e-04  6.13546647e-05  2.79041410e-06  6.13546647e-05  3.45048319e-03 
 7.70801531e-05  2.66050259e-06  7.70801531e-05  5.29302977e-03  7.70801531e-05  8.76991636e-04  7.70801531e-05  3.17423834e-01  7.70801531e-05  2.61781884e-07  7.70801531e-05  2.07941095e-04  7.70801531e-05  2.91439608e-06  7.70801531e-05  2.79231572e-03  7.70801531e-05  3.47812632e-05  7.70801531e-05  3.72458181e-02 
 9.70801531e-05  3.63959877e-05  9.70801531e-05  6.22016215e-02  9.70801531e-05  3.13156330e-03  9.70801531e-05  6.74590892e-01  9.70801531e-05  1.65763129e-06  9.70801531e-05  1.19404400e-03  9.70801531e-05  3.13642222e-05  9.70801531e-05  2.56648560e-02  9.70801531e-05  4.41307502e-04  9.70801531e-05  3.69288413e-01 
 1.17080153e-04  2.57005730e-04  1.17080153e-04  3.79141795e-01  1.17080153e-04  7.06901285e-03  1.17080153e-04  1.05789025e+00  1.17080153e-04  9.68361341e-06  1.17080153e-04  6.83794918e-03  1.17080153e-04  1.75295101e-04  1.17080153e-04  1.18271437e-01  1.17080153e-04  1.96358068e-03  1.17080153e-04  1.15299039e+00 
 1.37080153e-04  9.55571300e-04  1.37080153e-04  1.01847925e+00  1.37080153e-04  1.27701522e-02  1.37080153e-04  1.45061548e+00  1.37080153e-04  5.33661196e-05  1.37080153e-04  3.68503482e-02  1.37080153e-04  5.71948066e-04  1.37080153e-04  2.78385167e-01  1.37080153e-04  5.24852511e-03  1.37080153e-04  2.13195871e+00 
 1.57080153e-04  2.37159239e-03  1.57080153e-04  1.81489787e+00  1.57080153e-04  2.02662309e-02  1.57080153e-04  1.84766518e+00  1.57080153e-04  2.47824117e-04  1.57080153e-04  1.57612897e-01  1.57080153e-04  1.32140026e-03  1.57080153e-04  4.71069833e-01  1.57080153e-04  1.05614202e-02  1.57080153e-04  3.18094073e+00 
 1.77080153e-04  4.61813352e-03  1.77080153e-04  2.68098402e+00  1.77080153e-04  2.95717076e-02  1.77080153e-04  2.24675284e+00  1.77080153e-04  8.47827305e-04  1.77080153e-04  4.42394660e-01  1.77080153e-04  2.47173583e-03  1.77080153e-04  6.79268161e-01  1.77080153e-04  1.79995674e-02  1.77080153e-04  4.25721085e+00 
 1.97080153e-04  7.74595647e-03  1.97080153e-04  3.57961111e+00  1.97080153e-04  4.06930987e-02  1.97080153e-04  2.64667026e+00  1.97080153e-04  2.15600509e-03  1.97080153e-04  8.65786796e-01  1.97080153e-04  4.04654606e-03  1.97080153e-04  8.95544289e-01  1.97080153e-04  2.75993373e-02  1.97080153e-04  5.34256332e+00 
 2.17080153e-04  1.17795435e-02  2.17080153e-04  4.49537677e+00  2.17080153e-04  5.36325598e-02  2.17080153e-04  3.04670684e+00  2.17080153e-04  4.38936773e-03  2.17080153e-04  1.36757914e+00  2.17080153e-04  6.05860789e-03  2.17080153e-04  1.11651966e+00  2.17080153e-04  3.93699670e-02  2.17080153e-04  6.42807078e+00 
 2.37080153e-04  1.67313730e-02  2.37080153e-04  5.41968995e+00  2.37080153e-04  6.83895650e-02  2.37080153e-04  3.44639338e+00  2.37080153e-04  7.66456602e-03  2.37080153e-04  1.90762228e+00  2.37080153e-04  8.51540228e-03  2.37080153e-04  1.34027680e+00  2.37080153e-04  5.33065765e-02  2.37080153e-04  7.50854323e+00 
 2.57080153e-04  2.26075841e-02  2.57080153e-04  6.34847135e+00  2.57080153e-04  8.49618605e-02  2.57080153e-04  3.84543875e+00  2.57080153e-04  1.20447956e-02  2.57080153e-04  2.47261038e+00  2.57080153e-04  1.14215524e-02  2.57080153e-04  1.56587533e+00  2.57080153e-04  6.93964368e-02  2.57080153e-04  8.58132162e+00 
 2.77080153e-04  2.94105195e-02  2.77080153e-04  7.27821016e+00  2.77080153e-04  1.03346014e-01  2.77080153e-04  4.24361544e+00  2.77080153e-04  1.75656582e-02  2.77080153e-04  3.04825519e+00  2.77080153e-04  1.47799300e-02  2.77080153e-04  1.79250433e+00  2.77080153e-04  8.76219411e-02  2.77080153e-04  9.64418732e+00 
 2.97080153e-04  3.71397583e-02  2.97080153e-04  8.20689120e+00  2.97080153e-04  1.23537655e-01  2.97080153e-04  4.64073881e+00  2.97080153e-04  2.42420509e-02  2.97080153e-04  3.62814058e+00  2.97080153e-04  1.85921177e-02  2.97080153e-04  2.01968540e+00  2.97080153e-04  1.07961952e-01  2.97080153e-04  1.06958284e+01 
 3.17080153e-04  4.57931861e-02  3.17080153e-04  9.13314111e+00  3.17080153e-04  1.45531711e-01  3.17080153e-04  5.03668334e+00  3.17080153e-04  3.20791567e-02  3.17080153e-04  4.20896827e+00  3.17080153e-04  2.28588869e-02  3.17080153e-04  2.24708574e+00  3.17080153e-04  1.30393131e-01  3.17080153e-04  1.17353556e+01 
 3.37080153e-04  5.53674979e-02  3.37080153e-04  1.00559502e+01  3.37080153e-04  1.69322576e-01  3.37080153e-04  5.43134116e+00  3.37080153e-04  4.10765096e-02  3.37080153e-04  4.78838777e+00  3.37080153e-04  2.75804277e-02  3.37080153e-04  2.47445716e+00  3.37080153e-04  1.54890622e-01  3.37080153e-04  1.27621403e+01 
 3.57080153e-04  6.58585065e-02  3.57080153e-04  1.09745611e+01  3.57080153e-04  1.94904206e-01  3.57080153e-04  5.82462649e+00  3.57080153e-04  5.12296350e-02  3.57080153e-04  5.36474080e+00  3.57080153e-04  3.27564930e-02  3.57080153e-04  2.70161016e+00  3.57080153e-04  1.81428494e-01  3.57080153e-04  1.37757368e+01 
 3.77080153e-04  7.72613576e-02  3.77080153e-04  1.18883926e+01  3.77080153e-04  2.22270194e-01  3.77080153e-04  6.21646573e+00  3.77080153e-04  6.25312304e-02  3.77080153e-04  5.93685785e+00  3.77080153e-04  3.83864977e-02  3.77080153e-04  2.92839663e+00  3.77080153e-04  2.09980056e-01  3.77080153e-04  1.47758300e+01 
 3.97080153e-04  8.95706804e-02  3.97080153e-04  1.27969895e+01  3.97080153e-04  2.51413823e-01  3.97080153e-04  6.60679641e+00  3.97080153e-04  7.49719782e-02  3.97080153e-04  6.50389318e+00  3.97080153e-04  4.44695902e-02  3.97080153e-04  3.15469802e+00  3.97080153e-04  2.40518080e-01  3.97080153e-04  1.57621992e+01 
 4.17080153e-04  1.02780697e-01  4.17080153e-04  1.36999887e+01  4.17080153e-04  2.82328112e-01  4.17080153e-04  6.99556376e+00  4.17080153e-04  8.85410908e-02  4.17080153e-04  7.06522278e+00  4.17080153e-04  5.10047038e-02  4.17080153e-04  3.38041771e+00  4.17080153e-04  2.73014968e-01  4.17080153e-04  1.67346944e+01 
 4.37080153e-04  1.16885305e-01  4.37080153e-04  1.45970963e+01  4.37080153e-04  3.15005843e-01  4.37080153e-04  7.38271939e+00  4.37080153e-04  1.03226690e-01  4.37080153e-04  7.62038002e+00  4.37080153e-04  5.79905948e-02  4.37080153e-04  3.60547536e+00  4.37080153e-04  3.07442876e-01  4.37080153e-04  1.76932185e+01 
 4.57080153e-04  1.31878134e-01  4.57080153e-04  1.54880709e+01  4.57080153e-04  3.49439590e-01  4.57080153e-04  7.76821983e+00  4.57080153e-04  1.19016079e-01  4.57080153e-04  8.16901240e+00  4.57080153e-04  6.54258713e-02  4.57080153e-04  3.82980329e+00  4.57080153e-04  3.43773805e-01  4.57080153e-04  1.86377156e+01 
 4.77080153e-04  1.47752597e-01  4.77080153e-04  1.63727121e+01  4.77080153e-04  3.85621738e-01  4.77080153e-04  8.15202566e+00  4.77080153e-04  1.35895940e-01  4.77080153e-04  8.71085234e+00  4.77080153e-04  7.33090158e-02  4.77080153e-04  4.05334350e+00  4.77080153e-04  3.81979676e-01  4.77080153e-04  1.95681614e+01 
 4.97080153e-04  1.64501926e-01  4.97080153e-04  1.72508518e+01  4.97080153e-04  4.23544503e-01  4.97080153e-04  8.53410068e+00  4.97080153e-04  1.53852485e-01  4.97080153e-04  9.24569622e+00  4.97080153e-04  8.16384029e-02  4.97080153e-04  4.27604581e+00  4.97080153e-04  4.22032389e-01  4.97080153e-04  2.04845565e+01 
 5.17080153e-04  1.82119200e-01  5.17080153e-04  1.81223476e+01  5.17080153e-04  4.63199938e-01  5.17080153e-04  8.91441142e+00  5.17080153e-04  1.72871568e-01  5.17080153e-04  9.77338983e+00  5.17080153e-04  9.04123126e-02  5.17080153e-04  4.49786615e+00  5.17080153e-04  4.63903861e-01  5.17080153e-04  2.13869216e+01 
 5.37080153e-04  2.00597367e-01  5.37080153e-04  1.89870778e+01  5.37080153e-04  5.04579954e-01  5.37080153e-04  9.29292663e+00  5.37080153e-04  1.92938771e-01  5.37080153e-04  1.02938173e+01  5.37080153e-04  9.96289420e-02  5.37080153e-04  4.71876556e+00  5.37080153e-04  5.07566070e-01  5.37080153e-04  2.22752932e+01 
 5.57080153e-04  2.19929268e-01  5.57080153e-04  1.98449379e+01  5.57080153e-04  5.47676320e-01  5.57080153e-04  9.66961695e+00  5.57080153e-04  2.14039478e-01  5.57080153e-04  1.08068931e+01  5.57080153e-04  1.09286414e-01  5.57080153e-04  4.93870908e+00  5.57080153e-04  5.52991078e-01  5.57080153e-04  2.31497204e+01 
 5.77080153e-04  2.40107646e-01  5.77080153e-04  2.06958374e+01  5.77080153e-04  5.92480677e-01  5.77080153e-04  1.00444546e+01  5.77080153e-04  2.36158923e-01  5.77080153e-04  1.13125560e+01  5.77080153e-04  1.19382786e-01  5.77080153e-04  5.15766527e+00  5.77080153e-04  6.00151056e-01  5.77080153e-04  2.40102631e+01 
 5.97080153e-04  2.61125165e-01  5.97080153e-04  2.15396973e+01  5.97080153e-04  6.38984544e-01  5.97080153e-04  1.04174133e+01  5.97080153e-04  2.59282240e-01  5.97080153e-04  1.18107643e+01  5.97080153e-04  1.29916055e-01  5.97080153e-04  5.37560544e+00  5.97080153e-04  6.49018302e-01  5.97080153e-04  2.48569892e+01 
 6.17080153e-04  2.82974416e-01  6.17080153e-04  2.23764488e+01  6.17080153e-04  6.87179322e-01  6.17080153e-04  1.07884678e+01  6.17080153e-04  2.83394493e-01  6.17080153e-04  1.23014922e+01  6.17080153e-04  1.40884161e-01  6.17080153e-04  5.59250337e+00  6.17080153e-04  6.99565259e-01  6.17080153e-04  2.56899736e+01 
 6.37080153e-04  3.05647930e-01  6.37080153e-04  2.32060311e+01  6.37080153e-04  7.37056297e-01  6.37080153e-04  1.11575939e+01  6.37080153e-04  3.08480708e-01  6.37080153e-04  1.27847267e+01  6.37080153e-04  1.52284997e-01  6.37080153e-04  5.80833480e+00  6.37080153e-04  7.51764524e-01  6.37080153e-04  2.65092967e+01 
 6.57080153e-04  3.29138181e-01  6.57080153e-04  2.40283907e+01  6.57080153e-04  7.88606653e-01  6.57080153e-04  1.15247683e+01  6.57080153e-04  3.34525896e-01  6.57080153e-04  1.32604659e+01  6.57080153e-04  1.64116407e-01  6.57080153e-04  6.02307732e+00  6.57080153e-04  8.05588858e-01  6.57080153e-04  2.73150438e+01 
 6.77080153e-04  3.53437599e-01  6.77080153e-04  2.48434800e+01  6.77080153e-04  8.41821465e-01  6.77080153e-04  1.18899688e+01  6.77080153e-04  3.61515075e-01  6.77080153e-04  1.37287166e+01  6.77080153e-04  1.76376191e-01  6.77080153e-04  6.23670989e+00  6.77080153e-04  8.61011200e-01  6.77080153e-04  2.81073035e+01 
 6.97080153e-04  3.78538570e-01  6.97080153e-04  2.56512568e+01  6.97080153e-04  8.96691710e-01  6.97080153e-04  1.22531733e+01  6.97080153e-04  3.89433280e-01  6.97080153e-04  1.41894929e+01  6.97080153e-04  1.89062112e-01  6.97080153e-04  6.44921290e+00  6.97080153e-04  9.18004665e-01  6.97080153e-04  2.88861676e+01 
 7.17080153e-04  4.04433444e-01  7.17080153e-04  2.64516835e+01  7.17080153e-04  9.53208268e-01  7.17080153e-04  1.26143610e+01  7.17080153e-04  4.18265585e-01  7.17080153e-04  1.46428154e+01  7.17080153e-04  2.02171890e-01  7.17080153e-04  6.66056776e+00  7.17080153e-04  9.76542557e-01  7.17080153e-04  2.96517301e+01 
 7.37080153e-04  4.31114537e-01  7.37080153e-04  2.72447263e+01  7.37080153e-04  1.01136192e+00  7.37080153e-04  1.29735112e+01  7.37080153e-04  4.47997106e-01  7.37080153e-04  1.50887097e+01  7.37080153e-04  2.15703212e-01  7.37080153e-04  6.87075698e+00  7.37080153e-04  1.03659837e+00  7.37080153e-04  3.04040873e+01 
 7.57080153e-04  4.58574138e-01  7.57080153e-04  2.80303551e+01  7.57080153e-04  1.07114337e+00  7.57080153e-04  1.33306039e+01  7.57080153e-04  4.78613017e-01  7.57080153e-04  1.55272058e+01  7.57080153e-04  2.29653730e-01  7.57080153e-04  7.07976386e+00  7.57080153e-04  1.09814579e+00  7.57080153e-04  3.11433365e+01 
 7.77080153e-04  4.86804509e-01  7.77080153e-04  2.88085428e+01  7.77080153e-04  1.13254320e+00  7.77080153e-04  1.36856196e+01  7.77080153e-04  5.10098556e-01  7.77080153e-04  1.59583375e+01  7.77080153e-04  2.44021064e-01  7.77080153e-04  7.28757256e+00  7.77080153e-04  1.16115869e+00  7.77080153e-04  3.18695767e+01 
 7.97080153e-04  5.15797891e-01  7.97080153e-04  2.95792649e+01  7.97080153e-04  1.19555194e+00  7.97080153e-04  1.40385392e+01  7.97080153e-04  5.42439031e-01  7.97080153e-04  1.63821416e+01  7.97080153e-04  2.58802802e-01  7.97080153e-04  7.49416787e+00  7.97080153e-04  1.22561117e+00  7.97080153e-04  3.25829074e+01 
 8.17080153e-04  5.45546502e-01  8.17080153e-04  3.03424997e+01  8.17080153e-04  1.26016002e+00  8.17080153e-04  1.43893439e+01  8.17080153e-04  5.75619826e-01  8.17080153e-04  1.67986576e+01  8.17080153e-04  2.73996502e-01  8.17080153e-04  7.69953527e+00  8.17080153e-04  1.29147750e+00  8.17080153e-04  3.32834287e+01 
 8.37080153e-04  5.76042546e-01  8.37080153e-04  3.10982274e+01  8.37080153e-04  1.32635777e+00  8.37080153e-04  1.47380155e+01  8.37080153e-04  6.09626407e-01  8.37080153e-04  1.72079272e+01  8.37080153e-04  2.89599696e-01  8.37080153e-04  7.90366073e+00  8.37080153e-04  1.35873216e+00  8.37080153e-04  3.39712412e+01 
 8.57080153e-04  6.07278208e-01  8.57080153e-04  3.18464301e+01  8.57080153e-04  1.39413547e+00  8.57080153e-04  1.50845358e+01  8.57080153e-04  6.44444324e-01  8.57080153e-04  1.76099940e+01  8.57080153e-04  3.05609884e-01  8.57080153e-04  8.10653081e+00  8.57080153e-04  1.42734985e+00  8.57080153e-04  3.46464458e+01 
 8.77080153e-04  6.39245662e-01  8.77080153e-04  3.25870919e+01  8.77080153e-04  1.46348328e+00  8.77080153e-04  1.54288872e+01  8.77080153e-04  6.80059217e-01  8.77080153e-04  1.80049031e+01  8.77080153e-04  3.22024545e-01  8.77080153e-04  8.30813244e+00  8.77080153e-04  1.49730543e+00  8.77080153e-04  3.53091431e+01 
 8.97080153e-04  6.71937069e-01  8.97080153e-04  3.33201983e+01  8.97080153e-04  1.53439132e+00  8.97080153e-04  1.57710524e+01  8.97080153e-04  7.16456816e-01  8.97080153e-04  1.83927010e+01  8.97080153e-04  3.38841128e-01  8.97080153e-04  8.50845307e+00  8.97080153e-04  1.56857400e+00  8.97080153e-04  3.59594342e+01 
 9.17080153e-04  7.05344577e-01  9.17080153e-04  3.40457364e+01  9.17080153e-04  1.60684961e+00  9.17080153e-04  1.61110143e+01  9.17080153e-04  7.53622948e-01  9.17080153e-04  1.87734352e+01  9.17080153e-04  3.56057059e-01  9.17080153e-04  8.70748045e+00  9.17080153e-04  1.64113085e+00  9.17080153e-04  3.65974194e+01 
 9.37080153e-04  7.39460330e-01  9.37080153e-04  3.47636945e+01  9.37080153e-04  1.68084808e+00  9.37080153e-04  1.64487559e+01  9.37080153e-04  7.91543534e-01  9.37080153e-04  1.91471542e+01  9.37080153e-04  3.73669739e-01  9.37080153e-04  8.90520275e+00  9.37080153e-04  1.71495146e+00  9.37080153e-04  3.72231990e+01 
 9.57080153e-04  7.74276459e-01  9.57080153e-04  3.54740621e+01  9.57080153e-04  1.75637662e+00  9.57080153e-04  1.67842608e+01  9.57080153e-04  8.30204591e-01  9.57080153e-04  1.95139071e+01  9.57080153e-04  3.91676547e-01  9.57080153e-04  9.10160843e+00  9.57080153e-04  1.79001152e+00  9.57080153e-04  3.78368729e+01 
 9.77080153e-04  8.09785090e-01  9.77080153e-04  3.61768299e+01  9.77080153e-04  1.83342501e+00  9.77080153e-04  1.71175127e+01  9.77080153e-04  8.69592237e-01  9.77080153e-04  1.98737437e+01  9.77080153e-04  4.10074839e-01  9.77080153e-04  9.29668628e+00  9.77080153e-04  1.86628693e+00  9.77080153e-04  3.84385405e+01 
 9.97080153e-04  8.45978345e-01  9.97080153e-04  3.68719895e+01  9.97080153e-04  1.91198298e+00  9.97080153e-04  1.74484953e+01  9.97080153e-04  9.09692691e-01  9.97080153e-04  2.02267143e+01  9.97080153e-04  4.28861948e-01  9.97080153e-04  9.49042534e+00  9.97080153e-04  1.94375377e+00  9.97080153e-04  3.90283007e+01 
 1.01708015e-03  8.82848339e-01  1.01708015e-03  3.75595337e+01  1.01708015e-03  1.99204017e+00  1.01708015e-03  1.77771929e+01  1.01708015e-03  9.50492270e-01  1.01708015e-03  2.05728694e+01  1.01708015e-03  4.48035186e-01  1.01708015e-03  9.68281497e+00  1.01708015e-03  2.02238831e+00  1.01708015e-03  3.96062519e+01 
 1.03708015e-03  9.20387184e-01  1.03708015e-03  3.82394557e+01  1.03708015e-03  2.07358617e+00  1.03708015e-03  1.81035898e+01  1.03708015e-03  9.91977395e-01  1.03708015e-03  2.09122598e+01  1.03708015e-03  4.67591842e-01  1.03708015e-03  9.87384472e+00  1.03708015e-03  2.10216705e+00  1.03708015e-03  4.01724916e+01 
 1.05708015e-03  9.58586990e-01  1.05708015e-03  3.89117501e+01  1.05708015e-03  2.15661047e+00  1.05708015e-03  1.84276706e+01  1.05708015e-03  1.03413459e+00  1.05708015e-03  2.12449367e+01  1.05708015e-03  4.87529189e-01  1.05708015e-03  1.00635044e+01  1.05708015e-03  2.18306665e+00  1.05708015e-03  4.07271171e+01 
 1.07708015e-03  9.97439864e-01  1.07708015e-03  3.95764117e+01  1.07708015e-03  2.24110252e+00  1.07708015e-03  1.87494199e+01  1.07708015e-03  1.07695047e+00  1.07708015e-03  2.15709512e+01  1.07708015e-03  5.07844474e-01  1.07708015e-03  1.02517841e+01  1.07708015e-03  2.26506399e+00  1.07708015e-03  4.12702245e+01 
 1.09708015e-03  1.03693791e+00  1.09708015e-03  4.02334363e+01  1.09708015e-03  2.32705168e+00  1.09708015e-03  1.90688229e+01  1.09708015e-03  1.12041177e+00  1.09708015e-03  2.18903543e+01  1.09708015e-03  5.28534929e-01  1.09708015e-03  1.04386740e+01  1.09708015e-03  2.34813612e+00  1.09708015e-03  4.18019096e+01 
 1.11708015e-03  1.07707323e+00  1.11708015e-03  4.08828204e+01  1.11708015e-03  2.41444725e+00  1.11708015e-03  1.93858645e+01  1.11708015e-03  1.16450532e+00  1.11708015e-03  2.22031974e+01  1.11708015e-03  5.49597765e-01  1.11708015e-03  1.06241645e+01  1.11708015e-03  2.43226029e+00  1.11708015e-03  4.23222671e+01 
 1.13708015e-03  1.11783794e+00  1.13708015e-03  4.15245610e+01  1.13708015e-03  2.50327847e+00  1.13708015e-03  1.97005302e+01  1.13708015e-03  1.20921804e+00  1.13708015e-03  2.25095315e+01  1.13708015e-03  5.71030173e-01  1.13708015e-03  1.08082463e+01  1.13708015e-03  2.51741394e+00  1.13708015e-03  4.28313913e+01 
 1.15708015e-03  1.15922413e+00  1.15708015e-03  4.21586557e+01  1.15708015e-03  2.59353450e+00  1.15708015e-03  2.00128054e+01  1.15708015e-03  1.25453698e+00  1.15708015e-03  2.28094076e+01  1.15708015e-03  5.92829326e-01  1.15708015e-03  1.09909101e+01  1.15708015e-03  2.60357470e+00  1.15708015e-03  4.33293754e+01 
 1.17708015e-03  1.20122392e+00  1.17708015e-03  4.27851026e+01  1.17708015e-03  2.68520445e+00  1.17708015e-03  2.03226759e+01  1.17708015e-03  1.30044926e+00  1.17708015e-03  2.31028765e+01  1.17708015e-03  6.14992380e-01  1.17708015e-03  1.11721471e+01  1.17708015e-03  2.69072038e+00  1.17708015e-03  4.38163121e+01 
 1.19708015e-03  1.24382941e+00  1.19708015e-03  4.34039004e+01  1.19708015e-03  2.77827734e+00  1.19708015e-03  2.06301276e+01  1.19708015e-03  1.34694212e+00  1.19708015e-03  2.33899890e+01  1.19708015e-03  6.37516473e-01  1.19708015e-03  1.13519482e+01  1.19708015e-03  2.77882898e+00  1.19708015e-03  4.42922929e+01 
