 0.00000000e+00  2.00000000e+01  0.00000000e+00  1.03970343e-09 
 5.00000000e-08  2.00000000e+01  5.00000000e-08  1.03981268e-09 
 1.00000000e-07  2.00000000e+01  1.00000000e-07  1.03981890e-09 
 2.00000000e-07  2.00000000e+01  2.00000000e-07  1.03981890e-09 
 4.00000000e-07  2.00000000e+01  4.00000000e-07  1.04013242e-09 
 8.00000000e-07  2.00000000e+01  8.00000000e-07  1.04013864e-09 
 1.60000000e-06  2.00000000e+01  1.60000000e-06  1.03978337e-09 
 3.20000000e-06  2.00000000e+01  3.20000000e-06  1.04047260e-09 
 6.40000000e-06  2.00000000e+01  6.40000000e-06  1.04010400e-09 
 1.14000000e-05  2.00000000e+01  1.14000000e-05  1.03944231e-09 
 1.64000000e-05  2.00000000e+01  1.64000000e-05  1.03943609e-09 
 2.14000000e-05  2.00000000e+01  2.14000000e-05  1.03944231e-09 
 2.64000000e-05  2.00000000e+01  2.64000000e-05  1.03943609e-09 
 3.14000000e-05  2.00000000e+01  3.14000000e-05  1.03944231e-09 
 3.64000000e-05  2.00000000e+01  3.64000000e-05  1.03943609e-09 
 4.14000000e-05  2.00000000e+01  4.14000000e-05  1.03944231e-09 
 4.64000000e-05  2.00000000e+01  4.64000000e-05  1.03943609e-09 
 5.14000000e-05  2.00000000e+01  5.14000000e-05  1.03944231e-09 
 5.64000000e-05  2.00000000e+01  5.64000000e-05  1.03943609e-09 
 6.14000000e-05  2.00000000e+01  6.14000000e-05  1.03944231e-09 
 6.64000000e-05  2.00000000e+01  6.64000000e-05  1.03943609e-09 
 7.14000000e-05  2.00000000e+01  7.14000000e-05  1.03944231e-09 
 7.64000000e-05  2.00000000e+01  7.64000000e-05  1.03943609e-09 
 8.14000000e-05  2.00000000e+01  8.14000000e-05  1.03944231e-09 
 8.64000000e-05  2.00000000e+01  8.64000000e-05  1.03943609e-09 
 9.14000000e-05  2.00000000e+01  9.14000000e-05  1.03944231e-09 
 9.64000000e-05  2.00000000e+01  9.64000000e-05  1.03943609e-09 
 1.01400000e-04  2.00000000e+01  1.01400000e-04  1.03944231e-09 
 1.06400000e-04  2.00000000e+01  1.06400000e-04  1.03943609e-09 
 1.11400000e-04  2.00000000e+01  1.11400000e-04  1.03944231e-09 
 1.16400000e-04  2.00000000e+01  1.16400000e-04  1.03943609e-09 
 1.21400000e-04  2.00000000e+01  1.21400000e-04  1.03944231e-09 
 1.26400000e-04  2.00000000e+01  1.26400000e-04  1.03943609e-09 
 1.31400000e-04  2.00000000e+01  1.31400000e-04  1.03944231e-09 
 1.36400000e-04  2.00000000e+01  1.36400000e-04  1.03943609e-09 
 1.41400000e-04  2.00000000e+01  1.41400000e-04  1.03944231e-09 
 1.46400000e-04  2.00000000e+01  1.46400000e-04  1.03943609e-09 
 1.51400000e-04  2.00000000e+01  1.51400000e-04  1.03944231e-09 
 1.56400000e-04  2.00000000e+01  1.56400000e-04  1.03943609e-09 
 1.61400000e-04  2.00000000e+01  1.61400000e-04  1.03944231e-09 
 1.66400000e-04  2.00000000e+01  1.66400000e-04  1.03943609e-09 
 1.71400000e-04  2.00000000e+01  1.71400000e-04  1.03944231e-09 
 1.76400000e-04  2.00000000e+01  1.76400000e-04  1.03943609e-09 
 1.81400000e-04  2.00000000e+01  1.81400000e-04  1.03944231e-09 
 1.86400000e-04  2.00000000e+01  1.86400000e-04  1.03943609e-09 
 1.91400000e-04  2.00000000e+01  1.91400000e-04  1.03944231e-09 
 1.96400000e-04  2.00000000e+01  1.96400000e-04  1.03943609e-09 
 2.01400000e-04  2.00000000e+01  2.01400000e-04  1.03944231e-09 
 2.06400000e-04  2.00000000e+01  2.06400000e-04  1.03943609e-09 
 2.11400000e-04  2.00000000e+01  2.11400000e-04  1.03944231e-09 
 2.16400000e-04  2.00000000e+01  2.16400000e-04  1.03943609e-09 
 2.21400000e-04  2.00000000e+01  2.21400000e-04  1.03944231e-09 
 2.26400000e-04  2.00000000e+01  2.26400000e-04  1.03943609e-09 
 2.31400000e-04  2.00000000e+01  2.31400000e-04  1.03944231e-09 
 2.36400000e-04  2.00000000e+01  2.36400000e-04  1.03943609e-09 
 2.41400000e-04  2.00000000e+01  2.41400000e-04  1.03944231e-09 
 2.46400000e-04  2.00000000e+01  2.46400000e-04  1.03943609e-09 
 2.51400000e-04  2.00000000e+01  2.51400000e-04  1.03944231e-09 
 2.56400000e-04  2.00000000e+01  2.56400000e-04  1.03943609e-09 
 2.61400000e-04  2.00000000e+01  2.61400000e-04  1.03944231e-09 
 2.66400000e-04  2.00000000e+01  2.66400000e-04  1.03943609e-09 
 2.71400000e-04  2.00000000e+01  2.71400000e-04  1.03944231e-09 
 2.76400000e-04  2.00000000e+01  2.76400000e-04  1.03943609e-09 
 2.81400000e-04  2.00000000e+01  2.81400000e-04  1.03944231e-09 
 2.86400000e-04  2.00000000e+01  2.86400000e-04  1.03943609e-09 
 2.91400000e-04  2.00000000e+01  2.91400000e-04  1.03944231e-09 
 2.96400000e-04  2.00000000e+01  2.96400000e-04  1.03943609e-09 
 3.01400000e-04  2.00000000e+01  3.01400000e-04  1.03944231e-09 
 3.06400000e-04  2.00000000e+01  3.06400000e-04  1.03943609e-09 
 3.11400000e-04  2.00000000e+01  3.11400000e-04  1.03944231e-09 
 3.16400000e-04  2.00000000e+01  3.16400000e-04  1.03943609e-09 
 3.21400000e-04  2.00000000e+01  3.21400000e-04  1.03944231e-09 
 3.26400000e-04  2.00000000e+01  3.26400000e-04  1.03943609e-09 
 3.31400000e-04  2.00000000e+01  3.31400000e-04  1.03944231e-09 
 3.36400000e-04  2.00000000e+01  3.36400000e-04  1.03943609e-09 
 3.41400000e-04  2.00000000e+01  3.41400000e-04  1.03944231e-09 
 3.46400000e-04  2.00000000e+01  3.46400000e-04  1.03943609e-09 
 3.51400000e-04  2.00000000e+01  3.51400000e-04  1.03944231e-09 
 3.56400000e-04  2.00000000e+01  3.56400000e-04  1.03943609e-09 
 3.61400000e-04  2.00000000e+01  3.61400000e-04  1.03944231e-09 
 3.66400000e-04  2.00000000e+01  3.66400000e-04  1.03943609e-09 
 3.71400000e-04  2.00000000e+01  3.71400000e-04  1.03944231e-09 
 3.76400000e-04  2.00000000e+01  3.76400000e-04  1.03943609e-09 
 3.81400000e-04  2.00000000e+01  3.81400000e-04  1.03944231e-09 
 3.86400000e-04  2.00000000e+01  3.86400000e-04  1.03943609e-09 
 3.91400000e-04  2.00000000e+01  3.91400000e-04  1.03944231e-09 
 3.96400000e-04  2.00000000e+01  3.96400000e-04  1.03943609e-09 
 4.01400000e-04  2.00000000e+01  4.01400000e-04  1.03944231e-09 
 4.06400000e-04  2.00000000e+01  4.06400000e-04  1.03943609e-09 
 4.11400000e-04  2.00000000e+01  4.11400000e-04  1.03944231e-09 
 4.16400000e-04  2.00000000e+01  4.16400000e-04  1.03943609e-09 
 4.21400000e-04  2.00000000e+01  4.21400000e-04  1.03944231e-09 
 4.26400000e-04  2.00000000e+01  4.26400000e-04  1.03943609e-09 
 4.31400000e-04  2.00000000e+01  4.31400000e-04  1.03944231e-09 
 4.36400000e-04  2.00000000e+01  4.36400000e-04  1.03943609e-09 
 4.41400000e-04  2.00000000e+01  4.41400000e-04  1.03944231e-09 
 4.46400000e-04  2.00000000e+01  4.46400000e-04  1.03943609e-09 
 4.51400000e-04  2.00000000e+01  4.51400000e-04  1.03944231e-09 
 4.56400000e-04  2.00000000e+01  4.56400000e-04  1.03943609e-09 
 4.61400000e-04  2.00000000e+01  4.61400000e-04  1.03944231e-09 
 4.66400000e-04  2.00000000e+01  4.66400000e-04  1.03943609e-09 
 4.71400000e-04  2.00000000e+01  4.71400000e-04  1.03944231e-09 
 4.76400000e-04  2.00000000e+01  4.76400000e-04  1.03943609e-09 
 4.81400000e-04  2.00000000e+01  4.81400000e-04  1.03944231e-09 
 4.86400000e-04  2.00000000e+01  4.86400000e-04  1.03943609e-09 
 4.91400000e-04  2.00000000e+01  4.91400000e-04  1.03944231e-09 
 4.96400000e-04  2.00000000e+01  4.96400000e-04  1.03943609e-09 
 5.01400000e-04  2.00000000e+01  5.01400000e-04  1.03944231e-09 
 5.06400000e-04  2.00000000e+01  5.06400000e-04  1.03943609e-09 
 5.11400000e-04  2.00000000e+01  5.11400000e-04  1.03944231e-09 
 5.16400000e-04  2.00000000e+01  5.16400000e-04  1.03943609e-09 
 5.21400000e-04  2.00000000e+01  5.21400000e-04  1.03944231e-09 
 5.26400000e-04  2.00000000e+01  5.26400000e-04  1.03943698e-09 
 5.31400000e-04  2.00000000e+01  5.31400000e-04  1.03944142e-09 
 5.36400000e-04  2.00000000e+01  5.36400000e-04  1.03943698e-09 
 5.41400000e-04  2.00000000e+01  5.41400000e-04  1.03944231e-09 
 5.46400000e-04  2.00000000e+01  5.46400000e-04  1.03943698e-09 
 5.51400000e-04  2.00000000e+01  5.51400000e-04  1.03944142e-09 
 5.56400000e-04  2.00000000e+01  5.56400000e-04  1.03943698e-09 
 5.61400000e-04  2.00000000e+01  5.61400000e-04  1.03944231e-09 
 5.66400000e-04  2.00000000e+01  5.66400000e-04  1.03943698e-09 
 5.71400000e-04  2.00000000e+01  5.71400000e-04  1.03944142e-09 
 5.76400000e-04  2.00000000e+01  5.76400000e-04  1.03943698e-09 
 5.81400000e-04  2.00000000e+01  5.81400000e-04  1.03944231e-09 
 5.86400000e-04  2.00000000e+01  5.86400000e-04  1.03943698e-09 
 5.91400000e-04  2.00000000e+01  5.91400000e-04  1.03944142e-09 
 5.96400000e-04  2.00000000e+01  5.96400000e-04  1.03943698e-09 
 6.01400000e-04  2.00000000e+01  6.01400000e-04  1.03944231e-09 
 6.06400000e-04  2.00000000e+01  6.06400000e-04  1.03943698e-09 
 6.11400000e-04  2.00000000e+01  6.11400000e-04  1.03944142e-09 
 6.16400000e-04  2.00000000e+01  6.16400000e-04  1.03943698e-09 
 6.21400000e-04  2.00000000e+01  6.21400000e-04  1.03944231e-09 
 6.26400000e-04  2.00000000e+01  6.26400000e-04  1.03943698e-09 
 6.31400000e-04  2.00000000e+01  6.31400000e-04  1.03944142e-09 
 6.36400000e-04  2.00000000e+01  6.36400000e-04  1.03943698e-09 
 6.41400000e-04  2.00000000e+01  6.41400000e-04  1.03944231e-09 
 6.46400000e-04  2.00000000e+01  6.46400000e-04  1.03943698e-09 
 6.51400000e-04  2.00000000e+01  6.51400000e-04  1.03944142e-09 
 6.56400000e-04  2.00000000e+01  6.56400000e-04  1.03943698e-09 
 6.61400000e-04  2.00000000e+01  6.61400000e-04  1.03944231e-09 
 6.66400000e-04  2.00000000e+01  6.66400000e-04  1.03943698e-09 
 6.71400000e-04  2.00000000e+01  6.71400000e-04  1.03944142e-09 
 6.76400000e-04  2.00000000e+01  6.76400000e-04  1.03943698e-09 
 6.81400000e-04  2.00000000e+01  6.81400000e-04  1.03944231e-09 
 6.86400000e-04  2.00000000e+01  6.86400000e-04  1.03943698e-09 
 6.91400000e-04  2.00000000e+01  6.91400000e-04  1.03944142e-09 
 6.96400000e-04  2.00000000e+01  6.96400000e-04  1.03943698e-09 
 7.01400000e-04  2.00000000e+01  7.01400000e-04  1.03944231e-09 
 7.06400000e-04  2.00000000e+01  7.06400000e-04  1.03943698e-09 
 7.11400000e-04  2.00000000e+01  7.11400000e-04  1.03944142e-09 
 7.16400000e-04  2.00000000e+01  7.16400000e-04  1.03943698e-09 
 7.21400000e-04  2.00000000e+01  7.21400000e-04  1.03944231e-09 
 7.26400000e-04  2.00000000e+01  7.26400000e-04  1.03943698e-09 
 7.31400000e-04  2.00000000e+01  7.31400000e-04  1.03944142e-09 
 7.36400000e-04  2.00000000e+01  7.36400000e-04  1.03943698e-09 
 7.41400000e-04  2.00000000e+01  7.41400000e-04  1.03944231e-09 
 7.46400000e-04  2.00000000e+01  7.46400000e-04  1.03943698e-09 
 7.51400000e-04  2.00000000e+01  7.51400000e-04  1.03944142e-09 
 7.56400000e-04  2.00000000e+01  7.56400000e-04  1.03943698e-09 
 7.61400000e-04  2.00000000e+01  7.61400000e-04  1.03944231e-09 
 7.66400000e-04  2.00000000e+01  7.66400000e-04  1.03943698e-09 
 7.71400000e-04  2.00000000e+01  7.71400000e-04  1.03944142e-09 
 7.76400000e-04  2.00000000e+01  7.76400000e-04  1.03943698e-09 
 7.81400000e-04  2.00000000e+01  7.81400000e-04  1.03944231e-09 
 7.86400000e-04  2.00000000e+01  7.86400000e-04  1.03943698e-09 
 7.91400000e-04  2.00000000e+01  7.91400000e-04  1.03944142e-09 
 7.96400000e-04  2.00000000e+01  7.96400000e-04  1.03943698e-09 
 8.01400000e-04  2.00000000e+01  8.01400000e-04  1.03944231e-09 
 8.06400000e-04  2.00000000e+01  8.06400000e-04  1.03943698e-09 
 8.11400000e-04  2.00000000e+01  8.11400000e-04  1.03944142e-09 
 8.16400000e-04  2.00000000e+01  8.16400000e-04  1.03943698e-09 
 8.21400000e-04  2.00000000e+01  8.21400000e-04  1.03944231e-09 
 8.26400000e-04  2.00000000e+01  8.26400000e-04  1.03943698e-09 
 8.31400000e-04  2.00000000e+01  8.31400000e-04  1.03944142e-09 
 8.36400000e-04  2.00000000e+01  8.36400000e-04  1.03943698e-09 
 8.41400000e-04  2.00000000e+01  8.41400000e-04  1.03944231e-09 
 8.46400000e-04  2.00000000e+01  8.46400000e-04  1.03943698e-09 
 8.51400000e-04  2.00000000e+01  8.51400000e-04  1.03944142e-09 
 8.56400000e-04  2.00000000e+01  8.56400000e-04  1.03943698e-09 
 8.61400000e-04  2.00000000e+01  8.61400000e-04  1.03944231e-09 
 8.66400000e-04  2.00000000e+01  8.66400000e-04  1.03943698e-09 
 8.71400000e-04  2.00000000e+01  8.71400000e-04  1.03944142e-09 
 8.76400000e-04  2.00000000e+01  8.76400000e-04  1.03943698e-09 
 8.81400000e-04  2.00000000e+01  8.81400000e-04  1.03944231e-09 
 8.86400000e-04  2.00000000e+01  8.86400000e-04  1.03943698e-09 
 8.91400000e-04  2.00000000e+01  8.91400000e-04  1.03944142e-09 
 8.96400000e-04  2.00000000e+01  8.96400000e-04  1.03943698e-09 
 9.01400000e-04  2.00000000e+01  9.01400000e-04  1.03944231e-09 
 9.06400000e-04  2.00000000e+01  9.06400000e-04  1.03943698e-09 
 9.11400000e-04  2.00000000e+01  9.11400000e-04  1.03944142e-09 
 9.16400000e-04  2.00000000e+01  9.16400000e-04  1.03943698e-09 
 9.21400000e-04  2.00000000e+01  9.21400000e-04  1.03944231e-09 
 9.26400000e-04  2.00000000e+01  9.26400000e-04  1.03943698e-09 
 9.31400000e-04  2.00000000e+01  9.31400000e-04  1.03944142e-09 
 9.36400000e-04  2.00000000e+01  9.36400000e-04  1.03943698e-09 
 9.41400000e-04  2.00000000e+01  9.41400000e-04  1.03944231e-09 
 9.46400000e-04  2.00000000e+01  9.46400000e-04  1.03943698e-09 
 9.51400000e-04  2.00000000e+01  9.51400000e-04  1.03944142e-09 
 9.56400000e-04  2.00000000e+01  9.56400000e-04  1.03943698e-09 
 9.61400000e-04  2.00000000e+01  9.61400000e-04  1.03944231e-09 
 9.66400000e-04  2.00000000e+01  9.66400000e-04  1.03943698e-09 
 9.71400000e-04  2.00000000e+01  9.71400000e-04  1.03944142e-09 
 9.76400000e-04  2.00000000e+01  9.76400000e-04  1.03943698e-09 
 9.81400000e-04  2.00000000e+01  9.81400000e-04  1.03944231e-09 
 9.86400000e-04  2.00000000e+01  9.86400000e-04  1.03943698e-09 
 9.91400000e-04  2.00000000e+01  9.91400000e-04  1.03944142e-09 
 9.95700000e-04  2.00000000e+01  9.95700000e-04  1.03945030e-09 
 1.00000000e-03  2.00000000e+01  1.00000000e-03  1.03945474e-09 
 1.00000200e-03  2.00006220e+01  1.00000200e-03 -2.07335245e-04 
