 2.00000000e-07 -1.19165707e-23  2.00000000e-07 -3.21501840e-23  2.00000000e-07  0.00000000e+00  2.00000000e-07 -1.40453453e-22  2.00000000e-07 -2.16262473e-27  2.00000000e-07 -7.20164121e-23  2.00000000e-07  0.00000000e+00 
 1.97920051e-03  3.31485641e+00  1.97920051e-03  3.43282959e+00  1.97920051e-03  2.82984470e+00  1.97920051e-03  7.39374926e+00  1.97920051e-03  1.13488368e-07  1.97920051e-03  6.76227009e+00  1.97920051e-03  2.71541072e+00 
 2.17920051e-03  3.93511728e+00  2.17920051e-03  4.01660145e+00  2.17920051e-03  3.39610341e+00  2.17920051e-03  8.82939521e+00  2.17920051e-03  1.13074040e-07  2.17920051e-03  7.87456471e+00  2.17920051e-03  3.31706376e+00 
 2.37920051e-03  4.57781544e+00  2.37920051e-03  4.60259044e+00  2.37920051e-03  3.96451273e+00  2.37920051e-03  1.03437219e+01  2.37920051e-03  1.12350909e-07  2.37920051e-03  8.99316981e+00  2.37920051e-03  3.94048098e+00 
 2.57920051e-03  5.23563690e+00  2.57920051e-03  5.18312055e+00  2.57920051e-03  4.52762693e+00  2.57920051e-03  1.19233117e+01  2.57920051e-03  1.11379138e-07  2.57920051e-03  1.01040463e+01  2.57920051e-03  4.57856779e+00 
 2.77920051e-03  5.90144629e+00  2.77920051e-03  5.75118847e+00  2.77920051e-03  5.07865281e+00  2.77920051e-03  1.35545373e+01  2.77920051e-03  1.10196606e-07  2.77920051e-03  1.11942417e+01  2.77920051e-03  5.22440290e+00 
 2.97920051e-03  6.56830946e+00  2.97920051e-03  6.30598058e+00  2.97920051e-03  5.10000000e+00  2.97920051e-03  1.52236344e+01  2.97920051e-03  1.08826693e-07  2.97920051e-03  1.22518256e+01  2.97920051e-03  5.87126018e+00 
 3.17920051e-03  7.22951605e+00  3.17920051e-03  6.84627797e+00  3.17920051e-03  5.10000000e+00  3.17920051e-03  1.69167759e+01  3.17920051e-03  1.07282998e-07  3.17920051e-03  1.32658374e+01  3.17920051e-03  6.51263056e+00 
 3.37920051e-03  7.87860181e+00  3.37920051e-03  7.36432678e+00  3.37920051e-03  5.10000000e+00  3.37920051e-03  1.86201459e+01  3.37920051e-03  1.05572396e-07  3.37920051e-03  1.42262451e+01  3.37920051e-03  7.14224375e+00 
 3.57920051e-03  8.50937079e+00  3.57920051e-03  7.85329961e+00  3.57920051e-03  5.10000000e+00  3.57920051e-03  2.03200137e+01  3.57920051e-03  1.03697154e-07  3.57920051e-03  1.51239137e+01  3.57920051e-03  7.75408966e+00 
 3.77920051e-03  9.11591697e+00  3.77920051e-03  8.30721254e+00  3.77920051e-03  5.10000000e+00  3.77920051e-03  2.20028076e+01  3.77920051e-03  1.01656463e-07  3.77920051e-03  1.59505810e+01  3.77920051e-03  8.34243946e+00 
 3.97920051e-03  9.69264543e+00  3.97920051e-03  8.72084164e+00  3.97920051e-03  5.10000000e+00  3.97920051e-03  2.36551881e+01  3.97920051e-03  9.94475717e-08  3.97920051e-03  1.66988410e+01  3.97920051e-03  8.90186607e+00 
 4.17920051e-03  1.02342929e+01  4.17920051e-03  9.08966005e+00  4.17920051e-03  5.10000000e+00  4.17920051e-03  2.52641193e+01  4.17920051e-03  9.70665917e-08  4.17920051e-03  1.73621341e+01  4.17920051e-03  9.42726412e+00 
 4.37920051e-03  1.07359476e+01  4.37920051e-03  9.40979285e+00  4.37920051e-03  5.10000000e+00  4.37920051e-03  2.68169394e+01  4.37920051e-03  9.45090366e-08  4.37920051e-03  1.79347456e+01  4.37920051e-03  9.91386921e+00 
 4.57920051e-03  1.11930686e+01  4.57920051e-03  9.67798906e+00  4.57920051e-03  5.10000000e+00  4.57920051e-03  2.83014294e+01  4.57920051e-03  9.17701546e-08  4.57920051e-03  1.84118161e+01  4.57920051e-03  1.03572765e+01 
 4.77920051e-03  1.16015045e+01  4.77920051e-03  9.89161484e+00  4.77920051e-03  5.10000000e+00  4.77920051e-03  2.97058785e+01  4.77920051e-03  8.88451103e-08  4.77920051e-03  1.87893765e+01  4.77920051e-03  1.07534593e+01 
 4.97920051e-03  1.19575125e+01  4.97920051e-03  1.00486839e+01  4.97920051e-03  5.10000000e+00  4.97920051e-03  3.10191490e+01  4.97920051e-03  8.57290794e-08  4.97920051e-03  1.90644480e+01  4.97920051e-03  1.10987872e+01 
 5.17920051e-03  1.22577795e+01  5.17920051e-03  1.01479823e+01  5.17920051e-03  5.10000000e+00  5.17920051e-03  3.22307360e+01  5.17920051e-03  8.24173133e-08  5.17920051e-03  1.92353738e+01  5.17920051e-03  1.13900461e+01 
 5.37920051e-03  1.24994468e+01  5.37920051e-03  1.01895584e+01  5.37920051e-03  5.10000000e+00  5.37920051e-03  3.33308269e+01  5.37920051e-03  7.89052157e-08  5.37920051e-03  1.93037853e+01  5.37920051e-03  1.16244634e+01 
 5.57920051e-03  1.26801493e+01  5.57920051e-03  1.01781332e+01  5.57920051e-03  5.10000000e+00  5.57920051e-03  3.43103563e+01  5.57920051e-03  7.51884545e-08  5.57920051e-03  1.93071647e+01  5.57920051e-03  1.17997449e+01 
 5.77920051e-03  1.27980972e+01  5.77920051e-03  1.01437850e+01  5.77920051e-03  5.10000000e+00  5.77920051e-03  3.51610599e+01  5.77920051e-03  7.12631903e-08  5.77920051e-03  1.93070874e+01  5.77920051e-03  1.19141543e+01 
 5.97920051e-03  1.28523314e+01  5.97920051e-03  1.01087662e+01  5.97920051e-03  5.10000000e+00  5.97920051e-03  3.58755283e+01  5.97920051e-03  6.71263025e-08  5.97920051e-03  1.93070102e+01  5.97920051e-03  1.19667615e+01 
 6.17920051e-03  1.28447452e+01  6.17920051e-03  1.00736256e+01  6.17920051e-03  5.10000000e+00  6.17920051e-03  3.64472661e+01  6.17920051e-03  6.27760332e-08  6.17920051e-03  1.93069329e+01  6.17920051e-03  1.19594028e+01 
 6.37920051e-03  1.28088027e+01  6.37920051e-03  1.00383619e+01  6.37920051e-03  5.10000000e+00  6.37920051e-03  3.68707703e+01  6.37920051e-03  5.82134576e-08  6.37920051e-03  1.93068557e+01  6.37920051e-03  1.19245386e+01 
