 1.87722398e-05  8.98767393e-02  1.87722398e-05  9.80392157e-02  1.87722398e-05  1.87722394e-05  1.87722398e-05  4.68540156e-02  1.87722398e-05  4.68540156e-02  1.87722398e-05  7.83628544e-02  1.87722398e-05  4.60000000e+00  1.87722398e-05  4.60000000e+00 
 2.07722398e-05  9.94520474e-02  2.07722398e-05  9.80392157e-02  2.07722398e-05  2.07722394e-05  2.07722398e-05  5.18457592e-02  2.07722398e-05  5.18457592e-02  2.07722398e-05  7.83628544e-02  2.07722398e-05  4.60000000e+00  2.07722398e-05  4.60000000e+00 
 2.27722398e-05  1.09027299e-01  2.27722398e-05  9.80392157e-02  2.27722398e-05  2.27722393e-05  2.27722398e-05  5.68374733e-02  2.27722398e-05  5.68374733e-02  2.27722398e-05  7.83628544e-02  2.27722398e-05  4.60000000e+00  2.27722398e-05  4.60000000e+00 
 2.46336908e-05  1.17939175e-01  2.46336908e-05  9.80392157e-02  2.46336908e-05  2.46336902e-05  2.46336908e-05  6.14833601e-02  2.46336908e-05  6.14833601e-02  2.46336908e-05  7.83628544e-02  2.46336908e-05  4.60000000e+00  2.46336908e-05  4.60000000e+00 
 2.66336908e-05  1.27514302e-01  2.66336908e-05  9.80392157e-02  2.66336908e-05  2.66336901e-05  2.66336908e-05  6.64750093e-02  2.66336908e-05  6.64750093e-02  2.66336908e-05  7.83628544e-02  2.66336908e-05  4.60000000e+00  2.66336908e-05  4.60000000e+00 
 2.86336908e-05  1.37089356e-01  2.86336908e-05  9.80392157e-02  2.86336908e-05  2.86336900e-05  2.86336908e-05  7.14666207e-02  2.86336908e-05  7.14666207e-02  2.86336908e-05  7.83628544e-02  2.86336908e-05  4.60000000e+00  2.86336908e-05  4.60000000e+00 
 3.06336908e-05  1.46664333e-01  3.06336908e-05  9.80392157e-02  3.06336908e-05  3.06336899e-05  3.06336908e-05  7.64581915e-02  3.06336908e-05  7.64581915e-02  3.06336908e-05  7.83628544e-02  3.06336908e-05  4.60000000e+00  3.06336908e-05  4.60000000e+00 
 3.26336908e-05  1.56239226e-01  3.26336908e-05  9.80392157e-02  3.26336908e-05  3.26336898e-05  3.26336908e-05  8.14497188e-02  3.26336908e-05  8.14497188e-02  3.26336908e-05  7.83628544e-02  3.26336908e-05  4.60000000e+00  3.26336908e-05  4.60000000e+00 
 3.46336908e-05  1.65814031e-01  3.46336908e-05  9.80392157e-02  3.46336908e-05  3.46336896e-05  3.46336908e-05  8.64411998e-02  3.46336908e-05  8.64411998e-02  3.46336908e-05  7.83628544e-02  3.46336908e-05  4.60000000e+00  3.46336908e-05  4.60000000e+00 
 3.66336908e-05  1.75388741e-01  3.66336908e-05  9.80392157e-02  3.66336908e-05  3.66336895e-05  3.66336908e-05  9.14326316e-02  3.66336908e-05  9.14326316e-02  3.66336908e-05  7.83628544e-02  3.66336908e-05  4.60000000e+00  3.66336908e-05  4.60000000e+00 
 3.86336908e-05  1.84963351e-01  3.86336908e-05  9.80392157e-02  3.86336908e-05  3.86336894e-05  3.86336908e-05  9.64240115e-02  3.86336908e-05  9.64240115e-02  3.86336908e-05  7.83628544e-02  3.86336908e-05  4.60000000e+00  3.86336908e-05  4.60000000e+00 
 4.06336908e-05  1.94537857e-01  4.06336908e-05  9.80392157e-02  4.06336908e-05  4.06336892e-05  4.06336908e-05  1.01415337e-01  4.06336908e-05  1.01415337e-01  4.06336908e-05  7.83628544e-02  4.06336908e-05  4.60000000e+00  4.06336908e-05  4.60000000e+00 
 4.26336908e-05  2.04112251e-01  4.26336908e-05  9.80392157e-02  4.26336908e-05  4.26336890e-05  4.26336908e-05  1.06406604e-01  4.26336908e-05  1.06406604e-01  4.26336908e-05  7.83628544e-02  4.26336908e-05  4.60000000e+00  4.26336908e-05  4.60000000e+00 
 4.46336908e-05  2.13686530e-01  4.46336908e-05  9.80392157e-02  4.46336908e-05  4.46336889e-05  4.46336908e-05  1.11397811e-01  4.46336908e-05  1.11397811e-01  4.46336908e-05  7.83628544e-02  4.46336908e-05  4.60000000e+00  4.46336908e-05  4.60000000e+00 
 4.66336908e-05  2.23260687e-01  4.66336908e-05  9.80392157e-02  4.66336908e-05  4.66336887e-05  4.66336908e-05  1.16388955e-01  4.66336908e-05  1.16388955e-01  4.66336908e-05  7.83628544e-02  4.66336908e-05  4.60000000e+00  4.66336908e-05  4.60000000e+00 
 4.86336908e-05  2.32834718e-01  4.86336908e-05  9.80392157e-02  4.86336908e-05  4.86336885e-05  4.86336908e-05  1.21380032e-01  4.86336908e-05  1.21380032e-01  4.86336908e-05  7.83628544e-02  4.86336908e-05  4.60000000e+00  4.86336908e-05  4.60000000e+00 
 5.06336908e-05  2.42408615e-01  5.06336908e-05  9.80392157e-02  5.06336908e-05  5.06336883e-05  5.06336908e-05  1.26371040e-01  5.06336908e-05  1.26371040e-01  5.06336908e-05  7.83628544e-02  5.06336908e-05  4.60000000e+00  5.06336908e-05  4.60000000e+00 
 5.26336908e-05  2.51982376e-01  5.26336908e-05  9.80392157e-02  5.26336908e-05  5.26336881e-05  5.26336908e-05  1.31361977e-01  5.26336908e-05  1.31361977e-01  5.26336908e-05  7.83628544e-02  5.26336908e-05  4.60000000e+00  5.26336908e-05  4.60000000e+00 
 5.46336908e-05  2.61555992e-01  5.46336908e-05  9.80392157e-02  5.46336908e-05  5.46336879e-05  5.46336908e-05  1.36352839e-01  5.46336908e-05  1.36352839e-01  5.46336908e-05  7.83628544e-02  5.46336908e-05  4.60000000e+00  5.46336908e-05  4.60000000e+00 
 5.66336908e-05  2.71129461e-01  5.66336908e-05  9.80392157e-02  5.66336908e-05  5.66336876e-05  5.66336908e-05  1.41343623e-01  5.66336908e-05  1.41343623e-01  5.66336908e-05  7.83628544e-02  5.66336908e-05  4.60000000e+00  5.66336908e-05  4.60000000e+00 
 5.86336908e-05  2.80702775e-01  5.86336908e-05  9.80392157e-02  5.86336908e-05  5.86336874e-05  5.86336908e-05  1.46334327e-01  5.86336908e-05  1.46334327e-01  5.86336908e-05  7.83628544e-02  5.86336908e-05  4.60000000e+00  5.86336908e-05  4.60000000e+00 
 6.06336908e-05  2.90275929e-01  6.06336908e-05  9.80392157e-02  6.06336908e-05  6.06336872e-05  6.06336908e-05  1.51324948e-01  6.06336908e-05  1.51324948e-01  6.06336908e-05  7.83628544e-02  6.06336908e-05  4.60000000e+00  6.06336908e-05  4.60000000e+00 
 6.26336908e-05  2.99848919e-01  6.26336908e-05  9.80392157e-02  6.26336908e-05  6.26336869e-05  6.26336908e-05  1.56315483e-01  6.26336908e-05  1.56315483e-01  6.26336908e-05  7.83628544e-02  6.26336908e-05  4.60000000e+00  6.26336908e-05  4.60000000e+00 
 6.46336908e-05  3.09421738e-01  6.46336908e-05  9.80392157e-02  6.46336908e-05  6.46336867e-05  6.46336908e-05  1.61305929e-01  6.46336908e-05  1.61305929e-01  6.46336908e-05  7.83628544e-02  6.46336908e-05  4.60000000e+00  6.46336908e-05  4.60000000e+00 
 6.66336908e-05  3.18994381e-01  6.66336908e-05  9.80392157e-02  6.66336908e-05  6.66336864e-05  6.66336908e-05  1.66296283e-01  6.66336908e-05  1.66296283e-01  6.66336908e-05  7.83628544e-02  6.66336908e-05  4.60000000e+00  6.66336908e-05  4.60000000e+00 
 6.86336908e-05  3.28566843e-01  6.86336908e-05  9.80392157e-02  6.86336908e-05  6.86336861e-05  6.86336908e-05  1.71286543e-01  6.86336908e-05  1.71286543e-01  6.86336908e-05  7.83628544e-02  6.86336908e-05  4.60000000e+00  6.86336908e-05  4.60000000e+00 
 7.06336908e-05  3.38139117e-01  7.06336908e-05  9.80392157e-02  7.06336908e-05  7.06336859e-05  7.06336908e-05  1.76276705e-01  7.06336908e-05  1.76276705e-01  7.06336908e-05  7.83628544e-02  7.06336908e-05  4.60000000e+00  7.06336908e-05  4.60000000e+00 
 7.26336908e-05  3.47711200e-01  7.26336908e-05  9.80392157e-02  7.26336908e-05  7.26336856e-05  7.26336908e-05  1.81266767e-01  7.26336908e-05  1.81266767e-01  7.26336908e-05  7.83628544e-02  7.26336908e-05  4.60000000e+00  7.26336908e-05  4.60000000e+00 
 7.46336908e-05  3.57283085e-01  7.46336908e-05  9.80392157e-02  7.46336908e-05  7.46336853e-05  7.46336908e-05  1.86256727e-01  7.46336908e-05  1.86256727e-01  7.46336908e-05  7.83628544e-02  7.46336908e-05  4.60000000e+00  7.46336908e-05  4.60000000e+00 
 7.66336908e-05  3.66854767e-01  7.66336908e-05  9.80392157e-02  7.66336908e-05  7.66336850e-05  7.66336908e-05  1.91246580e-01  7.66336908e-05  1.91246580e-01  7.66336908e-05  7.83628544e-02  7.66336908e-05  4.60000000e+00  7.66336908e-05  4.60000000e+00 
 7.86336908e-05  3.76426241e-01  7.86336908e-05  9.80392157e-02  7.86336908e-05  7.86336847e-05  7.86336908e-05  1.96236324e-01  7.86336908e-05  1.96236324e-01  7.86336908e-05  7.83628544e-02  7.86336908e-05  4.60000000e+00  7.86336908e-05  4.60000000e+00 
 8.06336908e-05  3.85997500e-01  8.06336908e-05  9.80392157e-02  8.06336908e-05  8.06336843e-05  8.06336908e-05  2.01225957e-01  8.06336908e-05  2.01225957e-01  8.06336908e-05  7.83628544e-02  8.06336908e-05  4.60000000e+00  8.06336908e-05  4.60000000e+00 
 8.26336908e-05  3.95568540e-01  8.26336908e-05  9.80392157e-02  8.26336908e-05  8.26336840e-05  8.26336908e-05  2.06215476e-01  8.26336908e-05  2.06215476e-01  8.26336908e-05  7.83628544e-02  8.26336908e-05  4.60000000e+00  8.26336908e-05  4.60000000e+00 
 8.46336908e-05  4.05139355e-01  8.46336908e-05  9.80392157e-02  8.46336908e-05  8.46336837e-05  8.46336908e-05  2.11204877e-01  8.46336908e-05  2.11204877e-01  8.46336908e-05  7.83628544e-02  8.46336908e-05  4.60000000e+00  8.46336908e-05  4.60000000e+00 
 8.66336908e-05  4.14709940e-01  8.66336908e-05  9.80392157e-02  8.66336908e-05  8.66336833e-05  8.66336908e-05  2.16194158e-01  8.66336908e-05  2.16194158e-01  8.66336908e-05  7.83628544e-02  8.66336908e-05  4.60000000e+00  8.66336908e-05  4.60000000e+00 
 8.86336908e-05  4.24280289e-01  8.86336908e-05  9.80392157e-02  8.86336908e-05  8.86336830e-05  8.86336908e-05  2.21183317e-01  8.86336908e-05  2.21183317e-01  8.86336908e-05  7.83628544e-02  8.86336908e-05  4.60000000e+00  8.86336908e-05  4.60000000e+00 
 9.06336908e-05  4.33850397e-01  9.06336908e-05  9.80392157e-02  9.06336908e-05  9.06336826e-05  9.06336908e-05  2.26172349e-01  9.06336908e-05  2.26172349e-01  9.06336908e-05  7.83628544e-02  9.06336908e-05  4.60000000e+00  9.06336908e-05  4.60000000e+00 
 9.26336908e-05  4.43420258e-01  9.26336908e-05  9.80392157e-02  9.26336908e-05  9.26336823e-05  9.26336908e-05  2.31161253e-01  9.26336908e-05  2.31161253e-01  9.26336908e-05  7.83628544e-02  9.26336908e-05  4.60000000e+00  9.26336908e-05  4.60000000e+00 
 9.46336908e-05  4.52989867e-01  9.46336908e-05  9.80392157e-02  9.46336908e-05  9.46336819e-05  9.46336908e-05  2.36150026e-01  9.46336908e-05  2.36150026e-01  9.46336908e-05  7.83628544e-02  9.46336908e-05  4.60000000e+00  9.46336908e-05  4.60000000e+00 
 9.66336908e-05  4.62559219e-01  9.66336908e-05  9.80392157e-02  9.66336908e-05  9.66336815e-05  9.66336908e-05  2.41138664e-01  9.66336908e-05  2.41138664e-01  9.66336908e-05  7.83628544e-02  9.66336908e-05  4.60000000e+00  9.66336908e-05  4.60000000e+00 
 9.86336908e-05  4.72128307e-01  9.86336908e-05  9.80392157e-02  9.86336908e-05  9.86336811e-05  9.86336908e-05  2.46127165e-01  9.86336908e-05  2.46127165e-01  9.86336908e-05  7.83628544e-02  9.86336908e-05  4.60000000e+00  9.86336908e-05  4.60000000e+00 
 1.00633691e-04  4.81697127e-01  1.00633691e-04  9.80392157e-02  1.00633691e-04  1.00633681e-04  1.00633691e-04  2.51115527e-01  1.00633691e-04  2.51115527e-01  1.00633691e-04  7.83628544e-02  1.00633691e-04  4.60000000e+00  1.00633691e-04  4.60000000e+00 
 1.02633691e-04  4.91265674e-01  1.02633691e-04  9.80392157e-02  1.02633691e-04  1.02633680e-04  1.02633691e-04  2.56103745e-01  1.02633691e-04  2.56103745e-01  1.02633691e-04  7.83628544e-02  1.02633691e-04  4.60000000e+00  1.02633691e-04  4.60000000e+00 
 1.04633691e-04  5.00833941e-01  1.04633691e-04  9.80392157e-02  1.04633691e-04  1.04633680e-04  1.04633691e-04  2.61091818e-01  1.04633691e-04  2.61091818e-01  1.04633691e-04  7.83628544e-02  1.04633691e-04  4.60000000e+00  1.04633691e-04  4.60000000e+00 
 1.06633691e-04  5.10401923e-01  1.06633691e-04  9.80392157e-02  1.06633691e-04  1.06633679e-04  1.06633691e-04  2.66079743e-01  1.06633691e-04  2.66079743e-01  1.06633691e-04  7.83628544e-02  1.06633691e-04  4.60000000e+00  1.06633691e-04  4.60000000e+00 
 1.08633691e-04  5.19969616e-01  1.08633691e-04  9.80392157e-02  1.08633691e-04  1.08633679e-04  1.08633691e-04  2.71067516e-01  1.08633691e-04  2.71067516e-01  1.08633691e-04  7.83628544e-02  1.08633691e-04  4.60000000e+00  1.08633691e-04  4.60000000e+00 
 1.10633691e-04  5.29537012e-01  1.10633691e-04  9.80392157e-02  1.10633691e-04  1.10633679e-04  1.10633691e-04  2.76055135e-01  1.10633691e-04  2.76055135e-01  1.10633691e-04  7.83628544e-02  1.10633691e-04  4.60000000e+00  1.10633691e-04  4.60000000e+00 
 1.12633691e-04  5.39104108e-01  1.12633691e-04  9.80392157e-02  1.12633691e-04  1.12633678e-04  1.12633691e-04  2.81042598e-01  1.12633691e-04  2.81042598e-01  1.12633691e-04  7.83628544e-02  1.12633691e-04  4.60000000e+00  1.12633691e-04  4.60000000e+00 
 1.14633691e-04  5.48670897e-01  1.14633691e-04  9.80392157e-02  1.14633691e-04  1.14633678e-04  1.14633691e-04  2.86029900e-01  1.14633691e-04  2.86029900e-01  1.14633691e-04  7.83628544e-02  1.14633691e-04  4.60000000e+00  1.14633691e-04  4.60000000e+00 
 1.16633691e-04  5.58237374e-01  1.16633691e-04  9.80392157e-02  1.16633691e-04  1.16633677e-04  1.16633691e-04  2.91017040e-01  1.16633691e-04  2.91017040e-01  1.16633691e-04  7.83628544e-02  1.16633691e-04  4.60000000e+00  1.16633691e-04  4.60000000e+00 
 1.18633691e-04  5.67803534e-01  1.18633691e-04  9.80392157e-02  1.18633691e-04  1.18633677e-04  1.18633691e-04  2.96004014e-01  1.18633691e-04  2.96004014e-01  1.18633691e-04  7.83628544e-02  1.18633691e-04  4.60000000e+00  1.18633691e-04  4.60000000e+00 
 1.20633691e-04  5.77369371e-01  1.20633691e-04  9.80392157e-02  1.20633691e-04  1.20633676e-04  1.20633691e-04  3.00990821e-01  1.20633691e-04  3.00990821e-01  1.20633691e-04  7.83628544e-02  1.20633691e-04  4.60000000e+00  1.20633691e-04  4.60000000e+00 
 1.22633691e-04  5.86934880e-01  1.22633691e-04  9.80392157e-02  1.22633691e-04  1.22633676e-04  1.22633691e-04  3.05977456e-01  1.22633691e-04  3.05977456e-01  1.22633691e-04  7.83628544e-02  1.22633691e-04  4.60000000e+00  1.22633691e-04  4.60000000e+00 
 1.24633691e-04  5.96500055e-01  1.24633691e-04  9.80392157e-02  1.24633691e-04  1.24633675e-04  1.24633691e-04  3.10963917e-01  1.24633691e-04  3.10963917e-01  1.24633691e-04  7.83628544e-02  1.24633691e-04  4.60000000e+00  1.24633691e-04  4.60000000e+00 
 1.26633691e-04  6.06064891e-01  1.26633691e-04  9.80392157e-02  1.26633691e-04  1.26633675e-04  1.26633691e-04  3.15950201e-01  1.26633691e-04  3.15950201e-01  1.26633691e-04  7.83628544e-02  1.26633691e-04  4.60000000e+00  1.26633691e-04  4.60000000e+00 
 1.28633691e-04  6.15629383e-01  1.28633691e-04  9.80392157e-02  1.28633691e-04  1.28633674e-04  1.28633691e-04  3.20936306e-01  1.28633691e-04  3.20936306e-01  1.28633691e-04  7.83628544e-02  1.28633691e-04  4.60000000e+00  1.28633691e-04  4.60000000e+00 
 1.30633691e-04  6.25193524e-01  1.30633691e-04  9.80392157e-02  1.30633691e-04  1.30633674e-04  1.30633691e-04  3.25922228e-01  1.30633691e-04  3.25922228e-01  1.30633691e-04  7.83628544e-02  1.30633691e-04  4.60000000e+00  1.30633691e-04  4.60000000e+00 
 1.32633691e-04  6.34757310e-01  1.32633691e-04  9.80392157e-02  1.32633691e-04  1.32633673e-04  1.32633691e-04  3.30907965e-01  1.32633691e-04  3.30907965e-01  1.32633691e-04  7.83628544e-02  1.32633691e-04  4.60000000e+00  1.32633691e-04  4.60000000e+00 
 1.34633691e-04  6.44320736e-01  1.34633691e-04  9.80392157e-02  1.34633691e-04  1.34633673e-04  1.34633691e-04  3.35893514e-01  1.34633691e-04  3.35893514e-01  1.34633691e-04  7.83628544e-02  1.34633691e-04  4.60000000e+00  1.34633691e-04  4.60000000e+00 
 1.36633691e-04  6.53883795e-01  1.36633691e-04  9.80392157e-02  1.36633691e-04  1.36633672e-04  1.36633691e-04  3.40878872e-01  1.36633691e-04  3.40878872e-01  1.36633691e-04  7.83628544e-02  1.36633691e-04  4.60000000e+00  1.36633691e-04  4.60000000e+00 
 1.38633691e-04  6.63446482e-01  1.38633691e-04  9.80392157e-02  1.38633691e-04  1.38633672e-04  1.38633691e-04  3.45864036e-01  1.38633691e-04  3.45864036e-01  1.38633691e-04  7.83628544e-02  1.38633691e-04  4.60000000e+00  1.38633691e-04  4.60000000e+00 
 1.40633691e-04  6.73008792e-01  1.40633691e-04  9.80392157e-02  1.40633691e-04  1.40633671e-04  1.40633691e-04  3.50849004e-01  1.40633691e-04  3.50849004e-01  1.40633691e-04  7.83628544e-02  1.40633691e-04  4.60000000e+00  1.40633691e-04  4.60000000e+00 
 1.42633691e-04  6.82570719e-01  1.42633691e-04  9.80392157e-02  1.42633691e-04  1.42633671e-04  1.42633691e-04  3.55833772e-01  1.42633691e-04  3.55833772e-01  1.42633691e-04  7.83628544e-02  1.42633691e-04  4.60000000e+00  1.42633691e-04  4.60000000e+00 
 1.44633691e-04  6.92132259e-01  1.44633691e-04  9.80392157e-02  1.44633691e-04  1.44633670e-04  1.44633691e-04  3.60818337e-01  1.44633691e-04  3.60818337e-01  1.44633691e-04  7.83628544e-02  1.44633691e-04  4.60000000e+00  1.44633691e-04  4.60000000e+00 
 1.46633691e-04  7.01693405e-01  1.46633691e-04  9.80392157e-02  1.46633691e-04  1.46633669e-04  1.46633691e-04  3.65802698e-01  1.46633691e-04  3.65802698e-01  1.46633691e-04  7.83628544e-02  1.46633691e-04  4.60000000e+00  1.46633691e-04  4.60000000e+00 
 1.48633691e-04  7.11254152e-01  1.48633691e-04  9.80392157e-02  1.48633691e-04  1.48633669e-04  1.48633691e-04  3.70786851e-01  1.48633691e-04  3.70786851e-01  1.48633691e-04  7.83628544e-02  1.48633691e-04  4.60000000e+00  1.48633691e-04  4.60000000e+00 
 1.50633691e-04  7.20814495e-01  1.50633691e-04  9.80392157e-02  1.50633691e-04  1.50633668e-04  1.50633691e-04  3.75770793e-01  1.50633691e-04  3.75770793e-01  1.50633691e-04  7.83628544e-02  1.50633691e-04  4.60000000e+00  1.50633691e-04  4.60000000e+00 
 1.52633691e-04  7.30374428e-01  1.52633691e-04  9.80392157e-02  1.52633691e-04  1.52633668e-04  1.52633691e-04  3.80754521e-01  1.52633691e-04  3.80754521e-01  1.52633691e-04  7.83628544e-02  1.52633691e-04  4.60000000e+00  1.52633691e-04  4.60000000e+00 
 1.54633691e-04  7.39933945e-01  1.54633691e-04  9.80392157e-02  1.54633691e-04  1.54633667e-04  1.54633691e-04  3.85738033e-01  1.54633691e-04  3.85738033e-01  1.54633691e-04  7.83628544e-02  1.54633691e-04  4.60000000e+00  1.54633691e-04  4.60000000e+00 
 1.56633691e-04  7.49493043e-01  1.56633691e-04  9.80392157e-02  1.56633691e-04  1.56633666e-04  1.56633691e-04  3.90721325e-01  1.56633691e-04  3.90721325e-01  1.56633691e-04  7.83628544e-02  1.56633691e-04  4.60000000e+00  1.56633691e-04  4.60000000e+00 
 1.58633691e-04  7.59051714e-01  1.58633691e-04  9.80392157e-02  1.58633691e-04  1.58633666e-04  1.58633691e-04  3.95704396e-01  1.58633691e-04  3.95704396e-01  1.58633691e-04  7.83628544e-02  1.58633691e-04  4.60000000e+00  1.58633691e-04  4.60000000e+00 
 1.60633691e-04  7.68609953e-01  1.60633691e-04  9.80392157e-02  1.60633691e-04  1.60633665e-04  1.60633691e-04  4.00687241e-01  1.60633691e-04  4.00687241e-01  1.60633691e-04  7.83628544e-02  1.60633691e-04  4.60000000e+00  1.60633691e-04  4.60000000e+00 
 1.62633691e-04  7.78167756e-01  1.62633691e-04  9.80392157e-02  1.62633691e-04  1.62633664e-04  1.62633691e-04  4.05669859e-01  1.62633691e-04  4.05669859e-01  1.62633691e-04  7.83628544e-02  1.62633691e-04  4.60000000e+00  1.62633691e-04  4.60000000e+00 
 1.64633691e-04  7.87725116e-01  1.64633691e-04  9.80392157e-02  1.64633691e-04  1.64633664e-04  1.64633691e-04  4.10652246e-01  1.64633691e-04  4.10652246e-01  1.64633691e-04  7.83628544e-02  1.64633691e-04  4.60000000e+00  1.64633691e-04  4.60000000e+00 
