 1.45600000e-04  0.00000000e+00  1.45600000e-04  0.00000000e+00  1.45600000e-04  5.88817613e-10  1.45600000e-04  1.13811538e-09  1.45600000e-04  5.26677804e-07  1.45600000e-04  1.36009999e-10 
 1.65600000e-04  0.00000000e+00  1.65600000e-04  0.00000000e+00  1.65600000e-04 -1.12601618e-09  1.65600000e-04  1.14179244e-09  1.65600000e-04  5.98935329e-07  1.65600000e-04  1.36009999e-10 
 1.85600000e-04  0.00000000e+00  1.85600000e-04  0.00000000e+00  1.85600000e-04  1.40045917e-09  1.85600000e-04  1.14122756e-09  1.85600000e-04  6.71158806e-07  1.85600000e-04  1.36009999e-10 
 2.05600000e-04  0.00000000e+00  2.05600000e-04  0.00000000e+00  2.05600000e-04 -1.24921129e-09  2.05600000e-04  1.13952936e-09  2.05600000e-04  7.43344128e-07  2.05600000e-04  1.36009999e-10 
 2.25600000e-04  0.00000000e+00  2.25600000e-04  0.00000000e+00  2.25600000e-04  8.63213656e-10  2.25600000e-04  1.14252074e-09  2.25600000e-04  8.15487192e-07  2.25600000e-04  1.36009999e-10 
 2.45600000e-04  0.00000000e+00  2.45600000e-04  0.00000000e+00  2.45600000e-04 -1.87409578e-10  2.45600000e-04  1.13705312e-09  2.45600000e-04  8.87583896e-07  2.45600000e-04  1.36009999e-10 
 2.65600000e-04  0.00000000e+00  2.65600000e-04  0.00000000e+00  2.65600000e-04 -6.61779677e-10  2.65600000e-04  1.14262377e-09  2.65600000e-04  9.59630143e-07  2.65600000e-04  1.36009999e-10 
 2.85600000e-04  0.00000000e+00  2.85600000e-04  0.00000000e+00  2.85600000e-04  1.23441278e-09  2.85600000e-04  1.13991305e-09  2.85600000e-04  1.03162184e-06  2.85600000e-04  1.36009999e-10 
 3.05600000e-04  0.00000000e+00  3.05600000e-04  0.00000000e+00  3.05600000e-04 -1.44605437e-09  3.05600000e-04  1.14080834e-09  3.05600000e-04  1.10355488e-06  3.05600000e-04  1.36009999e-10 
 3.25600000e-04  0.00000000e+00  3.25600000e-04  0.00000000e+00  3.25600000e-04  1.35480263e-09  3.25600000e-04  1.14228271e-09  3.25600000e-04  1.17542519e-06  3.25600000e-04  1.36009999e-10 
 3.45600000e-04  0.00000000e+00  3.45600000e-04  0.00000000e+00  3.45600000e-04 -9.54913365e-10  3.45600000e-04  1.13904974e-09  3.45600000e-04  1.24722868e-06  3.45600000e-04  1.36009999e-10 
 3.65600000e-04  0.00000000e+00  3.65600000e-04  0.00000000e+00  3.65600000e-04  3.65369450e-10  3.65600000e-04  1.14332366e-09  3.65600000e-04  1.31896127e-06  3.65600000e-04  1.36009999e-10 
 3.85600000e-04  0.00000000e+00  3.85600000e-04  0.00000000e+00  3.85600000e-04  4.26109630e-10  3.85600000e-04  1.13740484e-09  3.85600000e-04  1.39061888e-06  3.85600000e-04  1.36009999e-10 
 4.05600000e-04  0.00000000e+00  4.05600000e-04  0.00000000e+00  4.05600000e-04 -1.23794455e-09  4.05600000e-04  1.14234311e-09  4.05600000e-04  1.46219743e-06  4.05600000e-04  1.36009999e-10 
 4.25600000e-04  0.00000000e+00  4.25600000e-04  0.00000000e+00  4.25600000e-04  1.71642056e-09  4.25600000e-04  1.14014753e-09  4.25600000e-04  1.53369285e-06  4.25600000e-04  1.36009999e-10 
 4.45600000e-04  0.00000000e+00  4.45600000e-04  0.00000000e+00  4.45600000e-04 -1.74716998e-09  4.45600000e-04  1.13931975e-09  4.45600000e-04  1.60510109e-06  4.45600000e-04  1.36009999e-10 
 4.65600000e-04  0.00000000e+00  4.65600000e-04  0.00000000e+00  4.65600000e-04  1.31785351e-09  4.65600000e-04  1.14327392e-09  4.65600000e-04  1.67641808e-06  4.65600000e-04  1.36009999e-10 
 4.85600000e-04  0.00000000e+00  4.85600000e-04  0.00000000e+00  4.85600000e-04 -4.65875050e-10  4.85600000e-04  1.13669074e-09  4.85600000e-04  1.74763977e-06  4.85600000e-04  1.36009999e-10 
 5.05600000e-04  0.00000000e+00  5.05600000e-04  0.00000000e+00  5.05600000e-04 -5.24567662e-10  5.05600000e-04  1.14311405e-09  5.05600000e-04  1.81876211e-06  5.05600000e-04  1.36009999e-10 
 5.25600000e-04  0.00000000e+00  5.25600000e-04  0.00000000e+00  5.25600000e-04  1.25244749e-09  5.25600000e-04  1.13920251e-09  5.25600000e-04  1.88978105e-06  5.25600000e-04  1.36009999e-10 
 5.45600000e-04  0.00000000e+00  5.45600000e-04  0.00000000e+00  5.45600000e-04 -1.64738341e-09  5.45600000e-04  1.14129861e-09  5.45600000e-04  1.96069256e-06  5.45600000e-04  1.36009999e-10 
 5.65600000e-04  0.00000000e+00  5.65600000e-04  0.00000000e+00  5.65600000e-04  1.83026033e-09  5.65600000e-04  1.14049215e-09  5.65600000e-04  2.03149261e-06  5.65600000e-04  1.36009999e-10 
 5.85600000e-04  0.00000000e+00  5.85600000e-04  0.00000000e+00  5.85600000e-04 -1.69478181e-09  5.85600000e-04  1.13854171e-09  5.85600000e-04  2.10217717e-06  5.85600000e-04  1.36009999e-10 
 6.05600000e-04  0.00000000e+00  6.05600000e-04  0.00000000e+00  6.05600000e-04  1.10173484e-09  6.05600000e-04  1.14358301e-09  6.05600000e-04  2.17274223e-06  6.05600000e-04  1.36009999e-10 
 6.25600000e-04  0.00000000e+00  6.25600000e-04  0.00000000e+00  6.25600000e-04 -1.60664973e-10  6.25600000e-04  1.13672982e-09  6.25600000e-04  2.24318377e-06  6.25600000e-04  1.36009999e-10 
 6.45600000e-04  0.00000000e+00  6.45600000e-04  0.00000000e+00  6.45600000e-04 -8.86693773e-10  6.45600000e-04  1.14371090e-09  6.45600000e-04  2.31349778e-06  6.45600000e-04  1.36009999e-10 
 6.65600000e-04  0.00000000e+00  6.65600000e-04  0.00000000e+00  6.65600000e-04  1.81348833e-09  6.65600000e-04  1.13799459e-09  6.65600000e-04  2.38368028e-06  6.65600000e-04  1.36009999e-10 
 6.85600000e-04  0.00000000e+00  6.85600000e-04  0.00000000e+00  6.85600000e-04 -2.42591662e-09  6.85600000e-04  1.14116716e-09  6.85600000e-04  2.45372727e-06  6.85600000e-04  1.36009999e-10 
 7.05600000e-04  0.00000000e+00  7.05600000e-04  0.00000000e+00  7.05600000e-04  2.37257068e-09  7.05600000e-04  1.14363630e-09  7.05600000e-04  2.52363476e-06  7.05600000e-04  1.36009999e-10 
 7.25600000e-04  0.00000000e+00  7.25600000e-04  0.00000000e+00  7.25600000e-04 -1.56827022e-09  7.25600000e-04  1.13690390e-09  7.25600000e-04  2.59339879e-06  7.25600000e-04  1.36009999e-10 
 7.45600000e-04  0.00000000e+00  7.45600000e-04  0.00000000e+00  7.45600000e-04  4.45492412e-10  7.45600000e-04  1.14457066e-09  7.45600000e-04  2.66301539e-06  7.45600000e-04  1.36009999e-10 
 7.65600000e-04  0.00000000e+00  7.65600000e-04  0.00000000e+00  7.65600000e-04  7.04822831e-10  7.65600000e-04  1.13685417e-09  7.65600000e-04  2.73248061e-06  7.65600000e-04  1.36009999e-10 
 7.85600000e-04  0.00000000e+00  7.85600000e-04  0.00000000e+00  7.85600000e-04 -1.80307670e-09  7.85600000e-04  1.14398802e-09  7.85600000e-04  2.80179048e-06  7.85600000e-04  1.36009999e-10 
 8.05600000e-04  0.00000000e+00  8.05600000e-04  0.00000000e+00  8.05600000e-04  2.64764879e-09  8.05600000e-04  1.13924514e-09  8.05600000e-04  2.87094108e-06  8.05600000e-04  1.36009999e-10 
 8.25600000e-04  0.00000000e+00  8.25600000e-04  0.00000000e+00  8.25600000e-04 -2.85179415e-09  8.25600000e-04  1.13860921e-09  8.25600000e-04  2.93992846e-06  8.25600000e-04  1.36009999e-10 
 8.45600000e-04  0.00000000e+00  8.45600000e-04  0.00000000e+00  8.45600000e-04  2.21828864e-09  8.45600000e-04  1.14469501e-09  8.45600000e-04  3.00874872e-06  8.45600000e-04  1.36009999e-10 
 8.65600000e-04  0.00000000e+00  8.65600000e-04  0.00000000e+00  8.65600000e-04 -9.69028623e-10  8.65600000e-04  1.13531939e-09  8.65600000e-04  3.07739793e-06  8.65600000e-04  1.36009999e-10 
 8.85600000e-04  0.00000000e+00  8.85600000e-04  0.00000000e+00  8.85600000e-04 -5.40514723e-10  8.85600000e-04  1.14565779e-09  8.85600000e-04  3.14587220e-06  8.85600000e-04  1.36009999e-10 
 9.05600000e-04  0.00000000e+00  9.05600000e-04  0.00000000e+00  9.05600000e-04  1.86102342e-09  9.05600000e-04  1.13786314e-09  9.05600000e-04  3.21416762e-06  9.05600000e-04  1.36009999e-10 
 9.25600000e-04  0.00000000e+00  9.25600000e-04  0.00000000e+00  9.25600000e-04 -2.69868064e-09  9.25600000e-04  1.14233600e-09  9.25600000e-04  3.28228033e-06  9.25600000e-04  1.36009999e-10 
 9.45600000e-04  0.00000000e+00  9.45600000e-04  0.00000000e+00  9.45600000e-04  2.97100650e-09  9.45600000e-04  1.14195231e-09  9.45600000e-04  3.35020644e-06  9.45600000e-04  1.36009999e-10 
 9.65600000e-04  0.00000000e+00  9.65600000e-04  0.00000000e+00  9.65600000e-04 -2.54133501e-09  9.65600000e-04  1.13729470e-09  9.65600000e-04  3.41794210e-06  9.65600000e-04  1.36009999e-10 
 9.85600000e-04  0.00000000e+00  9.85600000e-04  0.00000000e+00  9.85600000e-04  1.47930638e-09  9.85600000e-04  1.14555121e-09  9.85600000e-04  3.48548345e-06  9.85600000e-04  1.36009999e-10 
 1.00560000e-03  0.00000000e+00  1.00560000e-03  0.00000000e+00  1.00560000e-03  1.80639769e-11  1.00560000e-03  1.13463372e-09  1.00560000e-03  3.55282666e-06  1.00560000e-03  1.36009999e-10 
 1.02560000e-03  0.00000000e+00  1.02560000e-03  0.00000000e+00  1.02560000e-03 -1.54026209e-09  1.02560000e-03  1.14410170e-09  1.02560000e-03  3.61996790e-06  1.02560000e-03  1.36009999e-10 
 1.04560000e-03  0.00000000e+00  1.04560000e-03  0.00000000e+00  1.04560000e-03  2.62793578e-09  1.04560000e-03  1.13804077e-09  1.04560000e-03  3.68690334e-06  1.04560000e-03  1.36009999e-10 
 1.06560000e-03  0.00000000e+00  1.06560000e-03  0.00000000e+00  1.06560000e-03 -3.16993177e-09  1.06560000e-03  1.14042109e-09  1.06560000e-03  3.75362919e-06  1.06560000e-03  1.36009999e-10 
 1.08560000e-03  0.00000000e+00  1.08560000e-03  0.00000000e+00  1.08560000e-03  2.94725266e-09  1.08560000e-03  1.14415855e-09  1.08560000e-03  3.82014165e-06  1.08560000e-03  1.36009999e-10 
 1.10560000e-03  0.00000000e+00  1.10560000e-03  0.00000000e+00  1.10560000e-03 -1.94595822e-09  1.10560000e-03  1.13610454e-09  1.10560000e-03  3.88643694e-06  1.10560000e-03  1.36009999e-10 
 1.12560000e-03  0.00000000e+00  1.12560000e-03  0.00000000e+00  1.12560000e-03  4.61502214e-10  1.12560000e-03  1.14695453e-09  1.12560000e-03  3.95251129e-06  1.12560000e-03  1.36009999e-10 
 1.14560000e-03  0.00000000e+00  1.14560000e-03  0.00000000e+00  1.14560000e-03  1.21245100e-09  1.14560000e-03  1.13573506e-09  1.14560000e-03  4.01836095e-06  1.14560000e-03  1.36009999e-10 
 1.16560000e-03  0.00000000e+00  1.16560000e-03  0.00000000e+00  1.16560000e-03 -2.61824935e-09  1.16560000e-03  1.14395604e-09  1.16560000e-03  4.08398217e-06  1.16560000e-03  1.36009999e-10 
 1.18560000e-03  0.00000000e+00  1.18560000e-03  0.00000000e+00  1.18560000e-03  3.46546160e-09  1.18560000e-03  1.13962173e-09  1.18560000e-03  4.14937122e-06  1.18560000e-03  1.36009999e-10 
 1.20560000e-03  0.00000000e+00  1.20560000e-03  0.00000000e+00  1.20560000e-03 -3.49655067e-09  1.20560000e-03  1.13744036e-09  1.20560000e-03  4.21452438e-06  1.20560000e-03  1.36009999e-10 
 1.22560000e-03  0.00000000e+00  1.22560000e-03  0.00000000e+00  1.22560000e-03  2.53997906e-09  1.22560000e-03  1.14600240e-09  1.22560000e-03  4.27943795e-06  1.22560000e-03  1.36009999e-10 
 1.24560000e-03  0.00000000e+00  1.24560000e-03  0.00000000e+00  1.24560000e-03 -9.10989726e-10  1.24560000e-03  1.13411858e-09  1.24560000e-03  4.34410825e-06  1.24560000e-03  1.36009999e-10 
 1.26560000e-03  0.00000000e+00  1.26560000e-03  0.00000000e+00  1.26560000e-03 -8.73076414e-10  1.26560000e-03  1.14586385e-09  1.26560000e-03  4.40853158e-06  1.26560000e-03  1.36009999e-10 
 1.28560000e-03  0.00000000e+00  1.28560000e-03  0.00000000e+00  1.28560000e-03  2.48763760e-09  1.28560000e-03  1.13557164e-09  1.28560000e-03  4.47270430e-06  1.28560000e-03  1.36009999e-10 
 1.30560000e-03  0.00000000e+00  1.30560000e-03  0.00000000e+00  1.30560000e-03 -3.64099258e-09  1.30560000e-03  1.14174625e-09  1.30560000e-03  4.53662275e-06  1.30560000e-03  1.36009999e-10 
 1.32560000e-03  0.00000000e+00  1.32560000e-03  0.00000000e+00  1.32560000e-03  3.85134812e-09  1.32560000e-03  1.14308563e-09  1.32560000e-03  4.60028330e-06  1.32560000e-03  1.36009999e-10 
 1.34560000e-03  0.00000000e+00  1.34560000e-03  0.00000000e+00  1.34560000e-03 -2.96235838e-09  1.34560000e-03  1.13482912e-09  1.34560000e-03  4.66368233e-06  1.34560000e-03  1.36009999e-10 
 1.36560000e-03  0.00000000e+00  1.36560000e-03  0.00000000e+00  1.36560000e-03  1.37870744e-09  1.36560000e-03  1.14636123e-09  1.36560000e-03  4.72681623e-06  1.36560000e-03  1.36009999e-10 
 1.38560000e-03  0.00000000e+00  1.38560000e-03  0.00000000e+00  1.38560000e-03  3.90533352e-10  1.38560000e-03  1.13453069e-09  1.38560000e-03  4.78968142e-06  1.38560000e-03  1.36009999e-10 
 1.40560000e-03  0.00000000e+00  1.40560000e-03  0.00000000e+00  1.40560000e-03 -2.15784964e-09  1.40560000e-03  1.14643228e-09  1.40560000e-03  4.85227433e-06  1.40560000e-03  1.36009999e-10 
 1.42560000e-03  0.00000000e+00  1.42560000e-03  0.00000000e+00  1.42560000e-03  3.60402518e-09  1.42560000e-03  1.13822907e-09  1.42560000e-03  4.91459139e-06  1.42560000e-03  1.36009999e-10 
 1.44560000e-03  0.00000000e+00  1.44560000e-03  0.00000000e+00  1.44560000e-03 -4.13437044e-09  1.44560000e-03  1.13909593e-09  1.44560000e-03  4.97662906e-06  1.44560000e-03  1.36009999e-10 
 1.46560000e-03  0.00000000e+00  1.46560000e-03  0.00000000e+00  1.46560000e-03  3.54279818e-09  1.46560000e-03  1.14552279e-09  1.46560000e-03  5.03838382e-06  1.46560000e-03  1.36009999e-10 
 1.48560000e-03  0.00000000e+00  1.48560000e-03  0.00000000e+00  1.48560000e-03 -1.97682910e-09  1.48560000e-03  1.13299592e-09  1.48560000e-03  5.09985215e-06  1.48560000e-03  1.36009999e-10 
 1.50560000e-03  0.00000000e+00  1.50560000e-03  0.00000000e+00  1.50560000e-03 -1.81853338e-11  1.50560000e-03  1.14634702e-09  1.50560000e-03  5.16103056e-06  1.50560000e-03  1.36009999e-10 
 1.52560000e-03  0.00000000e+00  1.52560000e-03  0.00000000e+00  1.52560000e-03  1.83880347e-09  1.52560000e-03  1.13488241e-09  1.52560000e-03  5.22191557e-06  1.52560000e-03  1.36009999e-10 
 1.54560000e-03  0.00000000e+00  1.54560000e-03  0.00000000e+00  1.54560000e-03 -3.34071434e-09  1.54560000e-03  1.14425802e-09  1.54560000e-03  5.28250373e-06  1.54560000e-03  1.36009999e-10 
 1.56560000e-03  0.00000000e+00  1.56560000e-03  0.00000000e+00  1.56560000e-03  4.12752619e-09  1.56560000e-03  1.14154730e-09  1.56560000e-03  5.34279158e-06  1.56560000e-03  1.36009999e-10 
 1.58560000e-03  0.00000000e+00  1.58560000e-03  0.00000000e+00  1.58560000e-03 -3.77600932e-09  1.58560000e-03  1.13653087e-09  1.58560000e-03  5.40277571e-06  1.58560000e-03  1.36009999e-10 
 1.60560000e-03  0.00000000e+00  1.60560000e-03  0.00000000e+00  1.60560000e-03  2.53064813e-09  1.60560000e-03  1.14634346e-09  1.60560000e-03  5.46245269e-06  1.60560000e-03  1.36009999e-10 
 1.62560000e-03  0.00000000e+00  1.62560000e-03  0.00000000e+00  1.62560000e-03 -7.40283633e-10  1.62560000e-03  1.13327658e-09  1.62560000e-03  5.52181913e-06  1.62560000e-03  1.36009999e-10 
 1.64560000e-03  0.00000000e+00  1.64560000e-03  0.00000000e+00  1.64560000e-03 -1.38018160e-09  1.64560000e-03  1.14797416e-09  1.64560000e-03  5.58087167e-06  1.64560000e-03  1.36009999e-10 
 1.66560000e-03  0.00000000e+00  1.66560000e-03  0.00000000e+00  1.66560000e-03  3.28462871e-09  1.66560000e-03  1.13664456e-09  1.66560000e-03  5.63960695e-06  1.66560000e-03  1.36009999e-10 
 1.68560000e-03  0.00000000e+00  1.68560000e-03  0.00000000e+00  1.68560000e-03 -4.30300882e-09  1.68560000e-03  1.14086518e-09  1.68560000e-03  5.69802162e-06  1.68560000e-03  1.36009999e-10 
 1.70560000e-03  0.00000000e+00  1.70560000e-03  0.00000000e+00  1.70560000e-03  4.16480804e-09  1.70560000e-03  1.14448895e-09  1.70560000e-03  5.75611237e-06  1.70560000e-03  1.36009999e-10 
 1.72560000e-03  0.00000000e+00  1.72560000e-03  0.00000000e+00  1.72560000e-03 -2.90146378e-09  1.72560000e-03  1.13354304e-09  1.72560000e-03  5.81387589e-06  1.72560000e-03  1.36009999e-10 
 1.74560000e-03  0.00000000e+00  1.74560000e-03  0.00000000e+00  1.74560000e-03  8.58187238e-10  1.74560000e-03  1.14837562e-09  1.74560000e-03  5.87130890e-06  1.74560000e-03  1.36009999e-10 
 1.76560000e-03  0.00000000e+00  1.76560000e-03  0.00000000e+00  1.76560000e-03  1.40596608e-09  1.76560000e-03  1.13327303e-09  1.76560000e-03  5.92840813e-06  1.76560000e-03  1.36009999e-10 
 1.78560000e-03  0.00000000e+00  1.78560000e-03  0.00000000e+00  1.78560000e-03 -3.30377811e-09  1.78560000e-03  1.14443566e-09  1.78560000e-03  5.98517034e-06  1.78560000e-03  1.36009999e-10 
 1.80560000e-03  0.00000000e+00  1.80560000e-03  0.00000000e+00  1.80560000e-03  4.32113218e-09  1.80560000e-03  1.14006582e-09  1.80560000e-03  6.04159230e-06  1.80560000e-03  1.36009999e-10 
 1.82560000e-03  0.00000000e+00  1.82560000e-03  0.00000000e+00  1.82560000e-03 -4.19498370e-09  1.82560000e-03  1.13643495e-09  1.82560000e-03  6.09767080e-06  1.82560000e-03  1.36009999e-10 
 1.84560000e-03  0.00000000e+00  1.84560000e-03  0.00000000e+00  1.84560000e-03  2.91076776e-09  1.84560000e-03  1.14757981e-09  1.84560000e-03  6.15340266e-06  1.84560000e-03  1.36009999e-10 
 1.86560000e-03  0.00000000e+00  1.86560000e-03  0.00000000e+00  1.86560000e-03 -8.51379562e-10  1.86560000e-03  1.13272236e-09  1.86560000e-03  6.20878471e-06  1.86560000e-03  1.36009999e-10 
 1.88560000e-03  0.00000000e+00  1.88560000e-03  0.00000000e+00  1.88560000e-03 -1.37911400e-09  1.88560000e-03  1.14745191e-09  1.88560000e-03  6.26381380e-06  1.88560000e-03  1.36009999e-10 
 1.90560000e-03  0.00000000e+00  1.90560000e-03  0.00000000e+00  1.90560000e-03  3.24957000e-09  1.90560000e-03  1.13629994e-09  1.90560000e-03  6.31848680e-06  1.90560000e-03  1.36009999e-10 
 1.92560000e-03  0.00000000e+00  1.92560000e-03  0.00000000e+00  1.92560000e-03 -4.33561746e-09  1.92560000e-03  1.14139453e-09  1.92560000e-03  6.37280060e-06  1.92560000e-03  1.36009999e-10 
 1.94560000e-03  0.00000000e+00  1.94560000e-03  0.00000000e+00  1.94560000e-03  4.26074734e-09  1.94560000e-03  1.14502896e-09  1.94560000e-03  6.42675211e-06  1.94560000e-03  1.36009999e-10 
 1.96560000e-03  0.00000000e+00  1.96560000e-03  0.00000000e+00  1.96560000e-03 -3.00995557e-09  1.96560000e-03  1.13436371e-09  1.96560000e-03  6.48033827e-06  1.96560000e-03  1.36009999e-10 
 1.98560000e-03  0.00000000e+00  1.98560000e-03  0.00000000e+00  1.98560000e-03  1.08568707e-09  1.98560000e-03  1.14810561e-09  1.98560000e-03  6.53355604e-06  1.98560000e-03  1.36009999e-10 
 2.00560000e-03  0.00000000e+00  2.00560000e-03  0.00000000e+00  2.00560000e-03  1.04659097e-09  2.00560000e-03  1.13366738e-09  2.00560000e-03  6.58640238e-06  2.00560000e-03  1.36009999e-10 
 2.02560000e-03  0.00000000e+00  2.02560000e-03  0.00000000e+00  2.02560000e-03 -3.00096767e-09  2.02560000e-03  1.14583898e-09  2.02560000e-03  6.63887429e-06  2.02560000e-03  1.36009999e-10 
 2.04560000e-03  0.00000000e+00  2.04560000e-03  0.00000000e+00  2.04560000e-03  4.27570126e-09  2.04560000e-03  1.13945475e-09  2.04560000e-03  6.69096879e-06  2.04560000e-03  1.36009999e-10 
 2.06560000e-03  0.00000000e+00  2.06560000e-03  0.00000000e+00  2.06560000e-03 -4.44182342e-09  2.06560000e-03  1.13765708e-09  2.06560000e-03  6.74268292e-06  2.06560000e-03  1.36009999e-10 
 2.08560000e-03  0.00000000e+00  2.08560000e-03  0.00000000e+00  2.08560000e-03  3.47504987e-09  2.08560000e-03  1.14643584e-09  2.08560000e-03  6.79401374e-06  2.08560000e-03  1.36009999e-10 
 2.10560000e-03  0.00000000e+00  2.10560000e-03  0.00000000e+00  2.10560000e-03 -1.68820097e-09  2.10560000e-03  1.13296394e-09  2.10560000e-03  6.84495832e-06  2.10560000e-03  1.36009999e-10 
 2.12560000e-03  0.00000000e+00  2.12560000e-03  0.00000000e+00  2.12560000e-03 -6.02465569e-10  2.12560000e-03  1.14917498e-09  2.12560000e-03  6.89551378e-06  2.12560000e-03  1.36009999e-10 
 2.14560000e-03  0.00000000e+00  2.14560000e-03  0.00000000e+00  2.14560000e-03  2.84677113e-09  2.14560000e-03  1.13515597e-09  2.14560000e-03  6.94567724e-06  2.14560000e-03  1.36009999e-10 
 2.16560000e-03  0.00000000e+00  2.16560000e-03  0.00000000e+00  2.16560000e-03 -4.27832116e-09  2.16560000e-03  1.14208021e-09  2.16560000e-03  6.99544585e-06  2.16560000e-03  1.36009999e-10 
 2.18560000e-03  0.00000000e+00  2.18560000e-03  0.00000000e+00  2.18560000e-03  4.56659330e-09  2.18560000e-03  1.14270904e-09  2.18560000e-03  7.04481677e-06  2.18560000e-03  1.36009999e-10 
 2.20560000e-03  0.00000000e+00  2.20560000e-03  0.00000000e+00  2.20560000e-03 -3.78029897e-09  2.20560000e-03  1.13506715e-09  2.20560000e-03  7.09378721e-06  2.20560000e-03  1.36009999e-10 
 2.22560000e-03  0.00000000e+00  2.22560000e-03  0.00000000e+00  2.22560000e-03  2.10466800e-09  2.22560000e-03  1.14803100e-09  2.22560000e-03  7.14235437e-06  2.22560000e-03  1.36009999e-10 
 2.24560000e-03  0.00000000e+00  2.24560000e-03  0.00000000e+00  2.24560000e-03  1.45514661e-10  2.24560000e-03  1.13200471e-09  2.24560000e-03  7.19051550e-06  2.24560000e-03  1.36009999e-10 
 2.26560000e-03  0.00000000e+00  2.26560000e-03  0.00000000e+00  2.26560000e-03 -2.42921376e-09  2.26560000e-03  1.14657084e-09  2.26560000e-03  7.23826786e-06  2.26560000e-03  1.36009999e-10 
 2.28560000e-03  0.00000000e+00  2.28560000e-03  0.00000000e+00  2.28560000e-03  4.17141508e-09  2.28560000e-03  1.13659482e-09  2.28560000e-03  7.28560873e-06  2.28560000e-03  1.36009999e-10 
 2.30560000e-03  0.00000000e+00  2.30560000e-03  0.00000000e+00  2.30560000e-03 -5.02837176e-09  2.30560000e-03  1.14000542e-09  2.30560000e-03  7.33253543e-06  2.30560000e-03  1.36009999e-10 
 2.32560000e-03  0.00000000e+00  2.32560000e-03  0.00000000e+00  2.32560000e-03  4.64304232e-09  2.32560000e-03  1.14594911e-09  2.32560000e-03  7.37904528e-06  2.32560000e-03  1.36009999e-10 
 2.34560000e-03  0.00000000e+00  2.34560000e-03  0.00000000e+00  2.34560000e-03 -2.90854111e-09  2.34560000e-03  1.13147181e-09  2.34560000e-03  7.42513565e-06  2.34560000e-03  1.36009999e-10 
 2.36560000e-03  0.00000000e+00  2.36560000e-03  0.00000000e+00  2.36560000e-03  3.07144479e-10  2.36560000e-03  1.15007737e-09  2.36560000e-03  7.47080390e-06  2.36560000e-03  1.36009999e-10 
