 5.63460046e-04  1.71610039e-01  5.63460046e-04  0.00000000e+00  5.63460046e-04  1.84163204e-01  5.63460046e-04  0.00000000e+00  5.63460046e-04  9.13217208e-02 
 6.13460046e-04  2.19670735e-01  6.13460046e-04  0.00000000e+00  6.13460046e-04  2.28782467e-01  6.13460046e-04  0.00000000e+00  6.13460046e-04  1.13552760e-01 
 6.63460046e-04  2.73174567e-01  6.63460046e-04  0.00000000e+00  6.63460046e-04  2.77959506e-01  6.63460046e-04  0.00000000e+00  6.63460046e-04  1.38140553e-01 
 7.13460046e-04  3.31918749e-01  7.13460046e-04  0.00000000e+00  7.13460046e-04  3.31592076e-01  7.13460046e-04  0.00000000e+00  7.13460046e-04  1.65053886e-01 
 7.63460046e-04  3.95699903e-01  7.63460046e-04  0.00000000e+00  7.63460046e-04  3.89576135e-01  7.63460046e-04  0.00000000e+00  7.63460046e-04  1.94260037e-01 
 8.13460046e-04  4.64315494e-01  8.13460046e-04  0.00000000e+00  8.13460046e-04  4.51806329e-01  8.13460046e-04  0.00000000e+00  8.13460046e-04  2.25725005e-01 
 8.63460046e-04  5.37564758e-01  8.63460046e-04  0.00000000e+00  8.63460046e-04  5.18176323e-01  8.63460046e-04  0.00000000e+00  8.63460046e-04  2.59413683e-01 
 9.13460046e-04  6.15249322e-01  9.13460046e-04  0.00000000e+00  9.13460046e-04  5.88579063e-01  9.13460046e-04  0.00000000e+00  9.13460046e-04  2.95289983e-01 
 9.63460046e-04  6.97173604e-01  9.63460046e-04  0.00000000e+00  9.63460046e-04  6.62906956e-01  9.63460046e-04  0.00000000e+00  9.63460046e-04  3.33316935e-01 
 1.01346005e-03  7.83145094e-01  1.01346005e-03  0.00000000e+00  1.01346005e-03  7.41052023e-01  1.01346005e-03  0.00000000e+00  1.01346005e-03  3.73456766e-01 
 1.06346005e-03  8.72974518e-01  1.06346005e-03  0.00000000e+00  1.06346005e-03  8.22906015e-01  1.06346005e-03  0.00000000e+00  1.06346005e-03  4.15670958e-01 
 1.11346005e-03  9.66475954e-01  1.11346005e-03  0.00000000e+00  1.11346005e-03  9.08360505e-01  1.11346005e-03  0.00000000e+00  1.11346005e-03  4.59920307e-01 
 1.16346005e-03  1.06346689e+00  1.16346005e-03  0.00000000e+00  1.16346005e-03  9.97306965e-01  1.16346005e-03  0.00000000e+00  1.16346005e-03  5.06164960e-01 
 1.21346005e-03  1.16376824e+00  1.21346005e-03  0.00000000e+00  1.21346005e-03  1.08963684e+00  1.21346005e-03  0.00000000e+00  1.21346005e-03  5.54364456e-01 
 1.26346005e-03  1.26720436e+00  1.26346005e-03  0.00000000e+00  1.26346005e-03  1.18524158e+00  1.26346005e-03  0.00000000e+00  1.26346005e-03  6.04477761e-01 
 1.31346005e-03  1.37360300e+00  1.31346005e-03  0.00000000e+00  1.31346005e-03  1.28401272e+00  1.31346005e-03  0.00000000e+00  1.31346005e-03  6.56463295e-01 
 1.36346005e-03  1.48279533e+00  1.36346005e-03  0.00000000e+00  1.36346005e-03  1.38584190e+00  1.36346005e-03  0.00000000e+00  1.36346005e-03  7.10278962e-01 
 1.41346005e-03  1.59461583e+00  1.41346005e-03  0.00000000e+00  1.41346005e-03  1.49062091e+00  1.41346005e-03  0.00000000e+00  1.41346005e-03  7.65882173e-01 
