 4.61205000e-06  3.99703489e-06  4.61205000e-06  7.99705268e-07  4.61205000e-06  3.99703489e-06  4.61205000e-06 -3.36172670e-01 
 4.81205000e-06  3.99703489e-06  4.81205000e-06  7.99705268e-07  4.81205000e-06  3.99703489e-06  4.81205000e-06 -3.35930336e-01 
 5.00000000e-06  3.99703489e-06  5.00000000e-06  7.99705268e-07  5.00000000e-06  3.99703489e-06  5.00000000e-06 -3.35694617e-01 
 5.02705000e-06  3.99703489e-06  5.02705000e-06  7.99705268e-07  5.02705000e-06  3.99703489e-06  5.02705000e-06 -3.35660061e-01 
 5.07525000e-06  3.99703489e-06  5.07525000e-06  7.99705268e-07  5.07525000e-06  3.99703489e-06  5.07525000e-06 -3.35598094e-01 
 5.25205000e-06  3.99703489e-06  5.25205000e-06  7.99705268e-07  5.25205000e-06  3.99703489e-06  5.25205000e-06 -3.35366525e-01 
 5.45205000e-06  3.99703489e-06  5.45205000e-06  7.99705268e-07  5.45205000e-06  3.99703489e-06  5.45205000e-06 -3.35096551e-01 
 5.65205000e-06  3.99703489e-06  5.65205000e-06  7.99705268e-07  5.65205000e-06  3.99703489e-06  5.65205000e-06 -3.34818167e-01 
 5.85205000e-06  3.99703489e-06  5.85205000e-06  7.99705268e-07  5.85205000e-06  3.99703489e-06  5.85205000e-06 -3.34531482e-01 
 6.05205000e-06  3.99703489e-06  6.05205000e-06  7.99705268e-07  6.05205000e-06  3.99703489e-06  6.05205000e-06 -3.34236598e-01 
 6.25205000e-06  3.99703489e-06  6.25205000e-06  7.99705268e-07  6.25205000e-06  3.99703489e-06  6.25205000e-06 -3.33933621e-01 
 6.45205000e-06  3.99703489e-06  6.45205000e-06  7.99705268e-07  6.45205000e-06  3.99703489e-06  6.45205000e-06 -3.33622653e-01 
 6.65205000e-06  3.99703489e-06  6.65205000e-06  7.99705268e-07  6.65205000e-06  3.99703489e-06  6.65205000e-06 -3.33303795e-01 
 6.85205000e-06  3.99703489e-06  6.85205000e-06  7.99705268e-07  6.85205000e-06  3.99703489e-06  6.85205000e-06 -3.32977146e-01 
 7.05205000e-06  3.99703489e-06  7.05205000e-06  7.99705268e-07  7.05205000e-06  3.99703489e-06  7.05205000e-06 -3.32642805e-01 
 7.25205000e-06  3.99703489e-06  7.25205000e-06  7.99705268e-07  7.25205000e-06  3.99703489e-06  7.25205000e-06 -3.32300869e-01 
 7.45205000e-06  3.99703489e-06  7.45205000e-06  7.99705268e-07  7.45205000e-06  3.99703489e-06  7.45205000e-06 -3.31951434e-01 
 7.50745000e-06  3.99703489e-06  7.50745000e-06  7.99705268e-07  7.50745000e-06  3.99703489e-06  7.50745000e-06 -3.31853327e-01 
 7.57035000e-06  3.99703489e-06  7.57035000e-06  7.99705268e-07  7.57035000e-06  3.99703489e-06  7.57035000e-06 -3.31741252e-01 
 7.69205000e-06  3.99703489e-06  7.69205000e-06  7.99705268e-07  7.69205000e-06  3.99703489e-06  7.69205000e-06 -3.31522347e-01 
 7.89205000e-06  3.99703489e-06  7.89205000e-06  7.99705268e-07  7.89205000e-06  3.99703489e-06  7.89205000e-06 -3.31156746e-01 
 8.09205000e-06  3.99703489e-06  8.09205000e-06  7.99705268e-07  8.09205000e-06  3.99703489e-06  8.09205000e-06 -3.30783946e-01 
 8.29205000e-06  3.99703489e-06  8.29205000e-06  7.99705268e-07  8.29205000e-06  3.99703489e-06  8.29205000e-06 -3.30404036e-01 
 8.49205000e-06  3.99703489e-06  8.49205000e-06  7.99705268e-07  8.49205000e-06  3.99703489e-06  8.49205000e-06 -3.30017106e-01 
 8.69205000e-06  3.99703489e-06  8.69205000e-06  7.99705268e-07  8.69205000e-06  3.99703489e-06  8.69205000e-06 -3.29623245e-01 
 8.89205000e-06  3.99703489e-06  8.89205000e-06  7.99705268e-07  8.89205000e-06  3.99703489e-06  8.89205000e-06 -3.29222541e-01 
 9.09205000e-06  3.99703489e-06  9.09205000e-06  7.99705268e-07  9.09205000e-06  3.99703489e-06  9.09205000e-06 -3.28815079e-01 
 9.29205000e-06  3.99703489e-06  9.29205000e-06  7.99705268e-07  9.29205000e-06  3.99703489e-06  9.29205000e-06 -3.28400944e-01 
 9.49205000e-06  3.99703489e-06  9.49205000e-06  7.99705268e-07  9.49205000e-06  3.99703489e-06  9.49205000e-06 -3.27980221e-01 
 9.69205000e-06  3.99703489e-06  9.69205000e-06  7.99705268e-07  9.69205000e-06  3.99703489e-06  9.69205000e-06 -3.27552993e-01 
 9.89205000e-06  3.99703489e-06  9.89205000e-06  7.99705268e-07  9.89205000e-06  3.99703489e-06  9.89205000e-06 -3.27119341e-01 
 1.00050000e-05  3.99703489e-06  1.00050000e-05  7.99705268e-07  1.00050000e-05  3.99703489e-06  1.00050000e-05 -3.26871629e-01 
 1.00665000e-05  3.99703489e-06  1.00665000e-05  7.99705268e-07  1.00665000e-05  3.99703489e-06  1.00665000e-05 -3.26735906e-01 
 1.01320500e-05  3.99703489e-06  1.01320500e-05  7.99705268e-07  1.01320500e-05  3.99703489e-06  1.01320500e-05 -3.26590593e-01 
 1.03320500e-05  3.99703489e-06  1.03320500e-05  7.99705268e-07  1.03320500e-05  3.99703489e-06  1.03320500e-05 -3.26143092e-01 
 1.05320500e-05  3.99703489e-06  1.05320500e-05  7.99705268e-07  1.05320500e-05  3.99703489e-06  1.05320500e-05 -3.25689423e-01 
 1.07320500e-05  3.99703489e-06  1.07320500e-05  7.99705268e-07  1.07320500e-05  3.99703489e-06  1.07320500e-05 -3.25229662e-01 
 1.09320500e-05  3.99703489e-06  1.09320500e-05  7.99705268e-07  1.09320500e-05  3.99703489e-06  1.09320500e-05 -3.24763887e-01 
 1.11320500e-05  3.99703489e-06  1.11320500e-05  7.99705268e-07  1.11320500e-05  3.99703489e-06  1.11320500e-05 -3.24292172e-01 
 1.13320500e-05  3.99703489e-06  1.13320500e-05  7.99705268e-07  1.13320500e-05  3.99703489e-06  1.13320500e-05 -3.23814593e-01 
 1.15320500e-05  3.99703489e-06  1.15320500e-05  7.99705268e-07  1.15320500e-05  3.99703489e-06  1.15320500e-05 -3.23331223e-01 
 1.17320500e-05  3.99703489e-06  1.17320500e-05  7.99705268e-07  1.17320500e-05  3.99703489e-06  1.17320500e-05 -3.22842134e-01 
 1.19320500e-05  3.99703489e-06  1.19320500e-05  7.99705268e-07  1.19320500e-05  3.99703489e-06  1.19320500e-05 -3.22347399e-01 
 1.21320500e-05  3.99703489e-06  1.21320500e-05  7.99705268e-07  1.21320500e-05  3.99703489e-06  1.21320500e-05 -3.21847087e-01 
 1.23320500e-05  3.99703489e-06  1.23320500e-05  7.99705268e-07  1.23320500e-05  3.99703489e-06  1.23320500e-05 -3.21341270e-01 
 1.25005000e-05  3.99703489e-06  1.25005000e-05  7.99705268e-07  1.25005000e-05  3.99703489e-06  1.25005000e-05 -3.20911024e-01 
 1.25460250e-05  3.99703489e-06  1.25460250e-05  7.99705268e-07  1.25460250e-05  3.99703489e-06  1.25460250e-05 -3.20794090e-01 
 1.25808500e-05  3.99703489e-06  1.25808500e-05  7.99705268e-07  1.25808500e-05  3.99703489e-06  1.25808500e-05 -3.20704451e-01 
 1.27720500e-05  3.99703489e-06  1.27720500e-05  7.99705268e-07  1.27720500e-05  3.99703489e-06  1.27720500e-05 -3.20209428e-01 
 1.29720500e-05  3.99703489e-06  1.29720500e-05  7.99705268e-07  1.29720500e-05  3.99703489e-06  1.29720500e-05 -3.19686450e-01 
 1.31720500e-05  3.99703489e-06  1.31720500e-05  7.99705268e-07  1.31720500e-05  3.99703489e-06  1.31720500e-05 -3.19158250e-01 
 1.33720500e-05  3.99703489e-06  1.33720500e-05  7.99705268e-07  1.33720500e-05  3.99703489e-06  1.33720500e-05 -3.18624892e-01 
 1.35720500e-05  3.99703489e-06  1.35720500e-05  7.99705268e-07  1.35720500e-05  3.99703489e-06  1.35720500e-05 -3.18086442e-01 
 1.37720500e-05  3.99703489e-06  1.37720500e-05  7.99705268e-07  1.37720500e-05  3.99703489e-06  1.37720500e-05 -3.17542962e-01 
 1.39720500e-05  3.99703489e-06  1.39720500e-05  7.99705268e-07  1.39720500e-05  3.99703489e-06  1.39720500e-05 -3.16994516e-01 
 1.41720500e-05  3.99703489e-06  1.41720500e-05  7.99705268e-07  1.41720500e-05  3.99703489e-06  1.41720500e-05 -3.16441166e-01 
 1.43720500e-05  3.99703489e-06  1.43720500e-05  7.99705268e-07  1.43720500e-05  3.99703489e-06  1.43720500e-05 -3.15882972e-01 
 1.45720500e-05  3.99703489e-06  1.45720500e-05  7.99705268e-07  1.45720500e-05  3.99703489e-06  1.45720500e-05 -3.15319996e-01 
 1.47720500e-05  3.99703489e-06  1.47720500e-05  7.99705268e-07  1.47720500e-05  3.99703489e-06  1.47720500e-05 -3.14752296e-01 
 1.49720500e-05  3.99703489e-06  1.49720500e-05  7.99705268e-07  1.49720500e-05  3.99703489e-06  1.49720500e-05 -3.14179933e-01 
 1.50102500e-05  3.99703489e-06  1.50102500e-05  7.99705268e-07  1.50102500e-05  3.99703489e-06  1.50102500e-05 -3.14070085e-01 
 1.50710500e-05  3.99703489e-06  1.50710500e-05  7.99705268e-07  1.50710500e-05  3.99703489e-06  1.50710500e-05 -3.13894904e-01 
 1.52120500e-05  3.99703489e-06  1.52120500e-05  7.99705268e-07  1.52120500e-05  3.99703489e-06  1.52120500e-05 -3.13487020e-01 
 1.54120500e-05  3.99703489e-06  1.54120500e-05  7.99705268e-07  1.54120500e-05  3.99703489e-06  1.54120500e-05 -3.12904598e-01 
 1.56120500e-05  3.99703489e-06  1.56120500e-05  7.99705268e-07  1.56120500e-05  3.99703489e-06  1.56120500e-05 -3.12317695e-01 
 1.58120500e-05  3.99703489e-06  1.58120500e-05  7.99705268e-07  1.58120500e-05  3.99703489e-06  1.58120500e-05 -3.11726366e-01 
 1.60120500e-05  3.99703489e-06  1.60120500e-05  7.99705268e-07  1.60120500e-05  3.99703489e-06  1.60120500e-05 -3.11130666e-01 
 1.62120500e-05  3.99703489e-06  1.62120500e-05  7.99705268e-07  1.62120500e-05  3.99703489e-06  1.62120500e-05 -3.10530651e-01 
 1.64120500e-05  3.99703489e-06  1.64120500e-05  7.99705268e-07  1.64120500e-05  3.99703489e-06  1.64120500e-05 -3.09926372e-01 
 1.66120500e-05  3.99703489e-06  1.66120500e-05  7.99705268e-07  1.66120500e-05  3.99703489e-06  1.66120500e-05 -3.09317884e-01 
 1.68120500e-05  3.99703489e-06  1.68120500e-05  7.99705268e-07  1.68120500e-05  3.99703489e-06  1.68120500e-05 -3.08705239e-01 
 1.70120500e-05  3.99703489e-06  1.70120500e-05  7.99705268e-07  1.70120500e-05  3.99703489e-06  1.70120500e-05 -3.08088487e-01 
 1.72120500e-05  3.99703489e-06  1.72120500e-05  7.99705268e-07  1.72120500e-05  3.99703489e-06  1.72120500e-05 -3.07467680e-01 
 1.74120500e-05  3.99703489e-06  1.74120500e-05  7.99705268e-07  1.74120500e-05  3.99703489e-06  1.74120500e-05 -3.06842868e-01 
 1.75053500e-05  3.99703489e-06  1.75053500e-05  7.99705268e-07  1.75053500e-05  3.99703489e-06  1.75053500e-05 -3.06550037e-01 
 1.75682500e-05  3.99703489e-06  1.75682500e-05  7.99705268e-07  1.75682500e-05  3.99703489e-06  1.75682500e-05 -3.06352137e-01 
 1.76520500e-05  3.99703489e-06  1.76520500e-05  7.99705268e-07  1.76520500e-05  3.99703489e-06  1.76520500e-05 -3.06087877e-01 
 1.78520500e-05  3.99703489e-06  1.78520500e-05  7.99705268e-07  1.78520500e-05  3.99703489e-06  1.78520500e-05 -3.05454428e-01 
 1.80520500e-05  3.99703489e-06  1.80520500e-05  7.99705268e-07  1.80520500e-05  3.99703489e-06  1.80520500e-05 -3.04817130e-01 
 1.82520500e-05  3.99703489e-06  1.82520500e-05  7.99705268e-07  1.82520500e-05  3.99703489e-06  1.82520500e-05 -3.04176031e-01 
 1.84520500e-05  3.99703489e-06  1.84520500e-05  7.99705268e-07  1.84520500e-05  3.99703489e-06  1.84520500e-05 -3.03531177e-01 
 1.86520500e-05  3.99703489e-06  1.86520500e-05  7.99705268e-07  1.86520500e-05  3.99703489e-06  1.86520500e-05 -3.02882616e-01 
 1.88520500e-05  3.99703489e-06  1.88520500e-05  7.99705268e-07  1.88520500e-05  3.99703489e-06  1.88520500e-05 -3.02230393e-01 
 1.90520500e-05  3.99703489e-06  1.90520500e-05  7.99705268e-07  1.90520500e-05  3.99703489e-06  1.90520500e-05 -3.01574553e-01 
 1.92520500e-05  3.99703489e-06  1.92520500e-05  7.99705268e-07  1.92520500e-05  3.99703489e-06  1.92520500e-05 -3.00915140e-01 
 1.94520500e-05  3.99703489e-06  1.94520500e-05  7.99705268e-07  1.94520500e-05  3.99703489e-06  1.94520500e-05 -3.00252199e-01 
 1.96520500e-05  3.99703489e-06  1.96520500e-05  7.99705268e-07  1.96520500e-05  3.99703489e-06  1.96520500e-05 -2.99585772e-01 
 1.98520500e-05  3.99703489e-06  1.98520500e-05  7.99705268e-07  1.98520500e-05  3.99703490e-06  1.98520500e-05 -2.98915904e-01 
 2.00015000e-05  3.99703489e-06  2.00015000e-05  7.99705268e-07  2.00015000e-05  3.99703489e-06  2.00015000e-05 -2.98413123e-01 
 2.00650000e-05  3.99703489e-06  2.00650000e-05  7.99705268e-07  2.00650000e-05  3.99703489e-06  2.00650000e-05 -2.98198925e-01 
 2.00920500e-05  3.99703489e-06  2.00920500e-05  7.99705268e-07  2.00920500e-05  3.99703489e-06  2.00920500e-05 -2.98107577e-01 
 2.02920500e-05  3.99703489e-06  2.02920500e-05  7.99705268e-07  2.02920500e-05  3.99703489e-06  2.02920500e-05 -2.97430283e-01 
 2.04920500e-05  3.99703489e-06  2.04920500e-05  7.99705268e-07  2.04920500e-05  3.99703489e-06  2.04920500e-05 -2.96749681e-01 
 2.06920500e-05  3.99703489e-06  2.06920500e-05  7.99705268e-07  2.06920500e-05  3.99703489e-06  2.06920500e-05 -2.96065810e-01 
 2.08920500e-05  3.99703489e-06  2.08920500e-05  7.99705268e-07  2.08920500e-05  3.99703489e-06  2.08920500e-05 -2.95378711e-01 
 2.10920500e-05  3.99703489e-06  2.10920500e-05  7.99705268e-07  2.10920500e-05  3.99703489e-06  2.10920500e-05 -2.94688423e-01 
 2.12920500e-05  3.99703489e-06  2.12920500e-05  7.99705268e-07  2.12920500e-05  3.99703489e-06  2.12920500e-05 -2.93994986e-01 
 2.14920500e-05  3.99703489e-06  2.14920500e-05  7.99705268e-07  2.14920500e-05  3.99703489e-06  2.14920500e-05 -2.93298437e-01 
 2.16920500e-05  3.99703489e-06  2.16920500e-05  7.99705268e-07  2.16920500e-05  3.99703489e-06  2.16920500e-05 -2.92598816e-01 
 2.18920500e-05  3.99703489e-06  2.18920500e-05  7.99705268e-07  2.18920500e-05  3.99703489e-06  2.18920500e-05 -2.91896158e-01 
 2.20920500e-05  3.99703489e-06  2.20920500e-05  7.99705268e-07  2.20920500e-05  3.99703489e-06  2.20920500e-05 -2.91190502e-01 
 2.22920500e-05  3.99703489e-06  2.22920500e-05  7.99705268e-07  2.22920500e-05  3.99703489e-06  2.22920500e-05 -2.90481884e-01 
 2.24860250e-05  3.99703489e-06  2.24860250e-05  7.99705268e-07  2.24860250e-05  3.99703489e-06  2.24860250e-05 -2.89791817e-01 
 2.25158500e-05  3.99703489e-06  2.25158500e-05  7.99705268e-07  2.25158500e-05  3.99703489e-06  2.25158500e-05 -2.89685472e-01 
 2.25724500e-05  3.99703489e-06  2.25724500e-05  7.99705268e-07  2.25724500e-05  3.99703489e-06  2.25724500e-05 -2.89483482e-01 
 2.27320500e-05  3.99703489e-06  2.27320500e-05  7.99705268e-07  2.27320500e-05  3.99703489e-06  2.27320500e-05 -2.88912674e-01 
 2.29320500e-05  3.99703489e-06  2.29320500e-05  7.99705268e-07  2.29320500e-05  3.99703489e-06  2.29320500e-05 -2.88194817e-01 
 2.31320500e-05  3.99703489e-06  2.31320500e-05  7.99705268e-07  2.31320500e-05  3.99703489e-06  2.31320500e-05 -2.87474147e-01 
 2.33320500e-05  3.99703489e-06  2.33320500e-05  7.99705268e-07  2.33320500e-05  3.99703489e-06  2.33320500e-05 -2.86750697e-01 
 2.35320500e-05  3.99703489e-06  2.35320500e-05  7.99705268e-07  2.35320500e-05  3.99703489e-06  2.35320500e-05 -2.86024502e-01 
 2.37320500e-05  3.99703489e-06  2.37320500e-05  7.99705268e-07  2.37320500e-05  3.99703489e-06  2.37320500e-05 -2.85295594e-01 
 2.39320500e-05  3.99703489e-06  2.39320500e-05  7.99705268e-07  2.39320500e-05  3.99703489e-06  2.39320500e-05 -2.84564007e-01 
 2.41320500e-05  3.99703489e-06  2.41320500e-05  7.99705268e-07  2.41320500e-05  3.99703489e-06  2.41320500e-05 -2.83829772e-01 
 2.43320500e-05  3.99703489e-06  2.43320500e-05  7.99705268e-07  2.43320500e-05  3.99703489e-06  2.43320500e-05 -2.83092923e-01 
 2.45320500e-05  3.99703489e-06  2.45320500e-05  7.99705268e-07  2.45320500e-05  3.99703489e-06  2.45320500e-05 -2.82353489e-01 
 2.47320500e-05  3.99703489e-06  2.47320500e-05  7.99705268e-07  2.47320500e-05  3.99703489e-06  2.47320500e-05 -2.81611504e-01 
 2.49320500e-05  3.99703489e-06  2.49320500e-05  7.99705268e-07  2.49320500e-05  3.99703489e-06  2.49320500e-05 -2.80866997e-01 
 2.50060500e-05  3.99703489e-06  2.50060500e-05  7.99705268e-07  2.50060500e-05  3.99703489e-06  2.50060500e-05 -2.80590897e-01 
 2.50700000e-05  3.99703489e-06  2.50700000e-05  7.99705268e-07  2.50700000e-05  3.99703489e-06  2.50700000e-05 -2.80352020e-01 
 2.51720500e-05  3.99703489e-06  2.51720500e-05  7.99705268e-07  2.51720500e-05  3.99703489e-06  2.51720500e-05 -2.79970303e-01 
 2.53720500e-05  3.99703489e-06  2.53720500e-05  7.99705268e-07  2.53720500e-05  3.99703489e-06  2.53720500e-05 -2.79220355e-01 
 2.55720500e-05  3.99703489e-06  2.55720500e-05  7.99705268e-07  2.55720500e-05  3.99703489e-06  2.55720500e-05 -2.78467982e-01 
 2.57720500e-05  3.99703489e-06  2.57720500e-05  7.99705268e-07  2.57720500e-05  3.99703489e-06  2.57720500e-05 -2.77713212e-01 
 2.59720500e-05  3.99703489e-06  2.59720500e-05  7.99705268e-07  2.59720500e-05  3.99703489e-06  2.59720500e-05 -2.76956075e-01 
 2.61720500e-05  3.99703489e-06  2.61720500e-05  7.99705268e-07  2.61720500e-05  3.99703489e-06  2.61720500e-05 -2.76196598e-01 
 2.63720500e-05  3.99703489e-06  2.63720500e-05  7.99705268e-07  2.63720500e-05  3.99703489e-06  2.63720500e-05 -2.75434811e-01 
 2.65720500e-05  3.99703489e-06  2.65720500e-05  7.99705268e-07  2.65720500e-05  3.99703489e-06  2.65720500e-05 -2.74670739e-01 
 2.67720500e-05  3.99703489e-06  2.67720500e-05  7.99705268e-07  2.67720500e-05  3.99703489e-06  2.67720500e-05 -2.73904412e-01 
 2.69720500e-05  3.99703489e-06  2.69720500e-05  7.99705268e-07  2.69720500e-05  3.99703489e-06  2.69720500e-05 -2.73135855e-01 
 2.71720500e-05  3.99703489e-06  2.71720500e-05  7.99705268e-07  2.71720500e-05  3.99703489e-06  2.71720500e-05 -2.72365096e-01 
 2.73720500e-05  3.99703489e-06  2.73720500e-05  7.99705268e-07  2.73720500e-05  3.99703489e-06  2.73720500e-05 -2.71592160e-01 
 2.75032500e-05  3.99703489e-06  2.75032500e-05  7.99705268e-07  2.75032500e-05  3.99703489e-06  2.75032500e-05 -2.71083945e-01 
 2.75655000e-05  3.99703489e-06  2.75655000e-05  7.99705268e-07  2.75655000e-05  3.99703489e-06  2.75655000e-05 -2.70842492e-01 
 2.76120500e-05  3.99703489e-06  2.76120500e-05  7.99705268e-07  2.76120500e-05  3.99703489e-06  2.76120500e-05 -2.70661801e-01 
 2.78120500e-05  3.99703489e-06  2.78120500e-05  7.99705268e-07  2.78120500e-05  3.99703489e-06  2.78120500e-05 -2.69884168e-01 
 2.80120500e-05  3.99703489e-06  2.80120500e-05  7.99705268e-07  2.80120500e-05  3.99703489e-06  2.80120500e-05 -2.69104441e-01 
 2.82120500e-05  3.99703489e-06  2.82120500e-05  7.99705268e-07  2.82120500e-05  3.99703489e-06  2.82120500e-05 -2.68322645e-01 
 2.84120500e-05  3.99703489e-06  2.84120500e-05  7.99705268e-07  2.84120500e-05  3.99703489e-06  2.84120500e-05 -2.67538803e-01 
 2.86120500e-05  3.99703489e-06  2.86120500e-05  7.99705268e-07  2.86120500e-05  3.99703489e-06  2.86120500e-05 -2.66752941e-01 
 2.88120500e-05  3.99703489e-06  2.88120500e-05  7.99705268e-07  2.88120500e-05  3.99703489e-06  2.88120500e-05 -2.65965081e-01 
 2.90120500e-05  3.99703489e-06  2.90120500e-05  7.99705268e-07  2.90120500e-05  3.99703489e-06  2.90120500e-05 -2.65175249e-01 
 2.92120500e-05  3.99703489e-06  2.92120500e-05  7.99705268e-07  2.92120500e-05  3.99703489e-06  2.92120500e-05 -2.64383467e-01 
 2.94120500e-05  3.99703489e-06  2.94120500e-05  7.99705268e-07  2.94120500e-05  3.99703489e-06  2.94120500e-05 -2.63589757e-01 
 2.96120500e-05  3.99703489e-06  2.96120500e-05  7.99705268e-07  2.96120500e-05  3.99703489e-06  2.96120500e-05 -2.62794144e-01 
 2.98120500e-05  3.99703489e-06  2.98120500e-05  7.99705268e-07  2.98120500e-05  3.99703489e-06  2.98120500e-05 -2.61996649e-01 
 3.00000000e-05  3.99703489e-06  3.00000000e-05  7.99705268e-07  3.00000000e-05  3.99703489e-06  3.00000000e-05 -2.61245508e-01 
 3.00270500e-05  3.99703489e-06  3.00270500e-05  7.99705268e-07  3.00270500e-05  3.99703489e-06  3.00270500e-05 -2.61137268e-01 
 3.00752500e-05  3.99703489e-06  3.00752500e-05  7.99705268e-07  3.00752500e-05  3.99703489e-06  3.00752500e-05 -2.60944315e-01 
 3.02520500e-05  3.99703489e-06  3.02520500e-05  7.99705268e-07  3.02520500e-05  3.99703489e-06  3.02520500e-05 -2.60235645e-01 
 3.04520500e-05  3.99703489e-06  3.04520500e-05  7.99705268e-07  3.04520500e-05  3.99703489e-06  3.04520500e-05 -2.59432276e-01 
 3.06520500e-05  3.99703489e-06  3.06520500e-05  7.99705268e-07  3.06520500e-05  3.99703489e-06  3.06520500e-05 -2.58627116e-01 
 3.08520500e-05  3.99703489e-06  3.08520500e-05  7.99705268e-07  3.08520500e-05  3.99703489e-06  3.08520500e-05 -2.57820186e-01 
 3.10520500e-05  3.99703489e-06  3.10520500e-05  7.99705268e-07  3.10520500e-05  3.99703489e-06  3.10520500e-05 -2.57011508e-01 
 3.12520500e-05  3.99703489e-06  3.12520500e-05  7.99705268e-07  3.12520500e-05  3.99703489e-06  3.12520500e-05 -2.56201101e-01 
 3.14520500e-05  3.99703489e-06  3.14520500e-05  7.99705268e-07  3.14520500e-05  3.99703489e-06  3.14520500e-05 -2.55388985e-01 
 3.16520500e-05  3.99703489e-06  3.16520500e-05  7.99705268e-07  3.16520500e-05  3.99703489e-06  3.16520500e-05 -2.54575181e-01 
 3.18520500e-05  3.99703489e-06  3.18520500e-05  7.99705268e-07  3.18520500e-05  3.99703489e-06  3.18520500e-05 -2.53759708e-01 
 3.20520500e-05  3.99703489e-06  3.20520500e-05  7.99705268e-07  3.20520500e-05  3.99703489e-06  3.20520500e-05 -2.52942586e-01 
 3.22520500e-05  3.99703489e-06  3.22520500e-05  7.99705268e-07  3.22520500e-05  3.99703489e-06  3.22520500e-05 -2.52123834e-01 
