 1.18008159e-03  6.13905737e-01  1.18008159e-03  6.18287599e-01  1.18008159e-03  1.12074321e+01 
 1.23008159e-03  6.70392516e-01  1.23008159e-03  6.75397894e-01  1.23008159e-03  1.16548446e+01 
 1.28008159e-03  7.29033856e-01  1.28008159e-03  7.34716507e-01  1.28008159e-03  1.20932419e+01 
 1.33008159e-03  7.89782151e-01  1.33008159e-03  7.96197535e-01  1.33008159e-03  1.25224992e+01 
 1.38008159e-03  8.52589231e-01  1.38008159e-03  8.59794448e-01  1.38008159e-03  1.29424966e+01 
 1.43008159e-03  9.17406390e-01  1.43008159e-03  9.25460116e-01  1.43008159e-03  1.33531192e+01 
 1.48008159e-03  9.84184410e-01  1.48008159e-03  9.93146831e-01  1.48008159e-03  1.37542567e+01 
 1.53008159e-03  1.05287358e+00  1.53008159e-03  1.06280633e+00  1.53008159e-03  1.41458031e+01 
 1.58008159e-03  1.12342374e+00  1.58008159e-03  1.13438982e+00  1.58008159e-03  1.45276567e+01 
 1.63008159e-03  1.19578425e+00  1.63008159e-03  1.20784799e+00  1.63008159e-03  1.48997199e+01 
 1.68008159e-03  1.26990408e+00  1.68008159e-03  1.28313105e+00  1.68008159e-03  1.52618990e+01 
 1.73008159e-03  1.34573177e+00  1.73008159e-03  1.36018874e+00  1.73008159e-03  1.56141042e+01 
 1.78008159e-03  1.42321548e+00  1.78008159e-03  1.43897033e+00  1.78008159e-03  1.59562497e+01 
 1.83008159e-03  1.50230303e+00  1.83008159e-03  1.51942469e+00  1.83008159e-03  1.62882534e+01 
 1.88008159e-03  1.58294184e+00  1.88008159e-03  1.60150025e+00  1.88008159e-03  1.66100368e+01 
 1.93008159e-03  1.66507907e+00  1.93008159e-03  1.68514508e+00  1.93008159e-03  1.69215255e+01 
 1.98008159e-03  1.74866150e+00  1.98008159e-03  1.77030685e+00  1.98008159e-03  1.72226484e+01 
 2.03008159e-03  1.83363568e+00  2.03008159e-03  1.85693289e+00  2.03008159e-03  1.75133382e+01 
 2.08008159e-03  1.91994786e+00  2.08008159e-03  1.94497020e+00  2.08008159e-03  1.77935314e+01 
 2.13008159e-03  2.00754403e+00  2.13008159e-03  2.03436545e+00  2.13008159e-03  1.80631680e+01 
 2.18008159e-03  2.09636996e+00  2.18008159e-03  2.12506503e+00  2.18008159e-03  1.83221916e+01 
 2.23008159e-03  2.18637121e+00  2.23008159e-03  2.21701504e+00  2.23008159e-03  1.85705496e+01 
 2.28008159e-03  2.27749313e+00  2.28008159e-03  2.31016133e+00  2.28008159e-03  1.88081929e+01 
 2.33008159e-03  2.36968089e+00  2.33008159e-03  2.40444950e+00  2.33008159e-03  1.90350760e+01 
 2.38008159e-03  2.46287951e+00  2.38008159e-03  2.49982494e+00  2.38008159e-03  1.92511572e+01 
 2.43008159e-03  2.55703385e+00  2.43008159e-03  2.59623282e+00  2.43008159e-03  1.94563983e+01 
 2.48008159e-03  2.65208867e+00  2.48008159e-03  2.69361815e+00  2.48008159e-03  1.96507648e+01 
 2.53008159e-03  2.74798860e+00  2.53008159e-03  2.79192575e+00  2.53008159e-03  1.98342258e+01 
 2.58008159e-03  2.84467819e+00  2.58008159e-03  2.89110030e+00  2.58008159e-03  2.00067540e+01 
 2.63008159e-03  2.94210193e+00  2.63008159e-03  2.99108638e+00  2.63008159e-03  2.01683258e+01 
 2.68008159e-03  3.04020426e+00  2.68008159e-03  3.09182842e+00  2.68008159e-03  2.03189213e+01 
 2.73008159e-03  3.13892957e+00  2.73008159e-03  3.19327077e+00  2.73008159e-03  2.04585241e+01 
 2.78008159e-03  3.23822224e+00  2.78008159e-03  3.29535774e+00  2.78008159e-03  2.05871215e+01 
 2.83008159e-03  3.33802667e+00  2.83008159e-03  3.39803354e+00  2.83008159e-03  2.07047045e+01 
 2.88008159e-03  3.43828726e+00  2.88008159e-03  3.50124239e+00  2.88008159e-03  2.08112677e+01 
 2.93008159e-03  3.53894847e+00  2.93008159e-03  3.60492845e+00  2.93008159e-03  2.09068094e+01 
 2.98008159e-03  3.63995480e+00  2.98008159e-03  3.70903593e+00  2.98008159e-03  2.09913315e+01 
 3.03008159e-03  3.74125084e+00  3.03008159e-03  3.81350902e+00  3.03008159e-03  2.10648395e+01 
 3.08008159e-03  3.84278127e+00  3.08008159e-03  3.91829198e+00  3.08008159e-03  2.11273426e+01 
 3.13008159e-03  3.94449089e+00  3.13008159e-03  4.02332912e+00  3.13008159e-03  2.11788536e+01 
 3.18008159e-03  4.04632460e+00  3.18008159e-03  4.12856482e+00  3.18008159e-03  2.12193890e+01 
 3.23008159e-03  4.14822749e+00  3.23008159e-03  4.23394358e+00  3.23008159e-03  2.12489688e+01 
 3.28008159e-03  4.25014480e+00  3.28008159e-03  4.33940998e+00  3.28008159e-03  2.12676168e+01 
 3.33008159e-03  4.35202194e+00  3.33008159e-03  4.44490878e+00  3.33008159e-03  2.12753603e+01 
 3.38008159e-03  4.45380454e+00  3.38008159e-03  4.55038484e+00  3.38008159e-03  2.12722302e+01 
 3.43008159e-03  4.55543845e+00  3.43008159e-03  4.65578324e+00  3.43008159e-03  2.12582610e+01 
 3.48008159e-03  4.65686974e+00  3.48008159e-03  4.76104921e+00  3.48008159e-03  2.12334909e+01 
 3.53008159e-03  4.75804476e+00  3.53008159e-03  4.86612822e+00  3.53008159e-03  2.11979614e+01 
 3.58008159e-03  4.85891013e+00  3.58008159e-03  4.97096594e+00  3.58008159e-03  2.11517179e+01 
 3.63008159e-03  4.95941273e+00  3.63008159e-03  5.07550831e+00  3.63008159e-03  2.10948091e+01 
 3.68008159e-03  5.05949978e+00  3.68008159e-03  5.17970151e+00  3.68008159e-03  2.10272874e+01 
 3.73008159e-03  5.15911881e+00  3.73008159e-03  5.28349200e+00  3.73008159e-03  2.09492086e+01 
 3.78008159e-03  5.25821771e+00  3.78008159e-03  5.38682657e+00  3.78008159e-03  2.08606320e+01 
 3.83008159e-03  5.35674471e+00  3.83008159e-03  5.48965228e+00  3.83008159e-03  2.07616206e+01 
 3.88008159e-03  5.45464842e+00  3.88008159e-03  5.59191657e+00  3.88008159e-03  2.06522405e+01 
 3.93008159e-03  5.55187785e+00  3.93008159e-03  5.69356720e+00  3.93008159e-03  2.05325617e+01 
 3.98008159e-03  5.64838243e+00  3.98008159e-03  5.79455232e+00  3.98008159e-03  2.04026572e+01 
 4.03008159e-03  5.74411198e+00  4.03008159e-03  5.89482044e+00  4.03008159e-03  2.02626036e+01 
 4.08008159e-03  5.83901681e+00  4.08008159e-03  5.99432051e+00  4.08008159e-03  2.01124810e+01 
 4.13008159e-03  5.93304765e+00  4.13008159e-03  6.09300187e+00  4.13008159e-03  1.99523727e+01 
 4.18008159e-03  6.02615574e+00  4.18008159e-03  6.19081432e+00  4.18008159e-03  1.97823654e+01 
 4.23008159e-03  6.11829278e+00  4.23008159e-03  6.28770811e+00  4.23008159e-03  1.96025490e+01 
 4.28008159e-03  6.20941101e+00  4.28008159e-03  6.38363397e+00  4.28008159e-03  1.94130170e+01 
 4.33008159e-03  6.29946318e+00  4.33008159e-03  6.47854310e+00  4.33008159e-03  1.92138658e+01 
 4.38008159e-03  6.38840256e+00  4.38008159e-03  6.57238721e+00  4.38008159e-03  1.90051954e+01 
 4.43008159e-03  6.47618301e+00  4.43008159e-03  6.66511857e+00  4.43008159e-03  1.87871086e+01 
 4.48008159e-03  6.56275894e+00  4.48008159e-03  6.75668993e+00  4.48008159e-03  1.85597118e+01 
 4.53008159e-03  6.64808535e+00  4.53008159e-03  6.84705464e+00  4.53008159e-03  1.83231143e+01 
 4.58008159e-03  6.73211785e+00  4.58008159e-03  6.93616661e+00  4.58008159e-03  1.80774287e+01 
 4.63008159e-03  6.81481265e+00  4.63008159e-03  7.02398034e+00  4.63008159e-03  1.78227705e+01 
 4.68008159e-03  6.89612660e+00  4.68008159e-03  7.11045091e+00  4.68008159e-03  1.75592585e+01 
 4.73008159e-03  6.97601720e+00  4.73008159e-03  7.19553405e+00  4.73008159e-03  1.72870144e+01 
 4.78008159e-03  7.05444261e+00  4.78008159e-03  7.27918611e+00  4.78008159e-03  1.70061631e+01 
 4.83008159e-03  7.13136165e+00  4.83008159e-03  7.36136410e+00  4.83008159e-03  1.67168323e+01 
 4.88008159e-03  7.20673385e+00  4.88008159e-03  7.44202568e+00  4.88008159e-03  1.64191528e+01 
 4.93008159e-03  7.28051943e+00  4.93008159e-03  7.52112920e+00  4.93008159e-03  1.61132584e+01 
 4.98008159e-03  7.35267933e+00  4.98008159e-03  7.59863371e+00  4.98008159e-03  1.57992856e+01 
 5.03008159e-03  7.42317522e+00  5.03008159e-03  7.67449896e+00  5.03008159e-03  1.54773741e+01 
 5.08008159e-03  7.49196951e+00  5.08008159e-03  7.74868544e+00  5.08008159e-03  1.51476664e+01 
 5.13008159e-03  7.55902538e+00  5.13008159e-03  7.82115437e+00  5.13008159e-03  1.48103078e+01 
 5.18008159e-03  7.62430677e+00  5.18008159e-03  7.89186772e+00  5.18008159e-03  1.44654466e+01 
 5.23008159e-03  7.68777843e+00  5.23008159e-03  7.96078826e+00  5.23008159e-03  1.41132339e+01 
 5.28008159e-03  7.74940587e+00  5.28008159e-03  8.02787952e+00  5.28008159e-03  1.37538238e+01 
 5.33008159e-03  7.80915544e+00  5.33008159e-03  8.09310582e+00  5.33008159e-03  1.33873730e+01 
 5.38008159e-03  7.86699431e+00  5.38008159e-03  8.15643234e+00  5.38008159e-03  1.30140414e+01 
 5.43008159e-03  7.92289049e+00  5.43008159e-03  8.21782505e+00  5.43008159e-03  1.26339919e+01 
 5.48008159e-03  7.97681284e+00  5.48008159e-03  8.27725080e+00  5.48008159e-03  1.22473902e+01 
 5.53008159e-03  8.02873111e+00  5.53008159e-03  8.33467727e+00  5.53008159e-03  1.18544049e+01 
 5.58008159e-03  8.07861589e+00  5.58008159e-03  8.39007305e+00  5.58008159e-03  1.14552082e+01 
 5.63008159e-03  8.12643871e+00  5.63008159e-03  8.44340763e+00  5.63008159e-03  1.10499752e+01 
 5.68008159e-03  8.17217200e+00  5.68008159e-03  8.49465139e+00  5.68008159e-03  1.06388847e+01 
 5.73008159e-03  8.21578911e+00  5.73008159e-03  8.54377567e+00  5.73008159e-03  1.02221188e+01 
 5.78008159e-03  8.25726435e+00  5.78008159e-03  8.59075278e+00  5.78008159e-03  9.79986390e+00 
 5.83008159e-03  8.29657299e+00  5.83008159e-03  8.63555599e+00  5.83008159e-03  9.37231027e+00 
 5.88008159e-03  8.33369130e+00  5.88008159e-03  8.67815959e+00  5.88008159e-03  8.93965265e+00 
 5.93008159e-03  8.36859655e+00  5.93008159e-03  8.71853892e+00  5.93008159e-03  8.50209199e+00 
 5.98008159e-03  8.40126706e+00  5.98008159e-03  8.75667040e+00  5.98008159e-03  8.05983426e+00 
 6.03008159e-03  8.43168221e+00  6.03008159e-03  8.79253156e+00  6.03008159e-03  7.61309271e+00 
 6.08008159e-03  8.45982250e+00  6.08008159e-03  8.82610111e+00  6.08008159e-03  7.16208888e+00 
 6.13008159e-03  8.48566958e+00  6.13008159e-03  8.85735901e+00  6.13008159e-03  6.70705442e+00 
 6.18008159e-03  8.50920630e+00  6.18008159e-03  8.88628653e+00  6.18008159e-03  6.24823349e+00 
 6.23008159e-03  8.53041679e+00  6.23008159e-03  8.91286639e+00  6.23008159e-03  5.78588632e+00 
 6.28008159e-03  8.54928656e+00  6.28008159e-03  8.93708287e+00  6.28008159e-03  5.32029405e+00 
 6.33008159e-03  8.56580260e+00  6.33008159e-03  8.95892207e+00  6.33008159e-03  4.85176608e+00 
 6.38008159e-03  8.57995356e+00  6.38008159e-03  8.97837217e+00  6.38008159e-03  4.38065096e+00 
 6.43008159e-03  8.59172998e+00  6.43008159e-03  8.99542390e+00  6.43008159e-03  3.90735360e+00 
 6.48008159e-03  8.60112466e+00  6.48008159e-03  9.01007128e+00  6.48008159e-03  3.43236323e+00 
 6.53008159e-03  8.60813317e+00  6.53008159e-03  9.02231283e+00  6.53008159e-03  2.95630155e+00 
 6.58008159e-03  8.61275473e+00  6.58008159e-03  9.03215386e+00  6.58008159e-03  2.48001073e+00 
 6.63008159e-03  8.61499379e+00  6.63008159e-03  9.03961112e+00  6.63008159e-03  2.00472833e+00 
 6.68008159e-03  8.61486328e+00  6.68008159e-03  9.04472618e+00  6.68008159e-03  1.53262312e+00 
 6.73008159e-03  8.61239090e+00  6.73008159e-03  9.04760325e+00  6.73008159e-03  1.06743370e+00 
 6.78008159e-03  8.60763695e+00  6.78008159e-03  9.04861270e+00  6.78008159e-03  6.18494971e-01 
 6.83008159e-03  8.60076443e+00  6.83008159e-03  9.04871152e+00  6.83008159e-03  2.17579890e-01 
 6.88008159e-03  8.59238078e+00  6.88008159e-03  9.04868446e+00  6.88008159e-03  1.08657928e-02 
 6.93008159e-03  8.58346238e+00  6.93008159e-03  9.04865618e+00  6.93008159e-03  7.21283931e-05 
 6.98008159e-03  8.57452611e+00  6.98008159e-03  9.04862790e+00  6.98008159e-03  1.76443973e-06 
 7.03008159e-03  8.56559895e+00  7.03008159e-03  9.04859961e+00  7.03008159e-03  2.27231197e-06 
 7.08008159e-03  8.55668109e+00  7.08008159e-03  9.04857133e+00  7.08008159e-03  2.04922094e-06 
 7.13008159e-03  8.54777251e+00  7.13008159e-03  9.04854305e+00  7.13008159e-03  2.15313798e-06 
 7.18008159e-03  8.53887321e+00  7.18008159e-03  9.04851476e+00  7.18008159e-03  1.94777141e-06 
 7.23008159e-03  8.52998318e+00  7.23008159e-03  9.04848648e+00  7.23008159e-03  2.06748837e-06 
 7.28008159e-03  8.52110240e+00  7.28008159e-03  9.04845820e+00  7.28008159e-03  1.87483300e-06 
 7.33008159e-03  8.51223086e+00  7.33008159e-03  9.04842992e+00  7.33008159e-03  2.00487176e-06 
 7.38008159e-03  8.50336857e+00  7.38008159e-03  9.04840164e+00  7.38008159e-03  1.82073484e-06 
 7.43008159e-03  8.49451550e+00  7.43008159e-03  9.04837335e+00  7.43008159e-03  1.95788505e-06 
 7.48008159e-03  8.48567165e+00  7.48008159e-03  9.04834507e+00  7.48008159e-03  1.77977216e-06 
 7.53008159e-03  8.47683700e+00  7.53008159e-03  9.04831679e+00  7.53008159e-03  1.92206790e-06 
 7.58008159e-03  8.46801155e+00  7.58008159e-03  9.04828851e+00  7.58008159e-03  1.74840920e-06 
 7.63008159e-03  8.45919530e+00  7.63008159e-03  9.04826023e+00  7.63008159e-03  1.89458399e-06 
 7.68008159e-03  8.45038822e+00  7.68008159e-03  9.04823195e+00  7.68008159e-03  1.72434733e-06 
 7.73008159e-03  8.44159031e+00  7.73008159e-03  9.04820367e+00  7.73008159e-03  1.87355408e-06 
 7.78008159e-03  8.43280156e+00  7.78008159e-03  9.04817539e+00  7.78008159e-03  1.70604000e-06 
 7.83008159e-03  8.42402196e+00  7.83008159e-03  9.04814711e+00  7.83008159e-03  1.85769881e-06 
 7.88008159e-03  8.41525150e+00  7.88008159e-03  9.04811884e+00  7.88008159e-03  1.69242509e-06 
 7.93008159e-03  8.40649017e+00  7.93008159e-03  9.04809056e+00  7.93008159e-03  1.84613526e-06 
 7.98008159e-03  8.39773797e+00  7.98008159e-03  9.04806228e+00  7.98008159e-03  1.68276989e-06 
 8.03008159e-03  8.38899488e+00  8.03008159e-03  9.04803400e+00  8.03008159e-03  1.83825784e-06 
 8.08008159e-03  8.38026089e+00  8.08008159e-03  9.04800572e+00  8.08008159e-03  1.67657771e-06 
 8.13008159e-03  8.37153599e+00  8.13008159e-03  9.04797744e+00  8.13008159e-03  1.83366473e-06 
 8.18008159e-03  8.36282018e+00  8.18008159e-03  9.04794917e+00  8.18008159e-03  1.67353051e-06 
 8.23008159e-03  8.35411344e+00  8.23008159e-03  9.04792089e+00  8.23008159e-03  1.83211390e-06 
 8.28008159e-03  8.34541576e+00  8.28008159e-03  9.04789261e+00  8.28008159e-03  1.67345669e-06 
 8.33008159e-03  8.33672714e+00  8.33008159e-03  9.04786433e+00  8.33008159e-03  1.83349908e-06 
 8.38008159e-03  8.32804757e+00  8.38008159e-03  9.04783606e+00  8.38008159e-03  1.67631222e-06 
 8.43008159e-03  8.31937704e+00  8.43008159e-03  9.04780778e+00  8.43008159e-03  1.83783803e-06 
 8.48008159e-03  8.31071553e+00  8.48008159e-03  9.04777950e+00  8.48008159e-03  1.68217707e-06 
 8.53008159e-03  8.30206304e+00  8.53008159e-03  9.04775123e+00  8.53008159e-03  1.84527391e-06 
 8.58008159e-03  8.29341956e+00  8.58008159e-03  9.04772295e+00  8.58008159e-03  1.69126099e-06 
 8.63008159e-03  8.28478507e+00  8.63008159e-03  9.04769468e+00  8.63008159e-03  1.85608835e-06 
 8.68008159e-03  8.27615958e+00  8.68008159e-03  9.04766640e+00  8.68008159e-03  1.70392403e-06 
 8.73008159e-03  8.26754307e+00  8.73008159e-03  9.04763813e+00  8.73008159e-03  1.87072868e-06 
 8.78008159e-03  8.25893553e+00  8.78008159e-03  9.04760985e+00  8.78008159e-03  1.72071267e-06 
 8.83008159e-03  8.25033695e+00  8.83008159e-03  9.04758158e+00  8.83008159e-03  1.88985533e-06 
 8.88008159e-03  8.24174732e+00  8.88008159e-03  9.04755330e+00  8.88008159e-03  1.74242055e-06 
 8.93008159e-03  8.23316663e+00  8.93008159e-03  9.04752503e+00  8.93008159e-03  1.91441974e-06 
 8.98008159e-03  8.22459488e+00  8.98008159e-03  9.04749675e+00  8.98008159e-03  1.77018806e-06 
 9.03008159e-03  8.21603206e+00  9.03008159e-03  9.04746848e+00  9.03008159e-03  1.94579172e-06 
 9.08008159e-03  8.20747814e+00  9.08008159e-03  9.04744021e+00  9.08008159e-03  1.80566732e-06 
 9.13008159e-03  8.19893314e+00  9.13008159e-03  9.04741193e+00  9.13008159e-03  1.98597512e-06 
 9.18008159e-03  8.19039703e+00  9.18008159e-03  9.04738366e+00  9.18008159e-03  1.85130662e-06 
 9.23008159e-03  8.18186981e+00  9.23008159e-03  9.04735539e+00  9.23008159e-03  2.03798785e-06 
 9.28008159e-03  8.17335147e+00  9.28008159e-03  9.04732711e+00  9.28008159e-03  1.91086593e-06 
 9.33008159e-03  8.16484199e+00  9.33008159e-03  9.04729884e+00  9.33008159e-03  2.10657424e-06 
 9.38008159e-03  8.15634138e+00  9.38008159e-03  9.04727057e+00  9.38008159e-03  1.99042247e-06 
 9.43008159e-03  8.14784961e+00  9.43008159e-03  9.04724230e+00  9.43008159e-03  2.19966170e-06 
 9.48008159e-03  8.13936669e+00  9.48008159e-03  9.04721403e+00  9.48008159e-03  2.10056623e-06 
 9.53008159e-03  8.13089260e+00  9.53008159e-03  9.04718576e+00  9.53008159e-03  2.33205139e-06 
 9.58008159e-03  8.12242733e+00  9.58008159e-03  9.04715749e+00  9.58008159e-03  2.27928231e-06 
 9.63008159e-03  8.11397089e+00  9.63008159e-03  9.04712922e+00  9.63008159e-03  7.36289107e-06 
 9.68008159e-03  8.10552627e+00  9.68008159e-03  9.04710095e+00  9.68008159e-03  1.20763725e-03 
 9.73008159e-03  8.09734971e+00  9.73008159e-03  9.04707268e+00  9.73008159e-03  1.03771542e-01 
 9.78008159e-03  8.09040756e+00  9.78008159e-03  9.04704441e+00  9.78008159e-03  4.91818717e-01 
 9.83008159e-03  8.08561111e+00  9.83008159e-03  9.04701679e+00  9.83008159e-03  9.59605634e-01 
 9.88008159e-03  8.08319683e+00  9.88008159e-03  9.04706913e+00  9.88008159e-03  1.44318597e+00 
 9.93008159e-03  8.08320421e+00  9.93008159e-03  9.04790403e+00  9.93008159e-03  1.92776863e+00 
 9.98008159e-03  8.08562192e+00  9.98008159e-03  9.05048278e+00  9.98008159e-03  2.40782152e+00 
 1.00300816e-02  8.09042001e+00  1.00300816e-02  9.05521220e+00  1.00300816e-02  2.88142423e+00 
 1.00800816e-02  8.09755849e+00  1.00800816e-02  9.06216912e+00  1.00800816e-02  3.34646334e+00 
 1.01300816e-02  8.10699065e+00  1.01300816e-02  9.07135670e+00  1.01300816e-02  3.80234992e+00 
 1.01800816e-02  8.11866674e+00  1.01800816e-02  9.08275415e+00  1.01800816e-02  4.24843254e+00 
 1.02300816e-02  8.13253434e+00  1.02300816e-02  9.09632404e+00  1.02300816e-02  4.68427839e+00 
 1.02800816e-02  8.14853923e+00  1.02800816e-02  9.11202239e+00  1.02800816e-02  5.10957006e+00 
 1.03300816e-02  8.16662583e+00  1.03300816e-02  9.12980162e+00  1.03300816e-02  5.52406019e+00 
 1.03800816e-02  8.18673747e+00  1.03800816e-02  9.14961133e+00  1.03800816e-02  5.92755031e+00 
 1.04300816e-02  8.20881669e+00  1.04300816e-02  9.17139912e+00  1.04300816e-02  6.31987838e+00 
 1.04800816e-02  8.23280531e+00  1.04800816e-02  9.19511105e+00  1.04800816e-02  6.70090905e+00 
 1.05300816e-02  8.25864460e+00  1.05300816e-02  9.22069199e+00  1.05300816e-02  7.07052956e+00 
 1.05800816e-02  8.28627538e+00  1.05800816e-02  9.24808590e+00  1.05800816e-02  7.42863980e+00 
 1.06300816e-02  8.31563804e+00  1.06300816e-02  9.27723597e+00  1.06300816e-02  7.77515784e+00 
 1.06800816e-02  8.34667267e+00  1.06800816e-02  9.30808475e+00  1.06800816e-02  8.11001143e+00 
 1.07300816e-02  8.37931909e+00  1.07300816e-02  9.34057430e+00  1.07300816e-02  8.43313850e+00 
 1.07800816e-02  8.41351688e+00  1.07800816e-02  9.37464624e+00  1.07800816e-02  8.74448530e+00 
 1.08300816e-02  8.44920543e+00  1.08300816e-02  9.41024181e+00  1.08300816e-02  9.04400607e+00 
 1.08800816e-02  8.48632401e+00  1.08800816e-02  9.44730195e+00  1.08800816e-02  9.33166166e+00 
 1.09300816e-02  8.52481174e+00  1.09300816e-02  9.48576734e+00  1.09300816e-02  9.60741933e+00 
 1.09800816e-02  8.56460768e+00  1.09800816e-02  9.52557843e+00  1.09800816e-02  9.87125267e+00 
 1.10300816e-02  8.60565081e+00  1.10300816e-02  9.56667552e+00  1.10300816e-02  1.01231403e+01 
 1.10800816e-02  8.64788011e+00  1.10800816e-02  9.60899874e+00  1.10800816e-02  1.03630660e+01 
 1.11300816e-02  8.69123453e+00  1.11300816e-02  9.65248814e+00  1.11300816e-02  1.05910188e+01 
 1.11800816e-02  8.73565305e+00  1.11800816e-02  9.69708367e+00  1.11800816e-02  1.08069923e+01 
 1.12300816e-02  8.78107469e+00  1.12300816e-02  9.74272523e+00  1.12300816e-02  1.10109849e+01 
 1.12800816e-02  8.82743855e+00  1.12800816e-02  9.78935269e+00  1.12800816e-02  1.12029991e+01 
