 5.64000000e-05  7.96513867e-10  5.64000000e-05  1.36010001e-10  5.64000000e-05  1.72523341e-08  5.64000000e-05  3.79551349e-09  5.64000000e-05 -4.39366064e-09  5.64000000e-05  1.10599999e-07 
 6.14000000e-05  7.96513863e-10  6.14000000e-05  1.36009997e-10  6.14000000e-05  1.72523341e-08  6.14000000e-05  3.79551349e-09  6.14000000e-05 -4.39366064e-09  6.14000000e-05  1.10599999e-07 
 6.64000000e-05  7.96513867e-10  6.64000000e-05  1.36010001e-10  6.64000000e-05  1.72523341e-08  6.64000000e-05  3.79551349e-09  6.64000000e-05 -4.39366064e-09  6.64000000e-05  1.10599999e-07 
 7.14000000e-05  7.96513863e-10  7.14000000e-05  1.36009997e-10  7.14000000e-05  1.72523341e-08  7.14000000e-05  3.79551349e-09  7.14000000e-05 -4.39366064e-09  7.14000000e-05  1.10599999e-07 
 7.64000000e-05  7.96513867e-10  7.64000000e-05  1.36010001e-10  7.64000000e-05  1.72523341e-08  7.64000000e-05  3.79551349e-09  7.64000000e-05 -4.39366064e-09  7.64000000e-05  1.10599999e-07 
 8.14000000e-05  7.96513863e-10  8.14000000e-05  1.36009997e-10  8.14000000e-05  1.72523341e-08  8.14000000e-05  3.79551349e-09  8.14000000e-05 -4.39366064e-09  8.14000000e-05  1.10599999e-07 
 8.64000000e-05  7.96513867e-10  8.64000000e-05  1.36010001e-10  8.64000000e-05  1.72523341e-08  8.64000000e-05  3.79551349e-09  8.64000000e-05 -4.39366064e-09  8.64000000e-05  1.10599999e-07 
 9.14000000e-05  7.96513863e-10  9.14000000e-05  1.36009997e-10  9.14000000e-05  1.72523341e-08  9.14000000e-05  3.79551349e-09  9.14000000e-05 -4.39366064e-09  9.14000000e-05  1.10599999e-07 
 9.64000000e-05  7.96513867e-10  9.64000000e-05  1.36010001e-10  9.64000000e-05  1.72523341e-08  9.64000000e-05  3.79551349e-09  9.64000000e-05 -4.39366064e-09  9.64000000e-05  1.10599999e-07 
 1.01400000e-04  7.96513863e-10  1.01400000e-04  1.36009997e-10  1.01400000e-04  1.72523341e-08  1.01400000e-04  3.79551349e-09  1.01400000e-04 -4.39366064e-09  1.01400000e-04  1.10599999e-07 
 1.06400000e-04  7.96513867e-10  1.06400000e-04  1.36010001e-10  1.06400000e-04  1.72523341e-08  1.06400000e-04  3.79551349e-09  1.06400000e-04 -4.39366064e-09  1.06400000e-04  1.10599999e-07 
 1.11400000e-04  7.96513863e-10  1.11400000e-04  1.36009997e-10  1.11400000e-04  1.72523341e-08  1.11400000e-04  3.79551349e-09  1.11400000e-04 -4.39366064e-09  1.11400000e-04  1.10599999e-07 
 1.16400000e-04  7.96513867e-10  1.16400000e-04  1.36010001e-10  1.16400000e-04  1.72523341e-08  1.16400000e-04  3.79551349e-09  1.16400000e-04 -4.39366064e-09  1.16400000e-04  1.10599999e-07 
 1.21400000e-04  7.96513863e-10  1.21400000e-04  1.36009997e-10  1.21400000e-04  1.72523341e-08  1.21400000e-04  3.79551349e-09  1.21400000e-04 -4.39366064e-09  1.21400000e-04  1.10599999e-07 
 1.26400000e-04  7.96513867e-10  1.26400000e-04  1.36010001e-10  1.26400000e-04  1.72523341e-08  1.26400000e-04  3.79551349e-09  1.26400000e-04 -4.39366064e-09  1.26400000e-04  1.10599999e-07 
 1.31400000e-04  7.96513863e-10  1.31400000e-04  1.36009997e-10  1.31400000e-04  1.72523341e-08  1.31400000e-04  3.79551349e-09  1.31400000e-04 -4.39366064e-09  1.31400000e-04  1.10599999e-07 
 1.36400000e-04  7.96513867e-10  1.36400000e-04  1.36010001e-10  1.36400000e-04  1.72523341e-08  1.36400000e-04  3.79551349e-09  1.36400000e-04 -4.39366064e-09  1.36400000e-04  1.10599999e-07 
 1.41400000e-04  7.96513863e-10  1.41400000e-04  1.36009997e-10  1.41400000e-04  1.72523341e-08  1.41400000e-04  3.79551349e-09  1.41400000e-04 -4.39366064e-09  1.41400000e-04  1.10599999e-07 
 1.46400000e-04  7.96513867e-10  1.46400000e-04  1.36010001e-10  1.46400000e-04  1.72523341e-08  1.46400000e-04  3.79551349e-09  1.46400000e-04 -4.39366064e-09  1.46400000e-04  1.10599999e-07 
 1.51400000e-04  7.96513863e-10  1.51400000e-04  1.36009997e-10  1.51400000e-04  1.72523341e-08  1.51400000e-04  3.79551349e-09  1.51400000e-04 -4.39366064e-09  1.51400000e-04  1.10599999e-07 
 1.56400000e-04  7.96513867e-10  1.56400000e-04  1.36010001e-10  1.56400000e-04  1.72523341e-08  1.56400000e-04  3.79551349e-09  1.56400000e-04 -4.39366064e-09  1.56400000e-04  1.10599999e-07 
 1.61400000e-04  7.96513863e-10  1.61400000e-04  1.36009997e-10  1.61400000e-04  1.72523341e-08  1.61400000e-04  3.79551349e-09  1.61400000e-04 -4.39366064e-09  1.61400000e-04  1.10599999e-07 
 1.66400000e-04  7.96513867e-10  1.66400000e-04  1.36010001e-10  1.66400000e-04  1.72523341e-08  1.66400000e-04  3.79551349e-09  1.66400000e-04 -4.39366064e-09  1.66400000e-04  1.10599999e-07 
 1.71400000e-04  7.96513863e-10  1.71400000e-04  1.36009997e-10  1.71400000e-04  1.72523341e-08  1.71400000e-04  3.79551349e-09  1.71400000e-04 -4.39366064e-09  1.71400000e-04  1.10599999e-07 
 1.76400000e-04  7.96513867e-10  1.76400000e-04  1.36010001e-10  1.76400000e-04  1.72523341e-08  1.76400000e-04  3.79551349e-09  1.76400000e-04 -4.39366064e-09  1.76400000e-04  1.10599999e-07 
 1.81400000e-04  7.96513863e-10  1.81400000e-04  1.36009997e-10  1.81400000e-04  1.72523341e-08  1.81400000e-04  3.79551349e-09  1.81400000e-04 -4.39366064e-09  1.81400000e-04  1.10599999e-07 
 1.86400000e-04  7.96513867e-10  1.86400000e-04  1.36010001e-10  1.86400000e-04  1.72523341e-08  1.86400000e-04  3.79551349e-09  1.86400000e-04 -4.39366064e-09  1.86400000e-04  1.10599999e-07 
 1.91400000e-04  7.96513863e-10  1.91400000e-04  1.36009997e-10  1.91400000e-04  1.72523341e-08  1.91400000e-04  3.79551349e-09  1.91400000e-04 -4.39366064e-09  1.91400000e-04  1.10599999e-07 
 1.96400000e-04  7.96513867e-10  1.96400000e-04  1.36010001e-10  1.96400000e-04  1.72523341e-08  1.96400000e-04  3.79551349e-09  1.96400000e-04 -4.39366064e-09  1.96400000e-04  1.10599999e-07 
 2.01400000e-04  7.96513863e-10  2.01400000e-04  1.36009997e-10  2.01400000e-04  1.72523341e-08  2.01400000e-04  3.79551349e-09  2.01400000e-04 -4.39366064e-09  2.01400000e-04  1.10599999e-07 
 2.06400000e-04  7.96513867e-10  2.06400000e-04  1.36010001e-10  2.06400000e-04  1.72523341e-08  2.06400000e-04  3.79551349e-09  2.06400000e-04 -4.39366064e-09  2.06400000e-04  1.10599999e-07 
 2.11400000e-04  7.96513863e-10  2.11400000e-04  1.36009997e-10  2.11400000e-04  1.72523341e-08  2.11400000e-04  3.79551349e-09  2.11400000e-04 -4.39366064e-09  2.11400000e-04  1.10599999e-07 
 2.16400000e-04  7.96513867e-10  2.16400000e-04  1.36010001e-10  2.16400000e-04  1.72523341e-08  2.16400000e-04  3.79551349e-09  2.16400000e-04 -4.39366064e-09  2.16400000e-04  1.10599999e-07 
 2.21400000e-04  7.96513863e-10  2.21400000e-04  1.36009997e-10  2.21400000e-04  1.72523341e-08  2.21400000e-04  3.79551349e-09  2.21400000e-04 -4.39366064e-09  2.21400000e-04  1.10599999e-07 
 2.26400000e-04  7.96513867e-10  2.26400000e-04  1.36010001e-10  2.26400000e-04  1.72523341e-08  2.26400000e-04  3.79551349e-09  2.26400000e-04 -4.39366064e-09  2.26400000e-04  1.10599999e-07 
 2.31400000e-04  7.96513863e-10  2.31400000e-04  1.36009997e-10  2.31400000e-04  1.72523341e-08  2.31400000e-04  3.79551349e-09  2.31400000e-04 -4.39366064e-09  2.31400000e-04  1.10599999e-07 
 2.36400000e-04  7.96513867e-10  2.36400000e-04  1.36010001e-10  2.36400000e-04  1.72523341e-08  2.36400000e-04  3.79551349e-09  2.36400000e-04 -4.39366064e-09  2.36400000e-04  1.10599999e-07 
 2.41400000e-04  7.96513863e-10  2.41400000e-04  1.36009997e-10  2.41400000e-04  1.72523341e-08  2.41400000e-04  3.79551349e-09  2.41400000e-04 -4.39366064e-09  2.41400000e-04  1.10599999e-07 
 2.46400000e-04  7.96513867e-10  2.46400000e-04  1.36010001e-10  2.46400000e-04  1.72523341e-08  2.46400000e-04  3.79551349e-09  2.46400000e-04 -4.39366064e-09  2.46400000e-04  1.10599999e-07 
 2.51400000e-04  7.96513863e-10  2.51400000e-04  1.36009997e-10  2.51400000e-04  1.72523341e-08  2.51400000e-04  3.79551349e-09  2.51400000e-04 -4.39366064e-09  2.51400000e-04  1.10599999e-07 
 2.56400000e-04  7.96513867e-10  2.56400000e-04  1.36010001e-10  2.56400000e-04  1.72523341e-08  2.56400000e-04  3.79551349e-09  2.56400000e-04 -4.39366064e-09  2.56400000e-04  1.10599999e-07 
 2.61400000e-04  7.96513863e-10  2.61400000e-04  1.36009997e-10  2.61400000e-04  1.72523341e-08  2.61400000e-04  3.79551349e-09  2.61400000e-04 -4.39366064e-09  2.61400000e-04  1.10599999e-07 
 2.66400000e-04  7.96513867e-10  2.66400000e-04  1.36010001e-10  2.66400000e-04  1.72523341e-08  2.66400000e-04  3.79551349e-09  2.66400000e-04 -4.39366064e-09  2.66400000e-04  1.10599999e-07 
 2.71400000e-04  7.96513863e-10  2.71400000e-04  1.36009997e-10  2.71400000e-04  1.72523341e-08  2.71400000e-04  3.79551349e-09  2.71400000e-04 -4.39366064e-09  2.71400000e-04  1.10599999e-07 
 2.76400000e-04  7.96513867e-10  2.76400000e-04  1.36010001e-10  2.76400000e-04  1.72523341e-08  2.76400000e-04  3.79551349e-09  2.76400000e-04 -4.39366064e-09  2.76400000e-04  1.10599999e-07 
 2.81400000e-04  7.96513863e-10  2.81400000e-04  1.36009997e-10  2.81400000e-04  1.72523341e-08  2.81400000e-04  3.79551349e-09  2.81400000e-04 -4.39366064e-09  2.81400000e-04  1.10599999e-07 
 2.86400000e-04  7.96513867e-10  2.86400000e-04  1.36010001e-10  2.86400000e-04  1.72523341e-08  2.86400000e-04  3.79551349e-09  2.86400000e-04 -4.39366064e-09  2.86400000e-04  1.10599999e-07 
 2.91400000e-04  7.96513863e-10  2.91400000e-04  1.36009997e-10  2.91400000e-04  1.72523341e-08  2.91400000e-04  3.79551349e-09  2.91400000e-04 -4.39366064e-09  2.91400000e-04  1.10599999e-07 
 2.96400000e-04  7.96513867e-10  2.96400000e-04  1.36010001e-10  2.96400000e-04  1.72523341e-08  2.96400000e-04  3.79551349e-09  2.96400000e-04 -4.39366064e-09  2.96400000e-04  1.10599999e-07 
 3.01400000e-04  7.96513863e-10  3.01400000e-04  1.36009997e-10  3.01400000e-04  1.72523341e-08  3.01400000e-04  3.79551349e-09  3.01400000e-04 -4.39366064e-09  3.01400000e-04  1.10599999e-07 
 3.06400000e-04  7.96513867e-10  3.06400000e-04  1.36010001e-10  3.06400000e-04  1.72523341e-08  3.06400000e-04  3.79551349e-09  3.06400000e-04 -4.39366064e-09  3.06400000e-04  1.10599999e-07 
 3.11400000e-04  7.96513863e-10  3.11400000e-04  1.36009997e-10  3.11400000e-04  1.72523341e-08  3.11400000e-04  3.79551349e-09  3.11400000e-04 -4.39366064e-09  3.11400000e-04  1.10599999e-07 
 3.16400000e-04  7.96513867e-10  3.16400000e-04  1.36010001e-10  3.16400000e-04  1.72523341e-08  3.16400000e-04  3.79551349e-09  3.16400000e-04 -4.39366064e-09  3.16400000e-04  1.10599999e-07 
 3.21400000e-04  7.96513863e-10  3.21400000e-04  1.36009997e-10  3.21400000e-04  1.72523341e-08  3.21400000e-04  3.79551349e-09  3.21400000e-04 -4.39366064e-09  3.21400000e-04  1.10599999e-07 
 3.26400000e-04  7.96513867e-10  3.26400000e-04  1.36010001e-10  3.26400000e-04  1.72523341e-08  3.26400000e-04  3.79551349e-09  3.26400000e-04 -4.39366064e-09  3.26400000e-04  1.10599999e-07 
 3.31400000e-04  7.96513863e-10  3.31400000e-04  1.36009997e-10  3.31400000e-04  1.72523341e-08  3.31400000e-04  3.79551349e-09  3.31400000e-04 -4.39366064e-09  3.31400000e-04  1.10599999e-07 
 3.36400000e-04  7.96513867e-10  3.36400000e-04  1.36010001e-10  3.36400000e-04  1.72523341e-08  3.36400000e-04  3.79551349e-09  3.36400000e-04 -4.39366064e-09  3.36400000e-04  1.10599999e-07 
 3.41400000e-04  7.96513863e-10  3.41400000e-04  1.36009997e-10  3.41400000e-04  1.72523341e-08  3.41400000e-04  3.79551349e-09  3.41400000e-04 -4.39366064e-09  3.41400000e-04  1.10599999e-07 
 3.46400000e-04  7.96513867e-10  3.46400000e-04  1.36010001e-10  3.46400000e-04  1.72523341e-08  3.46400000e-04  3.79551349e-09  3.46400000e-04 -4.39366064e-09  3.46400000e-04  1.10599999e-07 
 3.51400000e-04  7.96513863e-10  3.51400000e-04  1.36009997e-10  3.51400000e-04  1.72523341e-08  3.51400000e-04  3.79551349e-09  3.51400000e-04 -4.39366064e-09  3.51400000e-04  1.10599999e-07 
 3.56400000e-04  7.96513867e-10  3.56400000e-04  1.36010001e-10  3.56400000e-04  1.72523341e-08  3.56400000e-04  3.79551349e-09  3.56400000e-04 -4.39366064e-09  3.56400000e-04  1.10599999e-07 
 3.61400000e-04  7.96513863e-10  3.61400000e-04  1.36009997e-10  3.61400000e-04  1.72523341e-08  3.61400000e-04  3.79551349e-09  3.61400000e-04 -4.39366064e-09  3.61400000e-04  1.10599999e-07 
 3.66400000e-04  7.96513867e-10  3.66400000e-04  1.36010001e-10  3.66400000e-04  1.72523341e-08  3.66400000e-04  3.79551349e-09  3.66400000e-04 -4.39366064e-09  3.66400000e-04  1.10599999e-07 
 3.71400000e-04  7.96513863e-10  3.71400000e-04  1.36009997e-10  3.71400000e-04  1.72523341e-08  3.71400000e-04  3.79551349e-09  3.71400000e-04 -4.39366064e-09  3.71400000e-04  1.10599999e-07 
 3.76400000e-04  7.96513867e-10  3.76400000e-04  1.36010001e-10  3.76400000e-04  1.72523341e-08  3.76400000e-04  3.79551349e-09  3.76400000e-04 -4.39366064e-09  3.76400000e-04  1.10599999e-07 
 3.81400000e-04  7.96513863e-10  3.81400000e-04  1.36009997e-10  3.81400000e-04  1.72523341e-08  3.81400000e-04  3.79551349e-09  3.81400000e-04 -4.39366064e-09  3.81400000e-04  1.10599999e-07 
 3.86400000e-04  7.96513867e-10  3.86400000e-04  1.36010001e-10  3.86400000e-04  1.72523341e-08  3.86400000e-04  3.79551349e-09  3.86400000e-04 -4.39366064e-09  3.86400000e-04  1.10599999e-07 
 3.91400000e-04  7.96513863e-10  3.91400000e-04  1.36009997e-10  3.91400000e-04  1.72523341e-08  3.91400000e-04  3.79551349e-09  3.91400000e-04 -4.39366064e-09  3.91400000e-04  1.10599999e-07 
 3.96400000e-04  7.96513867e-10  3.96400000e-04  1.36010001e-10  3.96400000e-04  1.72523341e-08  3.96400000e-04  3.79551349e-09  3.96400000e-04 -4.39366064e-09  3.96400000e-04  1.10599999e-07 
 4.01400000e-04  7.96513863e-10  4.01400000e-04  1.36009997e-10  4.01400000e-04  1.72523341e-08  4.01400000e-04  3.79551349e-09  4.01400000e-04 -4.39366064e-09  4.01400000e-04  1.10599999e-07 
 4.06400000e-04  7.96513867e-10  4.06400000e-04  1.36010001e-10  4.06400000e-04  1.72523341e-08  4.06400000e-04  3.79551349e-09  4.06400000e-04 -4.39366064e-09  4.06400000e-04  1.10599999e-07 
 4.11400000e-04  7.96513863e-10  4.11400000e-04  1.36009997e-10  4.11400000e-04  1.72523341e-08  4.11400000e-04  3.79551349e-09  4.11400000e-04 -4.39366064e-09  4.11400000e-04  1.10599999e-07 
 4.16400000e-04  7.96513867e-10  4.16400000e-04  1.36010001e-10  4.16400000e-04  1.72523341e-08  4.16400000e-04  3.79551349e-09  4.16400000e-04 -4.39366064e-09  4.16400000e-04  1.10599999e-07 
 4.21400000e-04  7.96513863e-10  4.21400000e-04  1.36009997e-10  4.21400000e-04  1.72523341e-08  4.21400000e-04  3.79551349e-09  4.21400000e-04 -4.39366064e-09  4.21400000e-04  1.10599999e-07 
 4.26400000e-04  7.96513867e-10  4.26400000e-04  1.36010001e-10  4.26400000e-04  1.72523341e-08  4.26400000e-04  3.79551349e-09  4.26400000e-04 -4.39366064e-09  4.26400000e-04  1.10599999e-07 
 4.31400000e-04  7.96513863e-10  4.31400000e-04  1.36009997e-10  4.31400000e-04  1.72523341e-08  4.31400000e-04  3.79551349e-09  4.31400000e-04 -4.39366064e-09  4.31400000e-04  1.10599999e-07 
 4.36400000e-04  7.96513867e-10  4.36400000e-04  1.36010001e-10  4.36400000e-04  1.72523341e-08  4.36400000e-04  3.79551349e-09  4.36400000e-04 -4.39366064e-09  4.36400000e-04  1.10599999e-07 
 4.41400000e-04  7.96513863e-10  4.41400000e-04  1.36009997e-10  4.41400000e-04  1.72523341e-08  4.41400000e-04  3.79551349e-09  4.41400000e-04 -4.39366064e-09  4.41400000e-04  1.10599999e-07 
 4.46400000e-04  7.96513867e-10  4.46400000e-04  1.36010001e-10  4.46400000e-04  1.72523341e-08  4.46400000e-04  3.79551349e-09  4.46400000e-04 -4.39366064e-09  4.46400000e-04  1.10599999e-07 
 4.51400000e-04  7.96513863e-10  4.51400000e-04  1.36009997e-10  4.51400000e-04  1.72523341e-08  4.51400000e-04  3.79551349e-09  4.51400000e-04 -4.39366064e-09  4.51400000e-04  1.10599999e-07 
 4.56400000e-04  7.96513867e-10  4.56400000e-04  1.36010001e-10  4.56400000e-04  1.72523341e-08  4.56400000e-04  3.79551349e-09  4.56400000e-04 -4.39366064e-09  4.56400000e-04  1.10599999e-07 
 4.61400000e-04  7.96513863e-10  4.61400000e-04  1.36009997e-10  4.61400000e-04  1.72523341e-08  4.61400000e-04  3.79551349e-09  4.61400000e-04 -4.39366064e-09  4.61400000e-04  1.10599999e-07 
 4.66400000e-04  7.96513867e-10  4.66400000e-04  1.36010001e-10  4.66400000e-04  1.72523341e-08  4.66400000e-04  3.79551349e-09  4.66400000e-04 -4.39366064e-09  4.66400000e-04  1.10599999e-07 
 4.71400000e-04  7.96513863e-10  4.71400000e-04  1.36009997e-10  4.71400000e-04  1.72523341e-08  4.71400000e-04  3.79551349e-09  4.71400000e-04 -4.39366064e-09  4.71400000e-04  1.10599999e-07 
 4.76400000e-04  7.96513867e-10  4.76400000e-04  1.36010001e-10  4.76400000e-04  1.72523341e-08  4.76400000e-04  3.79551349e-09  4.76400000e-04 -4.39366064e-09  4.76400000e-04  1.10599999e-07 
 4.81400000e-04  7.96513863e-10  4.81400000e-04  1.36009997e-10  4.81400000e-04  1.72523341e-08  4.81400000e-04  3.79551349e-09  4.81400000e-04 -4.39366064e-09  4.81400000e-04  1.10599999e-07 
 4.86400000e-04  7.96513867e-10  4.86400000e-04  1.36010001e-10  4.86400000e-04  1.72523341e-08  4.86400000e-04  3.79551349e-09  4.86400000e-04 -4.39366064e-09  4.86400000e-04  1.10599999e-07 
 4.91400000e-04  7.96513863e-10  4.91400000e-04  1.36009997e-10  4.91400000e-04  1.72523341e-08  4.91400000e-04  3.79551349e-09  4.91400000e-04 -4.39366064e-09  4.91400000e-04  1.10599999e-07 
 4.96400000e-04  7.96513867e-10  4.96400000e-04  1.36010001e-10  4.96400000e-04  1.72523341e-08  4.96400000e-04  3.79551349e-09  4.96400000e-04 -4.39366064e-09  4.96400000e-04  1.10599999e-07 
 5.01400000e-04  7.96513863e-10  5.01400000e-04  1.36009997e-10  5.01400000e-04  1.72523341e-08  5.01400000e-04  3.79551349e-09  5.01400000e-04 -4.39366064e-09  5.01400000e-04  1.10599999e-07 
 5.06400000e-04  7.96513867e-10  5.06400000e-04  1.36010001e-10  5.06400000e-04  1.72523341e-08  5.06400000e-04  3.79551349e-09  5.06400000e-04 -4.39366064e-09  5.06400000e-04  1.10599999e-07 
 5.11400000e-04  7.96513863e-10  5.11400000e-04  1.36009997e-10  5.11400000e-04  1.72523341e-08  5.11400000e-04  3.79551349e-09  5.11400000e-04 -4.39366064e-09  5.11400000e-04  1.10599999e-07 
 5.16400000e-04  7.96513867e-10  5.16400000e-04  1.36010001e-10  5.16400000e-04  1.72523341e-08  5.16400000e-04  3.79551349e-09  5.16400000e-04 -4.39366064e-09  5.16400000e-04  1.10599999e-07 
 5.21400000e-04  7.96513863e-10  5.21400000e-04  1.36009997e-10  5.21400000e-04  1.72523341e-08  5.21400000e-04  3.79551349e-09  5.21400000e-04 -4.39366064e-09  5.21400000e-04  1.10599999e-07 
 5.26400000e-04  7.96513867e-10  5.26400000e-04  1.36010001e-10  5.26400000e-04  1.72523341e-08  5.26400000e-04  3.79551349e-09  5.26400000e-04 -4.39366064e-09  5.26400000e-04  1.10599999e-07 
 5.31400000e-04  7.96513863e-10  5.31400000e-04  1.36009997e-10  5.31400000e-04  1.72523341e-08  5.31400000e-04  3.79551349e-09  5.31400000e-04 -4.39366064e-09  5.31400000e-04  1.10599999e-07 
 5.36400000e-04  7.96513867e-10  5.36400000e-04  1.36010001e-10  5.36400000e-04  1.72523341e-08  5.36400000e-04  3.79551349e-09  5.36400000e-04 -4.39366064e-09  5.36400000e-04  1.10599999e-07 
 5.41400000e-04  7.96513863e-10  5.41400000e-04  1.36009997e-10  5.41400000e-04  1.72523341e-08  5.41400000e-04  3.79551349e-09  5.41400000e-04 -4.39366064e-09  5.41400000e-04  1.10599999e-07 
 5.46400000e-04  7.96513867e-10  5.46400000e-04  1.36010001e-10  5.46400000e-04  1.72523341e-08  5.46400000e-04  3.79551349e-09  5.46400000e-04 -4.39366064e-09  5.46400000e-04  1.10599999e-07 
 5.51400000e-04  7.96513863e-10  5.51400000e-04  1.36009997e-10  5.51400000e-04  1.72523341e-08  5.51400000e-04  3.79551349e-09  5.51400000e-04 -4.39366064e-09  5.51400000e-04  1.10599999e-07 
 5.56400000e-04  7.96513867e-10  5.56400000e-04  1.36010001e-10  5.56400000e-04  1.72523341e-08  5.56400000e-04  3.79551349e-09  5.56400000e-04 -4.39366064e-09  5.56400000e-04  1.10599999e-07 
 5.61400000e-04  7.96513863e-10  5.61400000e-04  1.36009997e-10  5.61400000e-04  1.72523341e-08  5.61400000e-04  3.79551349e-09  5.61400000e-04 -4.39366064e-09  5.61400000e-04  1.10599999e-07 
 5.66400000e-04  7.96513867e-10  5.66400000e-04  1.36010001e-10  5.66400000e-04  1.72523341e-08  5.66400000e-04  3.79551349e-09  5.66400000e-04 -4.39366064e-09  5.66400000e-04  1.10599999e-07 
 5.71400000e-04  7.96513863e-10  5.71400000e-04  1.36009997e-10  5.71400000e-04  1.72523341e-08  5.71400000e-04  3.79551349e-09  5.71400000e-04 -4.39366064e-09  5.71400000e-04  1.10599999e-07 
 5.76400000e-04  7.96513867e-10  5.76400000e-04  1.36010001e-10  5.76400000e-04  1.72523341e-08  5.76400000e-04  3.79551349e-09  5.76400000e-04 -4.39366064e-09  5.76400000e-04  1.10599999e-07 
 5.81400000e-04  7.96513863e-10  5.81400000e-04  1.36009997e-10  5.81400000e-04  1.72523341e-08  5.81400000e-04  3.79551349e-09  5.81400000e-04 -4.39366064e-09  5.81400000e-04  1.10599999e-07 
 5.86400000e-04  7.96513867e-10  5.86400000e-04  1.36010001e-10  5.86400000e-04  1.72523341e-08  5.86400000e-04  3.79551349e-09  5.86400000e-04 -4.39366064e-09  5.86400000e-04  1.10599999e-07 
 5.91400000e-04  7.96513863e-10  5.91400000e-04  1.36009997e-10  5.91400000e-04  1.72523341e-08  5.91400000e-04  3.79551349e-09  5.91400000e-04 -4.39366064e-09  5.91400000e-04  1.10599999e-07 
