 1.30560000e-03  5.24547687e+00  1.30560000e-03  5.24547614e-06  1.30560000e-03  2.75150200e-05 
 1.32560000e-03  5.31908448e+00  1.32560000e-03  5.31908374e-06  1.32560000e-03  2.82926518e-05 
 1.34560000e-03  5.39238970e+00  1.34560000e-03  5.39238896e-06  1.34560000e-03  2.90778586e-05 
 1.36560000e-03  5.46538837e+00  1.36560000e-03  5.46538762e-06  1.36560000e-03  2.98704618e-05 
 1.38560000e-03  5.53807634e+00  1.38560000e-03  5.53807557e-06  1.38560000e-03  3.06702811e-05 
 1.40560000e-03  5.61044949e+00  1.40560000e-03  5.61044871e-06  1.40560000e-03  3.14771347e-05 
 1.42560000e-03  5.68250368e+00  1.42560000e-03  5.68250289e-06  1.42560000e-03  3.22908391e-05 
 1.44560000e-03  5.75423483e+00  1.44560000e-03  5.75423402e-06  1.44560000e-03  3.31112093e-05 
 1.46560000e-03  5.82563886e+00  1.46560000e-03  5.82563806e-06  1.46560000e-03  3.39380587e-05 
 1.48560000e-03  5.89671171e+00  1.48560000e-03  5.89671089e-06  1.48560000e-03  3.47711994e-05 
 1.50560000e-03  5.96744934e+00  1.50560000e-03  5.96744852e-06  1.50560000e-03  3.56104418e-05 
 1.52560000e-03  6.03784773e+00  1.52560000e-03  6.03784689e-06  1.52560000e-03  3.64555951e-05 
 1.54560000e-03  6.10790288e+00  1.54560000e-03  6.10790203e-06  1.54560000e-03  3.73064672e-05 
 1.56560000e-03  6.17761080e+00  1.56560000e-03  6.17760995e-06  1.56560000e-03  3.81628646e-05 
 1.58560000e-03  6.24696753e+00  1.58560000e-03  6.24696667e-06  1.58560000e-03  3.90245925e-05 
 1.60560000e-03  6.31596913e+00  1.60560000e-03  6.31596826e-06  1.60560000e-03  3.98914550e-05 
 1.62560000e-03  6.38461167e+00  1.62560000e-03  6.38461078e-06  1.62560000e-03  4.07632549e-05 
 1.64560000e-03  6.45289126e+00  1.64560000e-03  6.45289037e-06  1.64560000e-03  4.16397941e-05 
 1.66560000e-03  6.52080401e+00  1.66560000e-03  6.52080311e-06  1.66560000e-03  4.25208732e-05 
 1.68560000e-03  6.58834606e+00  1.68560000e-03  6.58834515e-06  1.68560000e-03  4.34062918e-05 
 1.70560000e-03  6.65551358e+00  1.70560000e-03  6.65551266e-06  1.70560000e-03  4.42958487e-05 
 1.72560000e-03  6.72230273e+00  1.72560000e-03  6.72230180e-06  1.72560000e-03  4.51893415e-05 
 1.74560000e-03  6.78870974e+00  1.74560000e-03  6.78870880e-06  1.74560000e-03  4.60865671e-05 
 1.76560000e-03  6.85473081e+00  1.76560000e-03  6.85472986e-06  1.76560000e-03  4.69873214e-05 
 1.78560000e-03  6.92036220e+00  1.78560000e-03  6.92036124e-06  1.78560000e-03  4.78913997e-05 
 1.80560000e-03  6.98560018e+00  1.80560000e-03  6.98559920e-06  1.80560000e-03  4.87985963e-05 
 1.82560000e-03  7.05044103e+00  1.82560000e-03  7.05044005e-06  1.82560000e-03  4.97087049e-05 
 1.84560000e-03  7.11488108e+00  1.84560000e-03  7.11488009e-06  1.84560000e-03  5.06215187e-05 
 1.86560000e-03  7.17891666e+00  1.86560000e-03  7.17891566e-06  1.86560000e-03  5.15368300e-05 
 1.88560000e-03  7.24254412e+00  1.88560000e-03  7.24254312e-06  1.88560000e-03  5.24544308e-05 
 1.90560000e-03  7.30575986e+00  1.90560000e-03  7.30575884e-06  1.90560000e-03  5.33741122e-05 
 1.92560000e-03  7.36856027e+00  1.92560000e-03  7.36855924e-06  1.92560000e-03  5.42956653e-05 
 1.94560000e-03  7.43094179e+00  1.94560000e-03  7.43094076e-06  1.94560000e-03  5.52188805e-05 
 1.96560000e-03  7.49290087e+00  1.96560000e-03  7.49289983e-06  1.96560000e-03  5.61435479e-05 
 1.98560000e-03  7.55443399e+00  1.98560000e-03  7.55443294e-06  1.98560000e-03  5.70694571e-05 
 2.00560000e-03  7.61553765e+00  2.00560000e-03  7.61553659e-06  2.00560000e-03  5.79963976e-05 
 2.02560000e-03  7.67620838e+00  2.02560000e-03  7.67620732e-06  2.02560000e-03  5.89241587e-05 
 2.04560000e-03  7.73644272e+00  2.04560000e-03  7.73644165e-06  2.04560000e-03  5.98525294e-05 
 2.06560000e-03  7.79623726e+00  2.06560000e-03  7.79623618e-06  2.06560000e-03  6.07812986e-05 
 2.08560000e-03  7.85558860e+00  2.08560000e-03  7.85558750e-06  2.08560000e-03  6.17102550e-05 
 2.10560000e-03  7.91449335e+00  2.10560000e-03  7.91449225e-06  2.10560000e-03  6.26391876e-05 
 2.12560000e-03  7.97294817e+00  2.12560000e-03  7.97294707e-06  2.12560000e-03  6.35678849e-05 
 2.14560000e-03  8.03094975e+00  2.14560000e-03  8.03094863e-06  2.14560000e-03  6.44961360e-05 
 2.16560000e-03  8.08849477e+00  2.16560000e-03  8.08849365e-06  2.16560000e-03  6.54237295e-05 
 2.18560000e-03  8.14557998e+00  2.18560000e-03  8.14557887e-06  2.18560000e-03  6.63504548e-05 
 2.20560000e-03  8.20220212e+00  2.20560000e-03  8.20220098e-06  2.20560000e-03  6.72761009e-05 
 2.22560000e-03  8.25835798e+00  2.22560000e-03  8.25835682e-06  2.22560000e-03  6.82004575e-05 
 2.24560000e-03  8.31404436e+00  2.24560000e-03  8.31404321e-06  2.24560000e-03  6.91233143e-05 
 2.26560000e-03  8.36925809e+00  2.26560000e-03  8.36925693e-06  2.26560000e-03  7.00444616e-05 
 2.28560000e-03  8.42399605e+00  2.28560000e-03  8.42399488e-06  2.28560000e-03  7.09636897e-05 
 2.30560000e-03  8.47825511e+00  2.30560000e-03  8.47825394e-06  2.30560000e-03  7.18807898e-05 
 2.32560000e-03  8.53203220e+00  2.32560000e-03  8.53203101e-06  2.32560000e-03  7.27955532e-05 
 2.34560000e-03  8.58532425e+00  2.34560000e-03  8.58532307e-06  2.34560000e-03  7.37077720e-05 
 2.36560000e-03  8.63812824e+00  2.36560000e-03  8.63812703e-06  2.36560000e-03  7.46172387e-05 
 2.38560000e-03  8.69044116e+00  2.38560000e-03  8.69043996e-06  2.38560000e-03  7.55237466e-05 
 2.40560000e-03  8.74226004e+00  2.40560000e-03  8.74225882e-06  2.40560000e-03  7.64270894e-05 
 2.42560000e-03  8.79358194e+00  2.42560000e-03  8.79358071e-06  2.42560000e-03  7.73270618e-05 
 2.44560000e-03  8.84440393e+00  2.44560000e-03  8.84440271e-06  2.44560000e-03  7.82234591e-05 
 2.46560000e-03  8.89472313e+00  2.46560000e-03  8.89472190e-06  2.46560000e-03  7.91160776e-05 
 2.48560000e-03  8.94453668e+00  2.48560000e-03  8.94453544e-06  2.48560000e-03  8.00047141e-05 
 2.50560000e-03  8.99384174e+00  2.50560000e-03  8.99384050e-06  2.50560000e-03  8.08891668e-05 
 2.52560000e-03  9.04263551e+00  2.52560000e-03  9.04263425e-06  2.52560000e-03  8.17692343e-05 
 2.54560000e-03  9.09091523e+00  2.54560000e-03  9.09091398e-06  2.54560000e-03  8.26447167e-05 
 2.56560000e-03  9.13867813e+00  2.56560000e-03  9.13867686e-06  2.56560000e-03  8.35154148e-05 
 2.58560000e-03  9.18592152e+00  2.58560000e-03  9.18592025e-06  2.58560000e-03  8.43811307e-05 
 2.60560000e-03  9.23264270e+00  2.60560000e-03  9.23264142e-06  2.60560000e-03  8.52416675e-05 
 2.62560000e-03  9.27883901e+00  2.62560000e-03  9.27883771e-06  2.62560000e-03  8.60968295e-05 
 2.64560000e-03  9.32450784e+00  2.64560000e-03  9.32450655e-06  2.64560000e-03  8.69464222e-05 
 2.66560000e-03  9.36964658e+00  2.66560000e-03  9.36964527e-06  2.66560000e-03  8.77902526e-05 
 2.68560000e-03  9.41425266e+00  2.68560000e-03  9.41425137e-06  2.68560000e-03  8.86281286e-05 
 2.70560000e-03  9.45832356e+00  2.70560000e-03  9.45832224e-06  2.70560000e-03  8.94598598e-05 
 2.72560000e-03  9.50185677e+00  2.72560000e-03  9.50185544e-06  2.72560000e-03  9.02852570e-05 
 2.74560000e-03  9.54484981e+00  2.74560000e-03  9.54484848e-06  2.74560000e-03  9.11041326e-05 
 2.76560000e-03  9.58730024e+00  2.76560000e-03  9.58729890e-06  2.76560000e-03  9.19163003e-05 
 2.78560000e-03  9.62920564e+00  2.78560000e-03  9.62920430e-06  2.78560000e-03  9.27215755e-05 
 2.80560000e-03  9.67056363e+00  2.80560000e-03  9.67056229e-06  2.80560000e-03  9.35197750e-05 
 2.82560000e-03  9.71137187e+00  2.82560000e-03  9.71137052e-06  2.82560000e-03  9.43107174e-05 
 2.84560000e-03  9.75162803e+00  2.84560000e-03  9.75162668e-06  2.84560000e-03  9.50942228e-05 
 2.86560000e-03  9.79132982e+00  2.86560000e-03  9.79132847e-06  2.86560000e-03  9.58701130e-05 
 2.88560000e-03  9.83047499e+00  2.88560000e-03  9.83047362e-06  2.88560000e-03  9.66382116e-05 
 2.90560000e-03  9.86906131e+00  2.90560000e-03  9.86905992e-06  2.90560000e-03  9.73983440e-05 
 2.92560000e-03  9.90708658e+00  2.92560000e-03  9.90708521e-06  2.92560000e-03  9.81503373e-05 
 2.94560000e-03  9.94454865e+00  2.94560000e-03  9.94454727e-06  2.94560000e-03  9.88940204e-05 
 2.96560000e-03  9.98144539e+00  2.96560000e-03  9.98144401e-06  2.96560000e-03  9.96292244e-05 
 2.98560000e-03  1.00177747e+01  2.98560000e-03  1.00177733e-05  2.98560000e-03  1.00355782e-04 
 3.00560000e-03  1.00535345e+01  3.00560000e-03  1.00535331e-05  3.00560000e-03  1.01073528e-04 
 3.02560000e-03  1.00887228e+01  3.02560000e-03  1.00887214e-05  3.02560000e-03  1.01782299e-04 
 3.04560000e-03  1.01233375e+01  3.04560000e-03  1.01233361e-05  3.04560000e-03  1.02481934e-04 
 3.06560000e-03  1.01573768e+01  3.06560000e-03  1.01573754e-05  3.06560000e-03  1.03172274e-04 
 3.08560000e-03  1.01908386e+01  3.08560000e-03  1.01908372e-05  3.08560000e-03  1.03853162e-04 
 3.10560000e-03  1.02237211e+01  3.10560000e-03  1.02237196e-05  3.10560000e-03  1.04524444e-04 
 3.12560000e-03  1.02560223e+01  3.12560000e-03  1.02560209e-05  3.12560000e-03  1.05185965e-04 
 3.14560000e-03  1.02877406e+01  3.14560000e-03  1.02877391e-05  3.14560000e-03  1.05837577e-04 
 3.16560000e-03  1.03188740e+01  3.16560000e-03  1.03188725e-05  3.16560000e-03  1.06479131e-04 
 3.18560000e-03  1.03494208e+01  3.18560000e-03  1.03494193e-05  3.18560000e-03  1.07110480e-04 
 3.20560000e-03  1.03793792e+01  3.20560000e-03  1.03793777e-05  3.20560000e-03  1.07731482e-04 
 3.22560000e-03  1.04087476e+01  3.22560000e-03  1.04087461e-05  3.22560000e-03  1.08341995e-04 
 3.24560000e-03  1.04375242e+01  3.24560000e-03  1.04375227e-05  3.24560000e-03  1.08941881e-04 
 3.26560000e-03  1.04657075e+01  3.26560000e-03  1.04657060e-05  3.26560000e-03  1.09531003e-04 
 3.28560000e-03  1.04932958e+01  3.28560000e-03  1.04932944e-05  3.28560000e-03  1.10109227e-04 
 3.30560000e-03  1.05202876e+01  3.30560000e-03  1.05202862e-05  3.30560000e-03  1.10676421e-04 
 3.32560000e-03  1.05466814e+01  3.32560000e-03  1.05466799e-05  3.32560000e-03  1.11232457e-04 
 3.34560000e-03  1.05724755e+01  3.34560000e-03  1.05724741e-05  3.34560000e-03  1.11777208e-04 
 3.36560000e-03  1.05976687e+01  3.36560000e-03  1.05976672e-05  3.36560000e-03  1.12310550e-04 
 3.38560000e-03  1.06222593e+01  3.38560000e-03  1.06222579e-05  3.38560000e-03  1.12832362e-04 
 3.40560000e-03  1.06462462e+01  3.40560000e-03  1.06462447e-05  3.40560000e-03  1.13342526e-04 
 3.42560000e-03  1.06696277e+01  3.42560000e-03  1.06696262e-05  3.42560000e-03  1.13840925e-04 
 3.44560000e-03  1.06924028e+01  3.44560000e-03  1.06924013e-05  3.44560000e-03  1.14327445e-04 
 3.46560000e-03  1.07145700e+01  3.46560000e-03  1.07145685e-05  3.46560000e-03  1.14801978e-04 
 3.48560000e-03  1.07361280e+01  3.48560000e-03  1.07361266e-05  3.48560000e-03  1.15264413e-04 
 3.50560000e-03  1.07570758e+01  3.50560000e-03  1.07570743e-05  3.50560000e-03  1.15714647e-04 
 3.52560000e-03  1.07774120e+01  3.52560000e-03  1.07774105e-05  3.52560000e-03  1.16152577e-04 
 3.54560000e-03  1.07971355e+01  3.54560000e-03  1.07971341e-05  3.54560000e-03  1.16578104e-04 
 3.56560000e-03  1.08162453e+01  3.56560000e-03  1.08162438e-05  3.56560000e-03  1.16991130e-04 
 3.58560000e-03  1.08347401e+01  3.58560000e-03  1.08347386e-05  3.58560000e-03  1.17391561e-04 
 3.60560000e-03  1.08526190e+01  3.60560000e-03  1.08526175e-05  3.60560000e-03  1.17779307e-04 
 3.62560000e-03  1.08698810e+01  3.62560000e-03  1.08698795e-05  3.62560000e-03  1.18154280e-04 
 3.64560000e-03  1.08865250e+01  3.64560000e-03  1.08865235e-05  3.64560000e-03  1.18516394e-04 
 3.66560000e-03  1.09025501e+01  3.66560000e-03  1.09025486e-05  3.66560000e-03  1.18865566e-04 
 3.68560000e-03  1.09179555e+01  3.68560000e-03  1.09179540e-05  3.68560000e-03  1.19201718e-04 
 3.70560000e-03  1.09327401e+01  3.70560000e-03  1.09327386e-05  3.70560000e-03  1.19524773e-04 
 3.72560000e-03  1.09469033e+01  3.72560000e-03  1.09469018e-05  3.72560000e-03  1.19834658e-04 
 3.74560000e-03  1.09604441e+01  3.74560000e-03  1.09604426e-05  3.74560000e-03  1.20131301e-04 
 3.76560000e-03  1.09733618e+01  3.76560000e-03  1.09733603e-05  3.76560000e-03  1.20414637e-04 
 3.78560000e-03  1.09856558e+01  3.78560000e-03  1.09856542e-05  3.78560000e-03  1.20684599e-04 
 3.80560000e-03  1.09973252e+01  3.80560000e-03  1.09973237e-05  3.80560000e-03  1.20941127e-04 
 3.82560000e-03  1.10083694e+01  3.82560000e-03  1.10083678e-05  3.82560000e-03  1.21184163e-04 
 3.84560000e-03  1.10187878e+01  3.84560000e-03  1.10187863e-05  3.84560000e-03  1.21413651e-04 
 3.86560000e-03  1.10285798e+01  3.86560000e-03  1.10285783e-05  3.86560000e-03  1.21629539e-04 
 3.88560000e-03  1.10377449e+01  3.88560000e-03  1.10377433e-05  3.88560000e-03  1.21831778e-04 
 3.90560000e-03  1.10462824e+01  3.90560000e-03  1.10462809e-05  3.90560000e-03  1.22020321e-04 
 3.92560000e-03  1.10541920e+01  3.92560000e-03  1.10541905e-05  3.92560000e-03  1.22195127e-04 
 3.94560000e-03  1.10614732e+01  3.94560000e-03  1.10614717e-05  3.94560000e-03  1.22356156e-04 
 3.96560000e-03  1.10681256e+01  3.96560000e-03  1.10681240e-05  3.96560000e-03  1.22503369e-04 
 3.98560000e-03  1.10741487e+01  3.98560000e-03  1.10741472e-05  3.98560000e-03  1.22636736e-04 
 4.00560000e-03  1.10795423e+01  4.00560000e-03  1.10795408e-05  4.00560000e-03  1.22756224e-04 
 4.02560000e-03  1.10843060e+01  4.02560000e-03  1.10843045e-05  4.02560000e-03  1.22861806e-04 
 4.04560000e-03  1.10884397e+01  4.04560000e-03  1.10884381e-05  4.04560000e-03  1.22953460e-04 
 4.06560000e-03  1.10919429e+01  4.06560000e-03  1.10919414e-05  4.06560000e-03  1.23031163e-04 
 4.08560000e-03  1.10948156e+01  4.08560000e-03  1.10948141e-05  4.08560000e-03  1.23094899e-04 
 4.10560000e-03  1.10970576e+01  4.10560000e-03  1.10970560e-05  4.10560000e-03  1.23144652e-04 
 4.12560000e-03  1.10986687e+01  4.12560000e-03  1.10986671e-05  4.12560000e-03  1.23180412e-04 
 4.14560000e-03  1.10996488e+01  4.14560000e-03  1.10996473e-05  4.14560000e-03  1.23202170e-04 
 4.15780000e-03  1.10999369e+01  4.15780000e-03  1.10999353e-05  4.15780000e-03  1.23208564e-04 
 4.17000000e-03  1.10999901e+01  4.17000000e-03  1.10999886e-05  4.17000000e-03  1.23209747e-04 
 4.17000200e-03  1.10999901e+01  4.17000200e-03  1.10999886e-05  4.17000200e-03  1.23209746e-04 
 4.17000600e-03  1.10999901e+01  4.17000600e-03  1.10999886e-05  4.17000600e-03  1.23209746e-04 
 4.17001300e-03  1.10999901e+01  4.17001300e-03  1.10999885e-05  4.17001300e-03  1.23209745e-04 
 4.17002000e-03  1.10999900e+01  4.17002000e-03  1.10999885e-05  4.17002000e-03  1.23209744e-04 
 4.17002140e-03  1.10999900e+01  4.17002140e-03  1.10999885e-05  4.17002140e-03  1.23209744e-04 
 4.17002420e-03  7.21578774e+00  4.17002420e-03  3.88420337e+01  4.17002420e-03  7.07333182e+01 
 4.17002771e-03  7.21579452e+00  4.17002771e-03  3.88419657e+01  4.17002771e-03  7.07331284e+01 
 4.17003168e-03  7.21580300e+00  4.17003168e-03  3.88418806e+01  4.17003168e-03  7.07328908e+01 
 4.17003962e-03  7.21582051e+00  4.17003962e-03  3.88417051e+01  4.17003962e-03  7.07324008e+01 
 4.17005320e-03  7.21585086e+00  4.17005320e-03  3.88414009e+01  4.17005320e-03  7.07315515e+01 
 4.17006762e-03  7.21588324e+00  4.17006762e-03  3.88410764e+01  4.17006762e-03  7.07306452e+01 
 4.17009094e-03  7.21593568e+00  4.17009094e-03  3.88405507e+01  4.17009094e-03  7.07291776e+01 
 4.17012143e-03  7.21600428e+00  4.17012143e-03  3.88398630e+01  4.17012143e-03  7.07272575e+01 
 4.17018240e-03  7.21614152e+00  4.17018240e-03  3.88384874e+01  4.17018240e-03  7.07234167e+01 
 4.17030436e-03  7.21641597e+00  4.17030436e-03  3.88357360e+01  4.17030436e-03  7.07157352e+01 
 4.17053956e-03  7.21694517e+00  4.17053956e-03  3.88304300e+01  4.17053956e-03  7.07009229e+01 
 4.17100997e-03  7.21800307e+00  4.17100997e-03  3.88198205e+01  4.17100997e-03  7.06713091e+01 
 4.17178194e-03  7.21973749e+00  4.17178194e-03  3.88024187e+01  4.17178194e-03  7.06227483e+01 
 4.17273561e-03  7.22187688e+00  4.17273561e-03  3.87809407e+01  4.17273561e-03  7.05628337e+01 
 4.17416843e-03  7.22508556e+00  4.17416843e-03  3.87487005e+01  4.17416843e-03  7.04729403e+01 
 4.17632760e-03  7.22990743e+00  4.17632760e-03  3.87001895e+01  4.17632760e-03  7.03377777e+01 
 4.18064596e-03  7.23950999e+00  4.18064596e-03  3.86033587e+01  4.18064596e-03  7.00683375e+01 
 4.18928267e-03  7.25854113e+00  4.18928267e-03  3.84105542e+01  4.18928267e-03  6.95332381e+01 
 4.20655609e-03  7.29590844e+00  4.20655609e-03  3.80283650e+01  4.20655609e-03  6.84780239e+01 
 4.22655609e-03  7.33759151e+00  4.22655609e-03  3.75957946e+01  4.22655609e-03  6.72925198e+01 
 4.24655609e-03  7.37768752e+00  4.24655609e-03  3.71727862e+01  4.24655609e-03  6.61422691e+01 
 4.26655609e-03  7.41634574e+00  4.26655609e-03  3.67578483e+01  4.26655609e-03  6.50226565e+01 
 4.28655609e-03  7.45358676e+00  4.28655609e-03  3.63507768e+01  4.28655609e-03  6.39326347e+01 
 4.30655609e-03  7.48942993e+00  4.30655609e-03  3.59513800e+01  4.30655609e-03  6.28712161e+01 
 4.32655609e-03  7.52389458e+00  4.32655609e-03  3.55594669e+01  4.32655609e-03  6.18374390e+01 
 4.34655609e-03  7.55699999e+00  4.34655609e-03  3.51748475e+01  4.34655609e-03  6.08303677e+01 
 4.36655609e-03  7.58876531e+00  4.36655609e-03  3.47973333e+01  4.36655609e-03  5.98490935e+01 
 4.38655609e-03  7.61920950e+00  4.38655609e-03  3.44267381e+01  4.38655609e-03  5.88927347e+01 
