 time                v(vout)             v(vinf)             v(en)               i(L1)              
 0.000000000000e+00  1.199999975574e+01 -7.003132139972e-07  5.187765956654e-05 -4.107311702199e-07 
 2.520000000000e-04 -4.488736443866e-01  9.954246777680e-01  5.801464256044e-02 -1.018927062901e+01 
 2.530000000000e-04 -4.588348063430e-01  9.849289307657e-01  5.797747761207e-02 -9.959777472098e+00 
 2.540000000000e-04 -4.684931620611e-01  9.745761265925e-01  5.794030257719e-02 -9.732066345236e+00 
 2.550000000000e-04 -4.778514436383e-01  9.643843848649e-01  5.790319108810e-02 -9.506138925330e+00 
 2.560000000000e-04 -4.869123370235e-01  9.543737981817e-01  5.786622814950e-02 -9.281994701515e+00 
 2.570000000000e-04 -4.956784754408e-01  9.445653990022e-01  5.782950685895e-02 -9.059630848305e+00 
 2.580000000000e-04 -5.041524353021e-01  9.349796342507e-01  5.779312290811e-02 -8.839042228437e+00 
 2.590000000000e-04 -5.123367357729e-01  9.256345404506e-01  5.775716741483e-02 -8.620221564680e+00 
 2.600000000000e-04 -5.202338426474e-01  9.165439752488e-01  5.772171936709e-02 -8.403159791798e+00 
 2.610000000000e-04 -5.278461763751e-01  9.077163157253e-01  5.768683933511e-02 -8.187846560604e+00 
 2.620000000000e-04 -5.351761231733e-01  8.991539237334e-01  5.765256585015e-02 -7.974270829869e+00 
 2.630000000000e-04 -5.422260475609e-01  8.908534449549e-01  5.761891502004e-02 -7.762421463827e+00 
 2.640000000000e-04 -5.489983045451e-01  8.828067691561e-01  5.758588298448e-02 -7.552287759516e+00 
 2.650000000000e-04 -5.554952500839e-01  8.750023431290e-01  5.755345016388e-02 -7.343859853709e+00 
 2.660000000000e-04 -5.617192490734e-01  8.674265266481e-01  5.752158611118e-02 -7.137128991290e+00 
 2.670000000000e-04 -5.676726807340e-01  8.600647726094e-01  5.749025403656e-02 -6.932087663717e+00 
 2.680000000000e-04 -5.733579416912e-01  8.529025280583e-01  5.745941448673e-02 -6.728729642133e+00 
 2.690000000000e-04 -5.787774472551e-01  8.459258451885e-01  5.742902802363e-02 -6.527049934935e+00 
 2.700000000000e-04 -5.839336314268e-01  8.391217443334e-01  5.739905698575e-02 -6.327044697503e+00 
 2.710000000000e-04 -5.888289460921e-01  8.324783899934e-01  5.736946651584e-02 -6.128711116257e+00 
 2.720000000000e-04 -5.934658597517e-01  8.259851390520e-01  5.734022505811e-02 -5.932047282926e+00 
 2.730000000000e-04 -5.978468560330e-01  8.196325091945e-01  5.731130450203e-02 -5.737052069419e+00 
 2.740000000000e-04 -6.019744321426e-01  8.134121024843e-01  5.728268010633e-02 -5.543725009415e+00 
 2.750000000000e-04 -6.058510973539e-01  8.073165076241e-01  5.725433030097e-02 -5.352066189895e+00 
 2.760000000000e-04 -6.094793715813e-01  8.013391956955e-01  5.722623642643e-02 -5.162076153889e+00 
 2.770000000000e-04 -6.128617840664e-01  7.954744180643e-01  5.719838245563e-02 -4.973755814538e+00 
 2.780000000000e-04 -6.160008721823e-01  7.897171111040e-01  5.717075471610e-02 -4.787106379946e+00 
 2.790000000000e-04 -6.188991803537e-01  7.840628098630e-01  5.714334162958e-02 -4.602129287950e+00 
 2.800000000000e-04 -6.215592590868e-01  7.785075712977e-01  5.711613347413e-02 -4.418826149823e+00 
 2.810000000000e-04 -6.239836641004e-01  7.730479068358e-01  5.708912216976e-02 -4.237198701956e+00 
 2.820000000000e-04 -6.261749555468e-01  7.676807236067e-01  5.706230108830e-02 -4.057248764553e+00 
 2.830000000000e-04 -6.281356973161e-01  7.624032734750e-01  5.703566488743e-02 -3.878978206574e+00 
 2.840000000000e-04 -6.298684564156e-01  7.572131089752e-01  5.700920936390e-02 -3.702388916162e+00 
 2.850000000000e-04 -6.313758024194e-01  7.521080452715e-01  5.698293132672e-02 -3.527482776003e+00 
 2.860000000000e-04 -6.326603069826e-01  7.470861273371e-01  5.695682848579e-02 -3.354261643100e+00 
 2.870000000000e-04 -6.337245434190e-01  7.421456016380e-01  5.693089935559e-02 -3.182727332621e+00 
 2.880000000000e-04 -6.345710863418e-01  7.372848916915e-01  5.690514317167e-02 -3.012881605540e+00 
 2.890000000000e-04 -6.352025113680e-01  7.325025769594e-01  5.687955981712e-02 -2.844726159959e+00 
 2.900000000000e-04 -6.356213948951e-01  7.277973746104e-01  5.685414975934e-02 -2.678262626087e+00 
 2.910000000000e-04 -6.358303139525e-01  7.231681237654e-01  5.682891399507e-02 -2.513492565056e+00 
 2.920000000000e-04 -6.358318461447e-01  7.186137718964e-01  5.680385400276e-02 -2.350417471905e+00 
 2.930000000000e-04 -6.356285697041e-01  7.141333631090e-01  5.677897170123e-02 -2.189038783359e+00 
 2.940000000000e-04 -6.352230636795e-01  7.097260280986e-01  5.675426941430e-02 -2.029357891386e+00 
 2.950000000000e-04 -6.346179083004e-01  7.053909756107e-01  5.672974984167e-02 -1.871376164043e+00 
 2.960000000000e-04 -6.338156855770e-01  7.011274853019e-01  5.670541603466e-02 -1.715094975949e+00 
 2.970000000000e-04 -6.328189802251e-01  6.969349019493e-01  5.668127137751e-02 -1.560515752015e+00 
 2.980000000000e-04 -6.316303810509e-01  6.928126310448e-01  5.665731957592e-02 -1.407640030177e+00 
 2.990000000000e-04 -6.302524830185e-01  6.887601359205e-01  5.663356465151e-02 -1.256469552573e+00 
 3.000000000000e-04 -6.286878903643e-01  6.847769367416e-01  5.661001094865e-02 -1.107006401193e+00 
 3.010000000000e-04 -6.269392213986e-01  6.808626120369e-01  5.658666315433e-02 -9.592532067932e-01 
 3.020000000000e-04 -6.250091161873e-01  6.770168040831e-01  5.656352634219e-02 -8.132134860181e-01 
 3.030000000000e-04 -6.229002495091e-01  6.732392308437e-01  5.654060605852e-02 -6.688922206399e-01 
 3.040000000000e-04 -6.206153544450e-01  6.695297104745e-01  5.651790848827e-02 -5.262969420994e-01 
 3.050000000000e-04 -6.181572703879e-01  6.658882136061e-01  5.649544080056e-02 -3.854400290496e-01 
 3.060000000000e-04 -6.155290596239e-01  6.623149904608e-01  5.647321197694e-02 -2.463446200428e-01 
 3.070000000000e-04 -6.127344025477e-01  6.588109833828e-01  5.645123547288e-02 -1.090667243594e-01 
 3.080000000000e-04 -6.099090123599e-01  6.555094248166e-01  5.643035947491e-02  9.241380535986e-03 
 3.090000000000e-04 -6.087971161845e-01  6.549948765402e-01  5.642707688218e-02  4.447658893246e-02 
 3.100000000000e-04 -6.079339683605e-01  6.560943223178e-01  5.643404898553e-02  7.706508630174e-02 
 3.110000000000e-04 -6.070535144592e-01  6.576203462328e-01  5.644370152488e-02  1.082409500064e-01 
 3.120000000000e-04 -6.061508787686e-01  6.592516758213e-01  5.645398319601e-02  1.384028468970e-01 
 3.130000000000e-04 -6.052226083443e-01  6.609102603998e-01  5.646439706782e-02  1.677481303135e-01 
 3.140000000000e-04 -6.042669341977e-01  6.625772983973e-01  5.647482395651e-02  1.963955011710e-01 
 3.150000000000e-04 -6.032829500161e-01  6.642482547358e-01  5.648523531595e-02  2.244242942042e-01 
 3.160000000000e-04 -6.022702064246e-01  6.659220246476e-01  5.649562431195e-02  2.518912046207e-01 
 3.170000000000e-04 -6.012285247890e-01  6.675983279915e-01  5.650598931031e-02  2.788386813146e-01 
 3.180000000000e-04 -6.001578982365e-01  6.692770830330e-01  5.651632992399e-02  3.052996186783e-01 
 3.190000000000e-04 -5.990584344896e-01  6.709582560068e-01  5.652664606643e-02  3.313001904040e-01 
 3.200000000000e-04 -5.979303207347e-01  6.726418249837e-01  5.653693772600e-02  3.568616643864e-01 
 3.210000000000e-04 -5.967738009596e-01  6.743277711879e-01  5.654720491152e-02  3.820016198963e-01 
 3.220000000000e-04 -5.955891607560e-01  6.760160769047e-01  5.655744763841e-02  4.067347948775e-01 
 3.230000000000e-04 -5.943767167976e-01  6.777067249697e-01  5.656766592672e-02  4.310736942092e-01 
 3.240000000000e-04 -5.931368093593e-01  6.793996986368e-01  5.657785979921e-02  4.550290378240e-01 
 3.250000000000e-04 -5.918697968763e-01  6.810949815387e-01  5.658802928187e-02  4.786100982145e-01 
 3.260000000000e-04 -5.905760519073e-01  6.827925576690e-01  5.659817440299e-02  5.018249595268e-01 
 3.270000000000e-04 -5.892559580898e-01  6.844924113697e-01  5.660829519365e-02  5.246807197897e-01 
 3.280000000000e-04 -5.879099078074e-01  6.861945273209e-01  5.661839168722e-02  5.471836510903e-01 
 3.290000000000e-04 -5.865383003785e-01  6.878988905307e-01  5.662846391946e-02  5.693393280918e-01 
 3.300000000000e-04 -5.851415406327e-01  6.896054863260e-01  5.663851192839e-02  5.911527323554e-01 
 3.310000000000e-04 -5.837200377788e-01  6.913143003425e-01  5.664853575420e-02  6.126283379029e-01 
 3.320000000000e-04 -5.822742044970e-01  6.930253185173e-01  5.665853543890e-02  6.337701820549e-01 
 3.330000000000e-04 -5.808044562004e-01  6.947385270787e-01  5.666851102662e-02  6.545819245806e-01 
 3.340000000000e-04 -5.793112104334e-01  6.964539125396e-01  5.667846256351e-02  6.750668974685e-01 
 3.350000000000e-04 -5.777948863727e-01  6.981714616880e-01  5.668839009702e-02  6.952281471039e-01 
 3.360000000000e-04 -5.762559044136e-01  6.998911615806e-01  5.669829367676e-02  7.150684702437e-01 
 3.370000000000e-04 -5.746946858218e-01  7.016129995344e-01  5.670817335380e-02  7.345904448842e-01 
 3.380000000000e-04 -5.731116524392e-01  7.033369631203e-01  5.671802918055e-02  7.537964568890e-01 
 3.390000000000e-04 -5.715072264329e-01  7.050630401557e-01  5.672786121117e-02  7.726887230831e-01 
 3.400000000000e-04 -5.698818300800e-01  7.067912186976e-01  5.673766950121e-02  7.912693113679e-01 
 3.410000000000e-04 -5.682358855804e-01  7.085214870372e-01  5.674745410733e-02  8.095401583238e-01 
 3.420000000000e-04 -5.665698148943e-01  7.102538336920e-01  5.675721508763e-02  8.275030846733e-01 
 3.430000000000e-04 -5.648840395981e-01  7.119882474009e-01  5.676695250138e-02  8.451598089170e-01 
 3.440000000000e-04 -5.631789807581e-01  7.137247171182e-01  5.677666640904e-02  8.625119593984e-01 
 3.450000000000e-04 -5.614550588166e-01  7.154632320075e-01  5.678635687214e-02  8.795610850162e-01 
 3.460000000000e-04 -5.597126934900e-01  7.172037814364e-01  5.679602395333e-02  8.963086647613e-01 
 3.470000000000e-04 -5.579523036759e-01  7.189463549715e-01  5.680566771594e-02  9.127561162321e-01 
 3.480000000000e-04 -5.561743073689e-01  7.206909423727e-01  5.681528822481e-02  9.289048032597e-01 
 3.490000000000e-04 -5.543791215824e-01  7.224375335883e-01  5.682488554500e-02  9.447560427489e-01 
 3.500000000000e-04 -5.525671622773e-01  7.241861187502e-01  5.683445974293e-02  9.603111108318e-01 
 3.510000000000e-04 -5.507388442943e-01  7.259366881702e-01  5.684401088561e-02  9.755712484137e-01 
 3.520000000000e-04 -5.488945812911e-01  7.276892323338e-01  5.685353904085e-02  9.905376661825e-01 
 3.530000000000e-04 -5.470347856836e-01  7.294437418967e-01  5.686304427708e-02  1.005211549138e+00 
 3.540000000000e-04 -5.451598685891e-01  7.312002076805e-01  5.687252666353e-02  1.019594060698e+00 
 3.550000000000e-04 -5.432702397732e-01  7.329586206685e-01  5.688198627005e-02  1.033686346423e+00 
 3.560000000000e-04 -5.413663075983e-01  7.347189720014e-01  5.689142316714e-02  1.047489537403e+00 
 3.570000000000e-04 -5.394484789748e-01  7.364812529742e-01  5.690083742552e-02  1.061004753335e+00 
 3.580000000000e-04 -5.375171593131e-01  7.382454550320e-01  5.691022911678e-02  1.074233105327e+00 
 3.590000000000e-04 -5.355727524783e-01  7.400115697647e-01  5.691959831311e-02  1.087175698459e+00 
 3.600000000000e-04 -5.336156607450e-01  7.417795889074e-01  5.692894508681e-02  1.099833634110e+00 
 3.610000000000e-04 -5.316462847547e-01  7.435495043327e-01  5.693826951078e-02  1.112208012094e+00 
 3.620000000000e-04 -5.296650234731e-01  7.453213080495e-01  5.694757165847e-02  1.124299932600e+00 
 3.630000000000e-04 -5.276722741488e-01  7.470949922008e-01  5.695685160335e-02  1.136110497973e+00 
 3.640000000000e-04 -5.256684322730e-01  7.488705490572e-01  5.696610941972e-02  1.147640814340e+00 
 3.650000000000e-04 -5.236538915397e-01  7.506479710169e-01  5.697534518164e-02  1.158891993093e+00 
 3.660000000000e-04 -5.216290438070e-01  7.524272506021e-01  5.698455896386e-02  1.169865152249e+00 
 3.670000000000e-04 -5.195942790587e-01  7.542083804545e-01  5.699375084136e-02  1.180561417694e+00 
 3.680000000000e-04 -5.175499853666e-01  7.559913533349e-01  5.700292088926e-02  1.190981924312e+00 
 3.690000000000e-04 -5.154965488536e-01  7.577761621183e-01  5.701206918297e-02  1.201127817028e+00 
 3.700000000000e-04 -5.134343536568e-01  7.595627997926e-01  5.702119579811e-02  1.211000251749e+00 
 3.710000000000e-04 -5.113637818923e-01  7.613512594555e-01  5.703030081058e-02  1.220600396224e+00 
 3.720000000000e-04 -5.092852136184e-01  7.631415343123e-01  5.703938429596e-02  1.229929430836e+00 
 3.730000000000e-04 -5.071990268018e-01  7.649336176730e-01  5.704844633066e-02  1.238988549311e+00 
 3.740000000000e-04 -5.051055972821e-01  7.667275029502e-01  5.705748699074e-02  1.247778959365e+00 
 3.750000000000e-04 -5.030052987381e-01  7.685231836576e-01  5.706650635262e-02  1.256301883293e+00 
 3.760000000000e-04 -5.008985026538e-01  7.703206534055e-01  5.707550449261e-02  1.264558558498e+00 
 3.770000000000e-04 -4.987855782850e-01  7.721199059012e-01  5.708448148736e-02  1.272550237970e+00 
 3.780000000000e-04 -4.966668926270e-01  7.739209349457e-01  5.709343741325e-02  1.280278190710e+00 
 3.790000000000e-04 -4.945428103814e-01  7.757237344311e-01  5.710237234683e-02  1.287743702119e+00 
 3.800000000000e-04 -4.924136939240e-01  7.775282983400e-01  5.711128636490e-02  1.294948074331e+00 
 3.810000000000e-04 -4.902799032737e-01  7.793346207419e-01  5.712017954390e-02  1.301892626520e+00 
 3.820000000000e-04 -4.881417960607e-01  7.811426957927e-01  5.712905196049e-02  1.308578695162e+00 
 3.830000000000e-04 -4.859997274957e-01  7.829525177322e-01  5.713790369143e-02  1.315007634260e+00 
 3.840000000000e-04 -4.838540503395e-01  7.847640808825e-01  5.714673481317e-02  1.321180815546e+00 
 3.850000000000e-04 -4.817051148730e-01  7.865773796457e-01  5.715554540213e-02  1.327099628644e+00 
 3.860000000000e-04 -4.795532688671e-01  7.883924085033e-01  5.716433553504e-02  1.332765481210e+00 
 3.870000000000e-04 -4.773988575539e-01  7.902091620127e-01  5.717310528827e-02  1.338179799040e+00 
 3.880000000000e-04 -4.752422235976e-01  7.920276348084e-01  5.718185473812e-02  1.343344026161e+00 
 3.890000000000e-04 -4.730837070661e-01  7.938478215974e-01  5.719058396089e-02  1.348259624889e+00 
 3.900000000000e-04 -4.709236454031e-01  7.956697171593e-01  5.719929303280e-02  1.352928075873e+00 
 3.910000000000e-04 -4.687623733998e-01  7.974933163451e-01  5.720798202981e-02  1.357350878113e+00 
 3.920000000000e-04 -4.666002231691e-01  7.993186140745e-01  5.721665102804e-02  1.361529548961e+00 
 3.930000000000e-04 -4.644375241168e-01  8.011456053354e-01  5.722530010315e-02  1.365465624105e+00 
 3.940000000000e-04 -4.622746029174e-01  8.029742851821e-01  5.723392933126e-02  1.369160657529e+00 
 3.950000000000e-04 -4.601117834863e-01  8.048046487344e-01  5.724253878742e-02  1.372616221465e+00 
 3.960000000000e-04 -4.579493869555e-01  8.066366911757e-01  5.725112854752e-02  1.375833906325e+00 
 3.970000000000e-04 -4.557877316485e-01  8.084704077520e-01  5.725969868651e-02  1.378815320621e+00 
 3.980000000000e-04 -4.536271330548e-01  8.103057937707e-01  5.726824927976e-02  1.381562090865e+00 
 3.990000000000e-04 -4.514679038064e-01  8.121428445986e-01  5.727678040220e-02  1.384075861466e+00 
 4.000000000000e-04 -4.493103536538e-01  8.139815556630e-01  5.728529212842e-02  1.386358294606e+00 
 4.010000000000e-04 -4.471547894430e-01  8.158219224473e-01  5.729378453323e-02  1.388411070111e+00 
 4.020000000000e-04 -4.450015150925e-01  8.176639404919e-01  5.730225769109e-02  1.390235885303e+00 
 4.030000000000e-04 -4.428508315704e-01  8.195076053935e-01  5.731071167610e-02  1.391834454856e+00 
 4.040000000000e-04 -4.407030368733e-01  8.213529128023e-01  5.731914656239e-02  1.393208510621e+00 
 4.050000000000e-04 -4.385584260043e-01  8.231998584215e-01  5.732756242377e-02  1.394359801464e+00 
 4.060000000000e-04 -4.364172909518e-01  8.250484380084e-01  5.733595933375e-02  1.395290093081e+00 
 4.070000000000e-04 -4.342799206694e-01  8.268986473692e-01  5.734433736602e-02  1.396001167809e+00 
 4.080000000000e-04 -4.321466010556e-01  8.287504823621e-01  5.735269659357e-02  1.396494824430e+00 
 4.090000000000e-04 -4.300176149337e-01  8.306039388942e-01  5.736103708955e-02  1.396772877969e+00 
 4.100000000000e-04 -4.278932420334e-01  8.324590129207e-01  5.736935892661e-02  1.396837159476e+00 
 4.110000000000e-04 -4.257737589712e-01  8.343157004443e-01  5.737766217726e-02  1.396689515820e+00 
 4.120000000000e-04 -4.236594392332e-01  8.361739975145e-01  5.738594691391e-02  1.396331809455e+00 
 4.130000000000e-04 -4.215505531558e-01  8.380339002267e-01  5.739421320854e-02  1.395765918198e+00 
 4.140000000000e-04 -4.194473679101e-01  8.398954047210e-01  5.740246113305e-02  1.394993734988e+00 
 4.150000000000e-04 -4.173501474837e-01  8.417585071809e-01  5.741069075899e-02  1.394017167653e+00 
 4.160000000000e-04 -4.152591526646e-01  8.436232038341e-01  5.741890215767e-02  1.392838138661e+00 
 4.170000000000e-04 -4.131746410259e-01  8.454894909498e-01  5.742709540027e-02  1.391458584873e+00 
 4.180000000000e-04 -4.110968669096e-01  8.473573648397e-01  5.743527055748e-02  1.389880457286e+00 
 4.190000000000e-04 -4.090260814121e-01  8.492268218554e-01  5.744342770012e-02  1.388105720781e+00 
 4.200000000000e-04 -4.069625323689e-01  8.510978583892e-01  5.745156689839e-02  1.386136353858e+00 
 4.210000000000e-04 -4.049064643419e-01  8.529704708728e-01  5.745968822231e-02  1.383974348375e+00 
 4.220000000000e-04 -4.028581186046e-01  8.548446557767e-01  5.746779174183e-02  1.381621709277e+00 
 4.230000000000e-04 -4.008177331294e-01  8.567204096082e-01  5.747587752639e-02  1.379080454328e+00 
 4.240000000000e-04 -3.987855425749e-01  8.585977289135e-01  5.748394564532e-02  1.376352613835e+00 
 4.250000000000e-04 -3.967617782743e-01  8.604766102742e-01  5.749199616768e-02  1.373440230375e+00 
 4.260000000000e-04 -3.947466682226e-01  8.623570503090e-01  5.750002916215e-02  1.370345358516e+00 
 4.270000000000e-04 -3.927404370661e-01  8.642390456708e-01  5.750804469731e-02  1.367070064534e+00 
 4.280000000000e-04 -3.907433060917e-01  8.661225930478e-01  5.751604284115e-02  1.363616426133e+00 
 4.290000000000e-04 -3.887554932161e-01  8.680076891621e-01  5.752402366194e-02  1.359986532162e+00 
 4.300000000000e-04 -3.867772129762e-01  8.698943307697e-01  5.753198722714e-02  1.356182482326e+00 
 4.310000000000e-04 -3.848086765195e-01  8.717825146586e-01  5.753993360415e-02  1.352206386903e+00 
 4.320000000000e-04 -3.828500915958e-01  8.736722376502e-01  5.754786286007e-02  1.348060366448e+00 
 4.330000000000e-04 -3.809016625479e-01  8.755634965971e-01  5.755577506183e-02  1.343746551514e+00 
 4.340000000000e-04 -3.789635903040e-01  8.774562883830e-01  5.756367027594e-02  1.339267082353e+00 
 4.350000000000e-04 -3.770360723700e-01  8.793506099227e-01  5.757154856873e-02  1.334624108628e+00 
 4.360000000000e-04 -3.751193028225e-01  8.812464581611e-01  5.757941000615e-02  1.329819789123e+00 
 4.370000000000e-04 -3.732134723018e-01  8.831438300721e-01  5.758725465379e-02  1.324856291445e+00 
 4.380000000000e-04 -3.713187680063e-01  8.850427226599e-01  5.759508257731e-02  1.319735791737e+00 
 4.390000000000e-04 -3.694353736860e-01  8.869431329565e-01  5.760289384174e-02  1.314460474383e+00 
 4.400000000000e-04 -3.675634696374e-01  8.888450580224e-01  5.761068851207e-02  1.309032531713e+00 
 4.410000000000e-04 -3.657032326989e-01  8.907484949454e-01  5.761846665285e-02  1.303454163713e+00 
 4.420000000000e-04 -3.638548362460e-01  8.926534408409e-01  5.762622832820e-02  1.297727577731e+00 
 4.430000000000e-04 -3.620184501869e-01  8.945598928513e-01  5.763397360246e-02  1.291854988183e+00 
 4.440000000000e-04 -3.601942409598e-01  8.964678481450e-01  5.764170253913e-02  1.285838616264e+00 
 4.450000000000e-04 -3.583823715289e-01  8.983773039161e-01  5.764941520179e-02  1.279680689653e+00 
 4.460000000000e-04 -3.565830013820e-01  9.002882573847e-01  5.765711165356e-02  1.273383442226e+00 
 4.470000000000e-04 -3.547962865279e-01  9.022007057957e-01  5.766479195740e-02  1.266949113761e+00 
 4.480000000000e-04 -3.530223794947e-01  9.041146464184e-01  5.767245617582e-02  1.260379949656e+00 
 4.490000000000e-04 -3.512614293280e-01  9.060300765469e-01  5.768010437125e-02  1.253678200631e+00 
 4.500000000000e-04 -3.495135815899e-01  9.079469934984e-01  5.768773660574e-02  1.246846122452e+00 
 4.510000000000e-04 -3.477789783585e-01  9.098653946144e-01  5.769535294093e-02  1.239885975635e+00 
 4.520000000000e-04 -3.460577582270e-01  9.117852772589e-01  5.770295343848e-02  1.232800025169e+00 
 4.530000000000e-04 -3.443500563042e-01  9.137066388189e-01  5.771053815942e-02  1.225590540230e+00 
 4.540000000000e-04 -3.426560042149e-01  9.156294767034e-01  5.771810716471e-02  1.218259793901e+00 
 4.550000000000e-04 -3.409757301003e-01  9.175537883438e-01  5.772566051503e-02  1.210810062887e+00 
 4.560000000000e-04 -3.393093586201e-01  9.194795711934e-01  5.773319827068e-02  1.203243627246e+00 
 4.570000000000e-04 -3.376570109527e-01  9.214068227257e-01  5.774072049169e-02  1.195562770104e+00 
 4.580000000000e-04 -3.360188047987e-01  9.233355404364e-01  5.774822723799e-02  1.187769777389e+00 
 4.590000000000e-04 -3.343948543819e-01  9.252657218412e-01  5.775571856903e-02  1.179866937553e+00 
 4.600000000000e-04 -3.327852704525e-01  9.271973644759e-01  5.776319454389e-02  1.171856541302e+00 
 4.610000000000e-04 -3.311901602904e-01  9.291304658972e-01  5.777065522174e-02  1.163740881335e+00 
 4.620000000000e-04 -3.296096277080e-01  9.310650236806e-01  5.777810066109e-02  1.155522252071e+00 
 4.630000000000e-04 -3.280437730540e-01  9.330010354212e-01  5.778553092040e-02  1.147202949391e+00 
 4.640000000000e-04 -3.264926932179e-01  9.349384987334e-01  5.779294605779e-02  1.138785270378e+00 
 4.650000000000e-04 -3.249564816339e-01  9.368774112505e-01  5.780034613106e-02  1.130271513057e+00 
 4.660000000000e-04 -3.234352282851e-01  9.388177706237e-01  5.780773119783e-02  1.121663976143e+00 
 4.670000000000e-04 -3.219290197098e-01  9.407595745232e-01  5.781510131534e-02  1.112964958788e+00 
 4.680000000000e-04 -3.204379390057e-01  9.427028206364e-01  5.782245654059e-02  1.104176760332e+00 
 4.690000000000e-04 -3.189620658357e-01  9.446475066691e-01  5.782979693043e-02  1.095301680061e+00 
 4.700000000000e-04 -3.175014764339e-01  9.465936303437e-01  5.783712254115e-02  1.086342016962e+00 
 4.710000000000e-04 -3.160562436121e-01  9.485411894008e-01  5.784443342908e-02  1.077300069481e+00 
 4.720000000000e-04 -3.146264367655e-01  9.504901815963e-01  5.785172965012e-02  1.068178135296e+00 
 4.730000000000e-04 -3.132121218799e-01  9.524406047045e-01  5.785901125991e-02  1.058978511077e+00 
 4.740000000000e-04 -3.118133615389e-01  9.543924565152e-01  5.786627831375e-02  1.049703492264e+00 
 4.750000000000e-04 -3.104302149304e-01  9.563457348341e-01  5.787353086689e-02  1.040355372838e+00 
 4.760000000000e-04 -3.090627378548e-01  9.583004374833e-01  5.788076897411e-02  1.030936445103e+00 
 4.770000000000e-04 -3.077109827323e-01  9.602565623004e-01  5.788799269006e-02  1.021448999471e+00 
 4.780000000000e-04 -3.063749986108e-01  9.622141071383e-01  5.789520206889e-02  1.011895324246e+00 
 4.790000000000e-04 -3.050548311747e-01  9.641730698651e-01  5.790239716477e-02  1.002277705421e+00 
 4.800000000000e-04 -3.037505227521e-01  9.661334483645e-01  5.790957803156e-02  9.925984264680e-01 
 4.810000000000e-04 -3.024621123246e-01  9.680952405341e-01  5.791674472260e-02  9.828597681465e-01 
 4.820000000000e-04 -3.011896355353e-01  9.700584442868e-01  5.792389729127e-02  9.730640083038e-01 
 4.830000000000e-04 -2.999331246982e-01  9.720230575489e-01  5.793103579049e-02  9.632134216881e-01 
 4.840000000000e-04 -2.986926088066e-01  9.739890782622e-01  5.793816027314e-02  9.533102797629e-01 
 4.850000000000e-04 -2.974681135435e-01  9.759565043811e-01  5.794527079156e-02  9.433568505282e-01 
 4.860000000000e-04 -2.962596612896e-01  9.779253338746e-01  5.795236739801e-02  9.333553983463e-01 
 4.870000000000e-04 -2.950672711346e-01  9.798955647248e-01  5.795945014442e-02  9.233081837727e-01 
 4.880000000000e-04 -2.938909588851e-01  9.818671949275e-01  5.796651908257e-02  9.132174633933e-01 
 4.890000000000e-04 -2.927307370756e-01  9.838402224911e-01  5.797357426392e-02  9.030854896669e-01 
 4.900000000000e-04 -2.915866149780e-01  9.858146454377e-01  5.798061573957e-02  8.929145107731e-01 
 4.910000000000e-04 -2.904585986116e-01  9.877904618017e-01  5.798764356061e-02  8.827067704669e-01 
 4.920000000000e-04 -2.893466907532e-01  9.897676696299e-01  5.799465777760e-02  8.724645079407e-01 
 4.930000000000e-04 -2.882508909475e-01  9.917462669824e-01  5.800165844111e-02  8.621899576894e-01 
 4.940000000000e-04 -2.871711955163e-01  9.937262519307e-01  5.800864560123e-02  8.518853493857e-01 
 4.950000000000e-04 -2.861075975703e-01  9.957076225588e-01  5.801561930792e-02  8.415529077601e-01 
 4.960000000000e-04 -2.850600870177e-01  9.976903769631e-01  5.802257961088e-02  8.311948524880e-01 
 4.970000000000e-04 -2.840286505758e-01  9.996745132493e-01  5.802952655969e-02  8.208133980860e-01 
 4.980000000000e-04 -2.830132717804e-01  1.001660029539e+00  5.803646020342e-02  8.104107538129e-01 
 4.990000000000e-04 -2.820139309959e-01  1.003646923961e+00  5.804338059106e-02  7.999891235800e-01 
 5.000000000000e-04 -2.810306054261e-01  1.005635194659e+00  5.805028777136e-02  7.895507058700e-01 
 5.010000000000e-04 -2.800632691241e-01  1.007624839784e+00  5.805718179284e-02  7.790976936618e-01 
 5.020000000000e-04 -2.791118930019e-01  1.009615857501e+00  5.806406270367e-02  7.686322743665e-01 
 5.030000000000e-04 -2.781764448408e-01  1.011608245985e+00  5.807093055190e-02  7.581566297698e-01 
 5.040000000000e-04 -2.772568893007e-01  1.013602003422e+00  5.807778538517e-02  7.476729359854e-01 
 5.050000000000e-04 -2.763531879304e-01  1.015597128006e+00  5.808462725113e-02  7.371833634156e-01 
 5.060000000000e-04 -2.754652991764e-01  1.017593617946e+00  5.809145619712e-02  7.266900767241e-01 
 5.070000000000e-04 -2.745931783929e-01  1.019591471456e+00  5.809827227004e-02  7.161952348168e-01 
 5.080000000000e-04 -2.737367778499e-01  1.021590686765e+00  5.810507551682e-02  7.057009908336e-01 
 5.090000000000e-04 -2.728960467435e-01  1.023591262109e+00  5.811186598405e-02  6.952094921512e-01 
 5.100000000000e-04 -2.720709312034e-01  1.025593195735e+00  5.811864371804e-02  6.847228803962e-01 
 5.110000000000e-04 -2.712613743012e-01  1.027596485899e+00  5.812540876492e-02  6.742432914703e-01 
 5.120000000000e-04 -2.704673160595e-01  1.029601130866e+00  5.813216117066e-02  6.637728555884e-01 
